ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
SYSA320-A320_5229-19,1,A320_5229,Système anti-givre,14807.0,41.921822,13366.0
AILA320-A320_5229-20,1,A320_5229,Ailerons,10524.0,33.336504000000005,10290.0
EMPA320-A320_5229-21,1,A320_5229,Empennage,13736.0,3.385456,10528.0
FLAA320-A320_5229-22,1,A320_5229,Flaps,11025.0,21.459650000000003,14480.0
SPOA320-A320_5229-23,1,A320_5229,Spoilers,13426.0,12.720196,12456.0
FREA320-A320_5229-24,1,A320_5229,Freins,11015.0,19.98819,12664.0
SYSA320-A320_5229-25,1,A320_5229,Système de contrôle des surfaces de vol,11125.0,16.84425,12191.0
GOUA320-A320_5229-26,1,A320_5229,Gouvernail de direction,12643.0,42.655878,12059.0
SYSA320-A320_5229-27,1,A320_5229,Système de pressurisation,11338.0,39.025348,13233.0
SYSA320-A320_5229-28,1,A320_5229,Système de conditionnement d'air,10343.0,29.990078000000004,13453.0
SYSA320-A320_5229-29,1,A320_5229,Système d'extinction d'incendie,11971.0,24.117766,10109.0
ECLA320-A320_5229-30,0,A320_5229,Éclairage de cabine,12779.0,16.095734,4788.0
SIEA320-A320_5229-31,0,A320_5229,Siège pilote,12106.0,14.757476,2151.0
SIEA320-A320_5229-32,0,A320_5229,Siège copilote,14200.0,13.4132,3722.0
SYSA320-A320_5229-33,0,A320_5229,Système de divertissement en vol,13985.0,13.50181,2723.0
SYSA320-A320_5229-34,0,A320_5229,Système d'annonce publique,13876.0,13.995896,2021.0
TOIA320-A320_5229-35,0,A320_5229,Toilettes,13230.0,61.36158,4801.0
SYSA320-A320_5229-36,1,A320_5229,Système de conditionnement d'air,10343.0,17.640078000000003,13453.0
DETA320-A320_5229-37,0,A320_5229,Détecteurs de fumée,11066.0,38.295636,2147.0
ECLA320-A320_5229-38,0,A320_5229,Éclairage d'urgence,14359.0,27.956414,4936.0
PORA320-A320_5229-39,0,A320_5229,Porte cargo,11447.0,33.711262000000005,2850.0
SYSA320-A320_5229-40,0,A320_5229,Systèmes d'oxygène d'urgence,13038.0,31.623548,4745.0
PORA320-A320_5229-41,0,A320_5229,Portes passagers,13107.0,41.563622,3053.0
HUBA320-A320_5229-42,0,A320_5229,Hublots,68978.0,45.210788,3593.0
ECLA320-A320_5229-43,0,A320_5229,Éclairage de la cabine,10639.0,56.323294,4965.0
SYSA320-A320_5229-44,0,A320_5229,Système d'approvisionnement en eau,12796.0,18.808216,4701.0
REACRJ900-CRJ900_4042-0,2,CRJ900_4042,Réacteur gauche,13045.0,40.00927500000001,15552.0
REACRJ900-CRJ900_4042-1,2,CRJ900_4042,Réacteur droit,13626.0,55.33447,17559.0
SYSCRJ900-CRJ900_4042-2,2,CRJ900_4042,Système de navigation,10541.0,17.631394999999998,16514.0
ORDCRJ900-CRJ900_4042-3,2,CRJ900_4042,Ordinateur de vol,10441.0,42.631895,16047.0
AUTCRJ900-CRJ900_4042-4,2,CRJ900_4042,Autopilote,14847.0,6.300465,19362.0
SYSCRJ900-CRJ900_4042-5,2,CRJ900_4042,Système de contrôle de vol,12580.0,56.0751,19492.0
RADCRJ900-CRJ900_4042-6,2,CRJ900_4042,Radar météorologique,11923.0,10.712685,17567.0
SYSCRJ900-CRJ900_4042-7,2,CRJ900_4042,Système de communication radio,10370.0,33.79515000000001,19214.0
SYSCRJ900-CRJ900_4042-8,2,CRJ900_4042,Système de gestion de carburant,13219.0,4.425805,18351.0
SYSCRJ900-CRJ900_4042-9,2,CRJ900_4042,Système d'alerte de proximité au sol (GPWS),10423.0,53.000185,18680.0
SYSCRJ900-CRJ900_4042-10,2,CRJ900_4042,Système de commande des gaz,11747.0,39.495965,18091.0
UNICRJ900-CRJ900_4042-11,2,CRJ900_4042,Unité de gestion de l'air,13224.0,27.01628,17834.0
SYSCRJ900-CRJ900_4042-12,2,CRJ900_4042,Système de gestion électrique,10409.0,53.18885500000001,16266.0
SYSCRJ900-CRJ900_4042-13,2,CRJ900_4042,Système d'atterrissage automatique,13537.0,4.586015,15045.0
SYSCRJ900-CRJ900_4042-14,2,CRJ900_4042,Système de surveillance du trafic aérien,10023.0,33.862185,17135.0
SYSCRJ900-CRJ900_4042-15,1,CRJ900_4042,Système hydraulique principal,14811.0,18.007045,14197.0
GENCRJ900-CRJ900_4042-16,1,CRJ900_4042,Générateur électrique,13716.0,11.69302,10833.0
TRACRJ900-CRJ900_4042-17,1,CRJ900_4042,Train d'atterrissage principal,10389.0,6.426955,12512.0
TRACRJ900-CRJ900_4042-18,1,CRJ900_4042,Train d'atterrissage avant,13964.0,16.87658,14173.0
SYSCRJ900-CRJ900_4042-19,1,CRJ900_4042,Système anti-givre,14807.0,23.596665,13366.0
AILCRJ900-CRJ900_4042-20,1,CRJ900_4042,Ailerons,10524.0,32.92978,10290.0
EMPCRJ900-CRJ900_4042-21,1,CRJ900_4042,Empennage,13736.0,19.69492,10528.0
FLACRJ900-CRJ900_4042-22,1,CRJ900_4042,Flaps,11025.0,51.987375,14480.0
SPOCRJ900-CRJ900_4042-23,1,CRJ900_4042,Spoilers,13426.0,1.88547,12456.0
FRECRJ900-CRJ900_4042-24,1,CRJ900_4042,Freins,11015.0,26.806425,12664.0
SYSCRJ900-CRJ900_4042-25,1,CRJ900_4042,Système de contrôle des surfaces de vol,11125.0,52.016875,12191.0
GOUCRJ900-CRJ900_4042-26,1,CRJ900_4042,Gouvernail de direction,12643.0,39.151085,12059.0
SYSCRJ900-CRJ900_4042-27,1,CRJ900_4042,Système de pressurisation,11338.0,5.767110000000001,13233.0
SYSCRJ900-CRJ900_4042-28,1,CRJ900_4042,Système de conditionnement d'air,10343.0,54.372585,13453.0
SYSCRJ900-CRJ900_4042-29,1,CRJ900_4042,Système d'extinction d'incendie,11971.0,8.237245,10109.0
ECLCRJ900-CRJ900_4042-30,0,CRJ900_4042,Éclairage de cabine,12779.0,10.824005,4788.0
SIECRJ900-CRJ900_4042-31,0,CRJ900_4042,Siège pilote,12106.0,10.29007,2151.0
SIECRJ900-CRJ900_4042-32,0,CRJ900_4042,Siège copilote,14200.0,50.559,3722.0
SYSCRJ900-CRJ900_4042-33,0,CRJ900_4042,Système de divertissement en vol,13985.0,51.828575,2723.0
SYSCRJ900-CRJ900_4042-34,0,CRJ900_4042,Système d'annonce publique,13876.0,42.15822,2021.0
TOICRJ900-CRJ900_4042-35,0,CRJ900_4042,Toilettes,13230.0,12.396850000000002,4801.0
SYSCRJ900-CRJ900_4042-36,1,CRJ900_4042,Système de conditionnement d'air,10343.0,51.172585,13453.0
DETCRJ900-CRJ900_4042-37,0,CRJ900_4042,Détecteurs de fumée,11066.0,58.26127,2147.0
ECLCRJ900-CRJ900_4042-38,0,CRJ900_4042,Éclairage d'urgence,14359.0,25.404105,4936.0
PORCRJ900-CRJ900_4042-39,0,CRJ900_4042,Porte cargo,11447.0,2.607465,2850.0
SYSCRJ900-CRJ900_4042-40,0,CRJ900_4042,Systèmes d'oxygène d'urgence,13038.0,34.008610000000004,4745.0
PORCRJ900-CRJ900_4042-41,0,CRJ900_4042,Portes passagers,13107.0,28.415165,3053.0
HUBCRJ900-CRJ900_4042-42,0,CRJ900_4042,Hublots,68978.0,25.16291,3593.0
ECLCRJ900-CRJ900_4042-43,0,CRJ900_4042,Éclairage de la cabine,10639.0,46.780705,4965.0
SYSCRJ900-CRJ900_4042-44,0,CRJ900_4042,Système d'approvisionnement en eau,12796.0,13.695620000000002,4701.0
REAA350-A350_2804-0,2,A350_2804,Réacteur gauche,13045.0,25.061870000000003,15552.0
REAA350-A350_2804-1,2,A350_2804,Réacteur droit,13626.0,44.741836,17559.0
SYSA350-A350_2804-2,2,A350_2804,Système de navigation,10541.0,36.516526,16514.0
ORDA350-A350_2804-3,2,A350_2804,Ordinateur de vol,10441.0,37.32792599999999,16047.0
AUTA350-A350_2804-4,2,A350_2804,Autopilote,14847.0,9.556842,19362.0
SYSA350-A350_2804-5,2,A350_2804,Système de contrôle de vol,12580.0,26.94188,19492.0
RADA350-A350_2804-6,2,A350_2804,Radar météorologique,11923.0,21.265378,17567.0
SYSA350-A350_2804-7,2,A350_2804,Système de communication radio,10370.0,11.40182,19214.0
SYSA350-A350_2804-8,2,A350_2804,Système de gestion de carburant,13219.0,51.596834,18351.0
SYSA350-A350_2804-9,2,A350_2804,Système d'alerte de proximité au sol (GPWS),10423.0,12.836378,18680.0
SYSA350-A350_2804-10,2,A350_2804,Système de commande des gaz,11747.0,25.360242,18091.0
UNIA350-A350_2804-11,2,A350_2804,Unité de gestion de l'air,13224.0,21.647264,17834.0
SYSA350-A350_2804-12,2,A350_2804,Système de gestion électrique,10409.0,19.555174,16266.0
SYSA350-A350_2804-13,2,A350_2804,Système d'atterrissage automatique,13537.0,40.214182,15045.0
SYSA350-A350_2804-14,2,A350_2804,Système de surveillance du trafic aérien,10023.0,20.131978,17135.0
SYSA350-A350_2804-15,1,A350_2804,Système hydraulique principal,14811.0,3.923746,14197.0
GENA350-A350_2804-16,1,A350_2804,Générateur électrique,13716.0,24.109576,10833.0
TRAA350-A350_2804-17,1,A350_2804,Train d'atterrissage principal,10389.0,55.073454000000005,12512.0
TRAA350-A350_2804-18,1,A350_2804,Train d'atterrissage avant,13964.0,12.870903999999998,14173.0
SYSA350-A350_2804-19,1,A350_2804,Système anti-givre,14807.0,3.593402,13366.0
AILA350-A350_2804-20,1,A350_2804,Ailerons,10524.0,40.455064,10290.0
EMPA350-A350_2804-21,1,A350_2804,Empennage,13736.0,23.361296,10528.0
FLAA350-A350_2804-22,1,A350_2804,Flaps,11025.0,48.69815,14480.0
SPOA350-A350_2804-23,1,A350_2804,Spoilers,13426.0,1.3846360000000002,12456.0
FREA350-A350_2804-24,1,A350_2804,Freins,11015.0,33.67728999999999,12664.0
SYSA350-A350_2804-25,1,A350_2804,Système de contrôle des surfaces de vol,11125.0,38.39675,12191.0
GOUA350-A350_2804-26,1,A350_2804,Gouvernail de direction,12643.0,37.217298,12059.0
SYSA350-A350_2804-27,1,A350_2804,Système de pressurisation,11338.0,4.575068,13233.0
SYSA350-A350_2804-28,1,A350_2804,Système de conditionnement d'air,10343.0,55.709498,13453.0
SYSA350-A350_2804-29,1,A350_2804,Système d'extinction d'incendie,11971.0,60.149506,10109.0
ECLA350-A350_2804-30,0,A350_2804,Éclairage de cabine,12779.0,10.608994,4788.0
SIEA350-A350_2804-31,0,A350_2804,Siège pilote,12106.0,57.561116,2151.0
SIEA350-A350_2804-32,0,A350_2804,Siège copilote,14200.0,55.2512,3722.0
SYSA350-A350_2804-33,0,A350_2804,Système de divertissement en vol,13985.0,33.25270999999999,2723.0
SYSA350-A350_2804-34,0,A350_2804,Système d'annonce publique,13876.0,52.283336,2021.0
TOIA350-A350_2804-35,0,A350_2804,Toilettes,13230.0,23.07778,4801.0
SYSA350-A350_2804-36,1,A350_2804,Système de conditionnement d'air,10343.0,23.979498000000003,13453.0
DETA350-A350_2804-37,0,A350_2804,Détecteurs de fumée,11066.0,8.931676,2147.0
ECLA350-A350_2804-38,0,A350_2804,Éclairage d'urgence,14359.0,45.974874,4936.0
PORA350-A350_2804-39,0,A350_2804,Porte cargo,11447.0,47.764442,2850.0
SYSA350-A350_2804-40,0,A350_2804,Systèmes d'oxygène d'urgence,13038.0,56.68126800000001,4745.0
PORA350-A350_2804-41,0,A350_2804,Portes passagers,13107.0,3.727202000000001,3053.0
HUBA350-A350_2804-42,0,A350_2804,Hublots,68978.0,48.132108,3593.0
ECLA350-A350_2804-43,0,A350_2804,Éclairage de la cabine,10639.0,10.394954,4965.0
SYSA350-A350_2804-44,0,A350_2804,Système d'approvisionnement en eau,12796.0,42.080456,4701.0
REAA330-A330_3404-0,2,A330_3404,Réacteur gauche,13045.0,44.7836,15552.0
REAA330-A330_3404-1,2,A330_3404,Réacteur droit,13626.0,60.33008,17559.0
SYSA330-A330_3404-2,2,A330_3404,Système de navigation,10541.0,9.96328,16514.0
ORDA330-A330_3404-3,2,A330_3404,Ordinateur de vol,10441.0,6.71528,16047.0
AUTA330-A330_3404-4,2,A330_3404,Autopilote,14847.0,43.54776,19362.0
SYSA330-A330_3404-5,2,A330_3404,Système de contrôle de vol,12580.0,8.0464,19492.0
RADA330-A330_3404-6,2,A330_3404,Radar météorologique,11923.0,28.38384,17567.0
SYSA330-A330_3404-7,2,A330_3404,Système de communication radio,10370.0,1.1996000000000002,19214.0
SYSA330-A330_3404-8,2,A330_3404,Système de gestion de carburant,13219.0,41.77752,18351.0
SYSA330-A330_3404-9,2,A330_3404,Système d'alerte de proximité au sol (GPWS),10423.0,44.61384,18680.0
SYSA330-A330_3404-10,2,A330_3404,Système de commande des gaz,11747.0,60.29976,18091.0
UNIA330-A330_3404-11,2,A330_3404,Unité de gestion de l'air,13224.0,45.897920000000006,17834.0
SYSA330-A330_3404-12,2,A330_3404,Système de gestion électrique,10409.0,48.46272,16266.0
SYSA330-A330_3404-13,2,A330_3404,Système d'atterrissage automatique,13537.0,9.80296,15045.0
SYSA330-A330_3404-14,2,A330_3404,Système de surveillance du trafic aérien,10023.0,23.38184,17135.0
SYSA330-A330_3404-15,1,A330_3404,Système hydraulique principal,14811.0,60.15488,14197.0
GENA330-A330_3404-16,1,A330_3404,Générateur électrique,13716.0,26.06728,10833.0
TRAA330-A330_3404-17,1,A330_3404,Train d'atterrissage principal,10389.0,9.94112,12512.0
TRAA330-A330_3404-18,1,A330_3404,Train d'atterrissage avant,13964.0,33.92712,14173.0
SYSA330-A330_3404-19,1,A330_3404,Système anti-givre,14807.0,25.15456,13366.0
AILA330-A330_3404-20,1,A330_3404,Ailerons,10524.0,22.43192,10290.0
EMPA330-A330_3404-21,1,A330_3404,Empennage,13736.0,52.10888,10528.0
FLAA330-A330_3404-22,1,A330_3404,Flaps,11025.0,1.5020000000000002,14480.0
SPOA330-A330_3404-23,1,A330_3404,Spoilers,13426.0,11.07408,12456.0
FREA330-A330_3404-24,1,A330_3404,Freins,11015.0,2.0112,12664.0
SYSA330-A330_3404-25,1,A330_3404,Système de contrôle des surfaces de vol,11125.0,34.45,12191.0
GOUA330-A330_3404-26,1,A330_3404,Gouvernail de direction,12643.0,50.81144,12059.0
SYSA330-A330_3404-27,1,A330_3404,Système de pressurisation,11338.0,1.85704,13233.0
SYSA330-A330_3404-28,1,A330_3404,Système de conditionnement d'air,10343.0,19.94744,13453.0
SYSA330-A330_3404-29,1,A330_3404,Système d'extinction d'incendie,11971.0,38.79768000000001,10109.0
ECLA330-A330_3404-30,0,A330_3404,Éclairage de cabine,12779.0,53.40232,4788.0
SIEA330-A330_3404-31,0,A330_3404,Siège pilote,12106.0,44.04848,2151.0
SIEA330-A330_3404-32,0,A330_3404,Siège copilote,14200.0,17.445999999999998,3722.0
SYSA330-A330_3404-33,0,A330_3404,Système de divertissement en vol,13985.0,49.2288,2723.0
SYSA330-A330_3404-34,0,A330_3404,Système d'annonce publique,13876.0,33.62008,2021.0
TOIA330-A330_3404-35,0,A330_3404,Toilettes,13230.0,27.8284,4801.0
SYSA330-A330_3404-36,1,A330_3404,Système de conditionnement d'air,10343.0,50.317440000000005,13453.0
DETA330-A330_3404-37,0,A330_3404,Détecteurs de fumée,11066.0,26.19528,2147.0
ECLA330-A330_3404-38,0,A330_3404,Éclairage d'urgence,14359.0,54.36872,4936.0
PORA330-A330_3404-39,0,A330_3404,Porte cargo,11447.0,60.89576,2850.0
SYSA330-A330_3404-40,0,A330_3404,Systèmes d'oxygène d'urgence,13038.0,58.76304,4745.0
PORA330-A330_3404-41,0,A330_3404,Portes passagers,13107.0,19.688560000000003,3053.0
HUBA330-A330_3404-42,0,A330_3404,Hublots,68978.0,23.96824,3593.0
ECLA330-A330_3404-43,0,A330_3404,Éclairage de la cabine,10639.0,48.121120000000005,4965.0
SYSA330-A330_3404-44,0,A330_3404,Système d'approvisionnement en eau,12796.0,20.50368,4701.0
REAA350-A350_5987-0,2,A350_5987,Réacteur gauche,13045.0,15.02,15552.0
REAA350-A350_5987-1,2,A350_5987,Réacteur droit,13626.0,1.4,17559.0
SYSA350-A350_5987-2,2,A350_5987,Système de navigation,10541.0,6.68,16514.0
ORDA350-A350_5987-3,2,A350_5987,Ordinateur de vol,10441.0,54.86,16047.0
AUTA350-A350_5987-4,2,A350_5987,Autopilote,14847.0,37.5,19362.0
SYSA350-A350_5987-5,2,A350_5987,Système de contrôle de vol,12580.0,34.31,19492.0
RADA350-A350_5987-6,2,A350_5987,Radar météorologique,11923.0,53.56,17567.0
SYSA350-A350_5987-7,2,A350_5987,Système de communication radio,10370.0,46.07,19214.0
SYSA350-A350_5987-8,2,A350_5987,Système de gestion de carburant,13219.0,7.49,18351.0
SYSA350-A350_5987-9,2,A350_5987,Système d'alerte de proximité au sol (GPWS),10423.0,24.97,18680.0
SYSA350-A350_5987-10,2,A350_5987,Système de commande des gaz,11747.0,8.52,18091.0
UNIA350-A350_5987-11,2,A350_5987,Unité de gestion de l'air,13224.0,16.1,17834.0
SYSA350-A350_5987-12,2,A350_5987,Système de gestion électrique,10409.0,51.21,16266.0
SYSA350-A350_5987-13,2,A350_5987,Système d'atterrissage automatique,13537.0,44.29,15045.0
SYSA350-A350_5987-14,2,A350_5987,Système de surveillance du trafic aérien,10023.0,14.4,17135.0
SYSA350-A350_5987-15,1,A350_5987,Système hydraulique principal,14811.0,45.92,14197.0
GENA350-A350_5987-16,1,A350_5987,Générateur électrique,13716.0,4.72,10833.0
TRAA350-A350_5987-17,1,A350_5987,Train d'atterrissage principal,10389.0,9.21,12512.0
TRAA350-A350_5987-18,1,A350_5987,Train d'atterrissage avant,13964.0,59.75,14173.0
SYSA350-A350_5987-19,1,A350_5987,Système anti-givre,14807.0,40.17,13366.0
AILA350-A350_5987-20,1,A350_5987,Ailerons,10524.0,32.62,10290.0
EMPA350-A350_5987-21,1,A350_5987,Empennage,13736.0,59.23,10528.0
FLAA350-A350_5987-22,1,A350_5987,Flaps,11025.0,54.89,14480.0
SPOA350-A350_5987-23,1,A350_5987,Spoilers,13426.0,45.18,12456.0
FREA350-A350_5987-24,1,A350_5987,Freins,11015.0,7.39,12664.0
SYSA350-A350_5987-25,1,A350_5987,Système de contrôle des surfaces de vol,11125.0,28.82,12191.0
GOUA350-A350_5987-26,1,A350_5987,Gouvernail de direction,12643.0,44.99,12059.0
SYSA350-A350_5987-27,1,A350_5987,Système de pressurisation,11338.0,10.84,13233.0
SYSA350-A350_5987-28,1,A350_5987,Système de conditionnement d'air,10343.0,26.73,13453.0
SYSA350-A350_5987-29,1,A350_5987,Système d'extinction d'incendie,11971.0,5.22,10109.0
ECLA350-A350_5987-30,0,A350_5987,Éclairage de cabine,12779.0,0.75,4788.0
SIEA350-A350_5987-31,0,A350_5987,Siège pilote,12106.0,6.35,2151.0
SIEA350-A350_5987-32,0,A350_5987,Siège copilote,14200.0,34.25,3722.0
SYSA350-A350_5987-33,0,A350_5987,Système de divertissement en vol,13985.0,24.83,2723.0
SYSA350-A350_5987-34,0,A350_5987,Système d'annonce publique,13876.0,0.11,2021.0
TOIA350-A350_5987-35,0,A350_5987,Toilettes,13230.0,46.64,4801.0
SYSA350-A350_5987-36,1,A350_5987,Système de conditionnement d'air,10343.0,52.72,13453.0
DETA350-A350_5987-37,0,A350_5987,Détecteurs de fumée,11066.0,27.71,2147.0
ECLA350-A350_5987-38,0,A350_5987,Éclairage d'urgence,14359.0,27.98,4936.0
PORA350-A350_5987-39,0,A350_5987,Porte cargo,11447.0,45.0,2850.0
SYSA350-A350_5987-40,0,A350_5987,Systèmes d'oxygène d'urgence,13038.0,18.47,4745.0
PORA350-A350_5987-41,0,A350_5987,Portes passagers,13107.0,25.49,3053.0
HUBA350-A350_5987-42,0,A350_5987,Hublots,68978.0,57.92,3593.0
ECLA350-A350_5987-43,0,A350_5987,Éclairage de la cabine,10639.0,13.26,4965.0
SYSA350-A350_5987-44,0,A350_5987,Système d'approvisionnement en eau,12796.0,53.15,4701.0
REAA380-A380_2079-0,2,A380_2079,Réacteur gauche,13045.0,59.83713,15552.0
REAA380-A380_2079-1,2,A380_2079,Réacteur droit,13626.0,53.583364,17559.0
SYSA380-A380_2079-2,2,A380_2079,Système de navigation,10541.0,53.061674,16514.0
ORDA380-A380_2079-3,2,A380_2079,Ordinateur de vol,10441.0,20.080274000000003,16047.0
AUTA380-A380_2079-4,2,A380_2079,Autopilote,14847.0,15.892558,19362.0
SYSA380-A380_2079-5,2,A380_2079,Système de contrôle de vol,12580.0,14.98412,19492.0
RADA380-A380_2079-6,2,A380_2079,Radar météorologique,11923.0,5.409222,17567.0
SYSA380-A380_2079-7,2,A380_2079,Système de communication radio,10370.0,33.09218,19214.0
SYSA380-A380_2079-8,2,A380_2079,Système de gestion de carburant,13219.0,2.426966,18351.0
SYSA380-A380_2079-9,2,A380_2079,Système d'alerte de proximité au sol (GPWS),10423.0,3.9982220000000006,18680.0
SYSA380-A380_2079-10,2,A380_2079,Système de commande des gaz,11747.0,16.179158,18091.0
UNIA380-A380_2079-11,2,A380_2079,Unité de gestion de l'air,13224.0,2.277536,17834.0
SYSA380-A380_2079-12,2,A380_2079,Système de gestion électrique,10409.0,10.906626000000005,16266.0
SYSA380-A380_2079-13,2,A380_2079,Système d'atterrissage automatique,13537.0,38.683218,15045.0
SYSA380-A380_2079-14,2,A380_2079,Système de surveillance du trafic aérien,10023.0,50.912622000000006,17135.0
SYSA380-A380_2079-15,1,A380_2079,Système hydraulique principal,14811.0,48.478454000000006,14197.0
GENA380-A380_2079-16,1,A380_2079,Générateur électrique,13716.0,51.783624,10833.0
TRAA380-A380_2079-17,1,A380_2079,Train d'atterrissage principal,10389.0,33.464346000000006,12512.0
TRAA380-A380_2079-18,1,A380_2079,Train d'atterrissage avant,13964.0,37.11189600000001,14173.0
SYSA380-A380_2079-19,1,A380_2079,Système anti-givre,14807.0,45.847998,13366.0
AILA380-A380_2079-20,1,A380_2079,Ailerons,10524.0,38.32973600000001,10290.0
EMPA380-A380_2079-21,1,A380_2079,Empennage,13736.0,5.955904,10528.0
FLAA380-A380_2079-22,1,A380_2079,Flaps,11025.0,18.05685,14480.0
SPOA380-A380_2079-23,1,A380_2079,Spoilers,13426.0,19.540564,12456.0
FREA380-A380_2079-24,1,A380_2079,Freins,11015.0,14.88571,12664.0
SYSA380-A380_2079-25,1,A380_2079,Système de contrôle des surfaces de vol,11125.0,60.32825,12191.0
GOUA380-A380_2079-26,1,A380_2079,Gouvernail de direction,12643.0,41.981302,12059.0
SYSA380-A380_2079-27,1,A380_2079,Système de pressurisation,11338.0,9.232532,13233.0
SYSA380-A380_2079-28,1,A380_2079,Système de conditionnement d'air,10343.0,7.379102,13453.0
SYSA380-A380_2079-29,1,A380_2079,Système d'extinction d'incendie,11971.0,18.944694,10109.0
ECLA380-A380_2079-30,0,A380_2079,Éclairage de cabine,12779.0,38.496806,4788.0
SIEA380-A380_2079-31,0,A380_2079,Siège pilote,12106.0,8.770083999999997,2151.0
SIEA380-A380_2079-32,0,A380_2079,Siège copilote,14200.0,51.04879999999999,3722.0
SYSA380-A380_2079-33,0,A380_2079,Système de divertissement en vol,13985.0,46.55429,2723.0
SYSA380-A380_2079-34,0,A380_2079,Système d'annonce publique,13876.0,5.521864000000001,2021.0
TOIA380-A380_2079-35,0,A380_2079,Toilettes,13230.0,32.448220000000006,4801.0
SYSA380-A380_2079-36,1,A380_2079,Système de conditionnement d'air,10343.0,48.629102,13453.0
DETA380-A380_2079-37,0,A380_2079,Détecteurs de fumée,11066.0,46.411524,2147.0
ECLA380-A380_2079-38,0,A380_2079,Éclairage d'urgence,14359.0,24.776926000000003,4936.0
PORA380-A380_2079-39,0,A380_2079,Porte cargo,11447.0,12.144958000000004,2850.0
SYSA380-A380_2079-40,0,A380_2079,Systèmes d'oxygène d'urgence,13038.0,54.016332000000006,4745.0
PORA380-A380_2079-41,0,A380_2079,Portes passagers,13107.0,33.194198,3053.0
HUBA380-A380_2079-42,0,A380_2079,Hublots,68978.0,66.633492,3593.0
ECLA380-A380_2079-43,0,A380_2079,Éclairage de la cabine,10639.0,42.342846,4965.0
SYSA380-A380_2079-44,0,A380_2079,Système d'approvisionnement en eau,12796.0,29.678744,4701.0
REAB747-B747_4824-0,2,B747_4824,Réacteur gauche,13045.0,42.386575,15552.0
REAB747-B747_4824-1,2,B747_4824,Réacteur droit,13626.0,43.85691,17559.0
SYSB747-B747_4824-2,2,B747_4824,Système de navigation,10541.0,17.708935,16514.0
ORDB747-B747_4824-3,2,B747_4824,Ordinateur de vol,10441.0,50.345435,16047.0
AUTB747-B747_4824-4,2,B747_4824,Autopilote,14847.0,4.139645,19362.0
SYSB747-B747_4824-5,2,B747_4824,Système de contrôle de vol,12580.0,42.9003,19492.0
RADB747-B747_4824-6,2,B747_4824,Radar météorologique,11923.0,38.927305,17567.0
SYSB747-B747_4824-7,2,B747_4824,Système de communication radio,10370.0,14.88295,19214.0
SYSB747-B747_4824-8,2,B747_4824,Système de gestion de carburant,13219.0,5.1226650000000005,18351.0
SYSB747-B747_4824-9,2,B747_4824,Système d'alerte de proximité au sol (GPWS),10423.0,32.284805,18680.0
SYSB747-B747_4824-10,2,B747_4824,Système de commande des gaz,11747.0,28.521145,18091.0
UNIB747-B747_4824-11,2,B747_4824,Unité de gestion de l'air,13224.0,11.29284,17834.0
SYSB747-B747_4824-12,2,B747_4824,Système de gestion électrique,10409.0,58.764315,16266.0
SYSB747-B747_4824-13,2,B747_4824,Système d'atterrissage automatique,13537.0,48.053795,15045.0
SYSB747-B747_4824-14,2,B747_4824,Système de surveillance du trafic aérien,10023.0,37.210805,17135.0
SYSB747-B747_4824-15,1,B747_4824,Système hydraulique principal,14811.0,4.028385,14197.0
GENB747-B747_4824-16,1,B747_4824,Générateur électrique,13716.0,35.62006,10833.0
TRAB747-B747_4824-17,1,B747_4824,Train d'atterrissage principal,10389.0,46.913615,12512.0
TRAB747-B747_4824-18,1,B747_4824,Train d'atterrissage avant,13964.0,26.81874,14173.0
SYSB747-B747_4824-19,1,B747_4824,Système anti-givre,14807.0,23.408245,13366.0
AILB747-B747_4824-20,1,B747_4824,Ailerons,10524.0,3.92834,10290.0
EMPB747-B747_4824-21,1,B747_4824,Empennage,13736.0,30.54076,10528.0
FLAB747-B747_4824-22,1,B747_4824,Flaps,11025.0,40.925875,14480.0
SPOB747-B747_4824-23,1,B747_4824,Spoilers,13426.0,18.31991,12456.0
FREB747-B747_4824-24,1,B747_4824,Freins,11015.0,1.245525,12664.0
SYSB747-B747_4824-25,1,B747_4824,Système de contrôle des surfaces de vol,11125.0,28.329375,12191.0
GOUB747-B747_4824-26,1,B747_4824,Gouvernail de direction,12643.0,9.932505,12059.0
SYSB747-B747_4824-27,1,B747_4824,Système de pressurisation,11338.0,37.17683,13233.0
SYSB747-B747_4824-28,1,B747_4824,Système de conditionnement d'air,10343.0,40.612005,13453.0
SYSB747-B747_4824-29,1,B747_4824,Système d'extinction d'incendie,11971.0,43.928985,10109.0
ECLB747-B747_4824-30,0,B747_4824,Éclairage de cabine,12779.0,48.247265,4788.0
SIEB747-B747_4824-31,0,B747_4824,Siège pilote,12106.0,51.66371,2151.0
SIEB747-B747_4824-32,0,B747_4824,Siège copilote,14200.0,60.417,3722.0
SYSB747-B747_4824-33,0,B747_4824,Système de divertissement en vol,13985.0,33.149474999999995,2723.0
SYSB747-B747_4824-34,0,B747_4824,Système d'annonce publique,13876.0,33.445660000000004,2021.0
TOIB747-B747_4824-35,0,B747_4824,Toilettes,13230.0,52.28305,4801.0
SYSB747-B747_4824-36,1,B747_4824,Système de conditionnement d'air,10343.0,13.772005,13453.0
DETB747-B747_4824-37,0,B747_4824,Détecteurs de fumée,11066.0,56.19731,2147.0
