ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
FREA330-A330_5146-24,Composants Majeurs,A330_5146,Freins,11015,44.70015,12664
SYSA330-A330_5146-25,Composants Majeurs,A330_5146,Système de contrôle des surfaces de vol,11125,56.56125,12191
GOUA330-A330_5146-26,Composants Majeurs,A330_5146,Gouvernail de direction,12643,57.87643,12059
SYSA330-A330_5146-27,Composants Majeurs,A330_5146,Système de pressurisation,11338,31.09338,13233
SYSA330-A330_5146-28,Composants Majeurs,A330_5146,Système de conditionnement d'air,10343,37.39343,13453
SYSA330-A330_5146-29,Composants Majeurs,A330_5146,Système d'extinction d'incendie,11971,0.6897099999999999,10109
ECLA330-A330_5146-30,Composants Secondaires,A330_5146,Éclairage de cabine,12779,9.28779,4788
SIEA330-A330_5146-31,Composants Secondaires,A330_5146,Siège pilote,12106,16.04106,2151
SIEA330-A330_5146-32,Composants Secondaires,A330_5146,Siège copilote,14200,35.902,3722
SYSA330-A330_5146-33,Composants Secondaires,A330_5146,Système de divertissement en vol,13985,58.07985,2723
SYSA330-A330_5146-34,Composants Secondaires,A330_5146,Système d'annonce publique,13876,7.2587600000000005,2021
TOIA330-A330_5146-35,Composants Secondaires,A330_5146,Toilettes,13230,2.9722999999999997,4801
SYSA330-A330_5146-36,Composants Majeurs,A330_5146,Système de conditionnement d'air,10343,28.28343,13453
DETA330-A330_5146-37,Composants Secondaires,A330_5146,Détecteurs de fumée,11066,53.26066,2147
ECLA330-A330_5146-38,Composants Secondaires,A330_5146,Éclairage d'urgence,14359,29.86359,4936
PORA330-A330_5146-39,Composants Secondaires,A330_5146,Porte cargo,11447,12.514470000000001,2850
SYSA330-A330_5146-40,Composants Secondaires,A330_5146,Systèmes d'oxygène d'urgence,13038,19.02038,4745
PORA330-A330_5146-41,Composants Secondaires,A330_5146,Portes passagers,13107,40.68107,3053
HUBA330-A330_5146-42,Composants Secondaires,A330_5146,Hublots,68978,32.81978,3593
ECLA330-A330_5146-43,Composants Secondaires,A330_5146,Éclairage de la cabine,10639,9.06639,4965
SYSA330-A330_5146-44,Composants Secondaires,A330_5146,Système d'approvisionnement en eau,12796,4.12796,4701
REACRJ900-CRJ900_3675-0,Composants Critiques,CRJ900_3675,Réacteur gauche,13045,35.097305,15552
REACRJ900-CRJ900_3675-1,Composants Critiques,CRJ900_3675,Réacteur droit,13626,19.510354,17559
SYSCRJ900-CRJ900_3675-2,Composants Critiques,CRJ900_3675,Système de navigation,10541,4.893889,16514
ORDCRJ900-CRJ900_3675-3,Composants Critiques,CRJ900_3675,Ordinateur de vol,10441,40.790988999999996,16047
AUTCRJ900-CRJ900_3675-4,Composants Critiques,CRJ900_3675,Autopilote,14847,4.099963,19362
SYSCRJ900-CRJ900_3675-5,Composants Critiques,CRJ900_3675,Système de contrôle de vol,12580,55.41082,19492
RADCRJ900-CRJ900_3675-6,Composants Critiques,CRJ900_3675,Radar météorologique,11923,17.820367,17567
SYSCRJ900-CRJ900_3675-7,Composants Critiques,CRJ900_3675,Système de communication radio,10370,4.86473,19214
SYSCRJ900-CRJ900_3675-8,Composants Critiques,CRJ900_3675,Système de gestion de carburant,13219,9.987151,18351
SYSCRJ900-CRJ900_3675-9,Composants Critiques,CRJ900_3675,Système d'alerte de proximité au sol (GPWS),10423,40.876867000000004,18680
SYSCRJ900-CRJ900_3675-10,Composants Critiques,CRJ900_3675,Système de commande des gaz,11747,62.540062999999996,18091
UNICRJ900-CRJ900_3675-11,Composants Critiques,CRJ900_3675,Unité de gestion de l'air,13224,24.658295999999996,17834
SYSCRJ900-CRJ900_3675-12,Composants Critiques,CRJ900_3675,Système de gestion électrique,10409,3.293661,16266
SYSCRJ900-CRJ900_3675-13,Composants Critiques,CRJ900_3675,Système d'atterrissage automatique,13537,53.44997300000001,15045
SYSCRJ900-CRJ900_3675-14,Composants Critiques,CRJ900_3675,Système de surveillance du trafic aérien,10023,37.215267,17135
SYSCRJ900-CRJ900_3675-15,Composants Majeurs,CRJ900_3675,Système hydraulique principal,14811,53.601718999999996,14197
GENCRJ900-CRJ900_3675-16,Composants Majeurs,CRJ900_3675,Générateur électrique,13716,50.700964000000006,10833
TRACRJ900-CRJ900_3675-17,Composants Majeurs,CRJ900_3675,Train d'atterrissage principal,10389,36.879081,12512
TRACRJ900-CRJ900_3675-18,Composants Majeurs,CRJ900_3675,Train d'atterrissage avant,13964,48.227756,14173
SYSCRJ900-CRJ900_3675-19,Composants Majeurs,CRJ900_3675,Système anti-givre,14807,32.880803,13366
AILCRJ900-CRJ900_3675-20,Composants Majeurs,CRJ900_3675,Ailerons,10524,13.199995999999999,10290
EMPCRJ900-CRJ900_3675-21,Composants Majeurs,CRJ900_3675,Empennage,13736,20.875543999999998,10528
FLACRJ900-CRJ900_3675-22,Composants Majeurs,CRJ900_3675,Flaps,11025,12.284725,14480
SPOCRJ900-CRJ900_3675-23,Composants Majeurs,CRJ900_3675,Spoilers,13426,36.684554000000006,12456
FRECRJ900-CRJ900_3675-24,Composants Majeurs,CRJ900_3675,Freins,11015,33.322435000000006,12664
SYSCRJ900-CRJ900_3675-25,Composants Majeurs,CRJ900_3675,Système de contrôle des surfaces de vol,11125,18.457625,12191
GOUCRJ900-CRJ900_3675-26,Composants Majeurs,CRJ900_3675,Gouvernail de direction,12643,10.215247000000002,12059
SYSCRJ900-CRJ900_3675-27,Composants Majeurs,CRJ900_3675,Système de pressurisation,11338,3.7064020000000006,13233
SYSCRJ900-CRJ900_3675-28,Composants Majeurs,CRJ900_3675,Système de conditionnement d'air,10343,26.648547000000004,13453
SYSCRJ900-CRJ900_3675-29,Composants Majeurs,CRJ900_3675,Système d'extinction d'incendie,11971,62.021359,10109
ECLCRJ900-CRJ900_3675-30,Composants Secondaires,CRJ900_3675,Éclairage de cabine,12779,25.906391,4788
SIECRJ900-CRJ900_3675-31,Composants Secondaires,CRJ900_3675,Siège pilote,12106,31.002274,2151
SIECRJ900-CRJ900_3675-32,Composants Secondaires,CRJ900_3675,Siège copilote,14200,14.931799999999999,3722
SYSCRJ900-CRJ900_3675-33,Composants Secondaires,CRJ900_3675,Système de divertissement en vol,13985,14.112565000000002,2723
SYSCRJ900-CRJ900_3675-34,Composants Secondaires,CRJ900_3675,Système d'annonce publique,13876,12.587603999999999,2021
TOICRJ900-CRJ900_3675-35,Composants Secondaires,CRJ900_3675,Toilettes,13230,7.58967,4801
SYSCRJ900-CRJ900_3675-36,Composants Majeurs,CRJ900_3675,Système de conditionnement d'air,10343,27.548547000000003,13453
DETCRJ900-CRJ900_3675-37,Composants Secondaires,CRJ900_3675,Détecteurs de fumée,11066,57.774114,2147
ECLCRJ900-CRJ900_3675-38,Composants Secondaires,CRJ900_3675,Éclairage d'urgence,14359,24.178211,4936
PORCRJ900-CRJ900_3675-39,Composants Secondaires,CRJ900_3675,Porte cargo,11447,5.981363,2850
SYSCRJ900-CRJ900_3675-40,Composants Secondaires,CRJ900_3675,Systèmes d'oxygène d'urgence,13038,26.555702000000004,4745
PORCRJ900-CRJ900_3675-41,Composants Secondaires,CRJ900_3675,Portes passagers,13107,55.971503000000006,3053
HUBCRJ900-CRJ900_3675-42,Composants Secondaires,CRJ900_3675,Hublots,68978,19.415962,3593
ECLCRJ900-CRJ900_3675-43,Composants Secondaires,CRJ900_3675,Éclairage de la cabine,10639,46.296330999999995,4965
SYSCRJ900-CRJ900_3675-44,Composants Secondaires,CRJ900_3675,Système d'approvisionnement en eau,12796,36.800284,4701
REAB737-B737_0616-0,Composants Critiques,B737_0616,Réacteur gauche,13045,0.8882700000000001,15552
REAB737-B737_0616-1,Composants Critiques,B737_0616,Réacteur droit,13626,39.171756,17559
SYSB737-B737_0616-2,Composants Critiques,B737_0616,Système de navigation,10541,55.773246,16514
ORDB737-B737_0616-3,Composants Critiques,B737_0616,Ordinateur de vol,10441,7.962646,16047
AUTB737-B737_0616-4,Composants Critiques,B737_0616,Autopilote,14847,39.109082,19362
SYSB737-B737_0616-5,Composants Critiques,B737_0616,Système de contrôle de vol,12580,8.885480000000001,19492
RADB737-B737_0616-6,Composants Critiques,B737_0616,Radar météorologique,11923,29.191538,17567
SYSB737-B737_0616-7,Composants Critiques,B737_0616,Système de communication radio,10370,2.33222,19214
SYSB737-B737_0616-8,Composants Critiques,B737_0616,Système de gestion de carburant,13219,52.179314,18351
SYSB737-B737_0616-9,Composants Critiques,B737_0616,Système d'alerte de proximité au sol (GPWS),10423,40.172538,18680
SYSB737-B737_0616-10,Composants Critiques,B737_0616,Système de commande des gaz,11747,8.640482,18091
UNIB737-B737_0616-11,Composants Critiques,B737_0616,Unité de gestion de l'air,13224,4.559344,17834
SYSB737-B737_0616-12,Composants Critiques,B737_0616,Système de gestion électrique,10409,19.322454,16266
SYSB737-B737_0616-13,Composants Critiques,B737_0616,Système d'atterrissage automatique,13537,29.491222,15045
SYSB737-B737_0616-14,Composants Critiques,B737_0616,Système de surveillance du trafic aérien,10023,8.160138,17135
SYSB737-B737_0616-15,Composants Majeurs,B737_0616,Système hydraulique principal,14811,58.638866,14197
GENB737-B737_0616-16,Composants Majeurs,B737_0616,Générateur électrique,13716,57.712296,10833
TRAB737-B737_0616-17,Composants Majeurs,B737_0616,Train d'atterrissage principal,10389,31.802334,12512
TRAB737-B737_0616-18,Composants Majeurs,B737_0616,Train d'atterrissage avant,13964,51.443784,14173
SYSB737-B737_0616-19,Composants Majeurs,B737_0616,Système anti-givre,14807,19.328841999999998,13366
AILB737-B737_0616-20,Composants Majeurs,B737_0616,Ailerons,10524,4.503144000000001,10290
EMPB737-B737_0616-21,Composants Majeurs,B737_0616,Empennage,13736,35.112416,10528
FLAB737-B737_0616-22,Composants Majeurs,B737_0616,Flaps,11025,17.70615,14480
SPOB737-B737_0616-23,Composants Majeurs,B737_0616,Spoilers,13426,4.660556,12456
FREB737-B737_0616-24,Composants Majeurs,B737_0616,Freins,11015,31.25609,12664
SYSB737-B737_0616-25,Composants Majeurs,B737_0616,Système de contrôle des surfaces de vol,11125,29.446749999999998,12191
GOUB737-B737_0616-26,Composants Majeurs,B737_0616,Gouvernail de direction,12643,27.195858,12059
SYSB737-B737_0616-27,Composants Majeurs,B737_0616,Système de pressurisation,11338,20.848028000000003,13233
SYSB737-B737_0616-28,Composants Majeurs,B737_0616,Système de conditionnement d'air,10343,2.562058,13453
SYSB737-B737_0616-29,Composants Majeurs,B737_0616,Système d'extinction d'incendie,11971,22.831826000000003,10109
ECLB737-B737_0616-30,Composants Secondaires,B737_0616,Éclairage de cabine,12779,48.696673999999994,4788
SIEB737-B737_0616-31,Composants Secondaires,B737_0616,Siège pilote,12106,12.522635999999999,2151
SIEB737-B737_0616-32,Composants Secondaires,B737_0616,Siège copilote,14200,34.3152,3722
SYSB737-B737_0616-33,Composants Secondaires,B737_0616,Système de divertissement en vol,13985,50.55391,2723
SYSB737-B737_0616-34,Composants Secondaires,B737_0616,Système d'annonce publique,13876,3.603256,2021
TOIB737-B737_0616-35,Composants Secondaires,B737_0616,Toilettes,13230,52.349380000000004,4801
SYSB737-B737_0616-36,Composants Majeurs,B737_0616,Système de conditionnement d'air,10343,34.322058,13453
DETB737-B737_0616-37,Composants Secondaires,B737_0616,Détecteurs de fumée,11066,14.976396,2147
ECLB737-B737_0616-38,Composants Secondaires,B737_0616,Éclairage d'urgence,14359,53.656154,4936
PORB737-B737_0616-39,Composants Secondaires,B737_0616,Porte cargo,11447,32.928682,2850
SYSB737-B737_0616-40,Composants Secondaires,B737_0616,Systèmes d'oxygène d'urgence,13038,3.1382280000000002,4745
PORB737-B737_0616-41,Composants Secondaires,B737_0616,Portes passagers,13107,9.118642,3053
HUBB737-B737_0616-42,Composants Secondaires,B737_0616,Hublots,68978,5.0138679999999995,3593
ECLB737-B737_0616-43,Composants Secondaires,B737_0616,Éclairage de la cabine,10639,2.053834,4965
SYSB737-B737_0616-44,Composants Secondaires,B737_0616,Système d'approvisionnement en eau,12796,16.326776,4701
REAE170-E170_4215-0,Composants Critiques,E170_4215,Réacteur gauche,13045,16.353254999999997,15552
REAE170-E170_4215-1,Composants Critiques,E170_4215,Réacteur droit,13626,47.574014,17559
SYSE170-E170_4215-2,Composants Critiques,E170_4215,Système de navigation,10541,47.365199,16514
ORDE170-E170_4215-3,Composants Critiques,E170_4215,Ordinateur de vol,10441,9.501299,16047
AUTE170-E170_4215-4,Composants Critiques,E170_4215,Autopilote,14847,13.773733,19362
SYSE170-E170_4215-5,Composants Critiques,E170_4215,Système de contrôle de vol,12580,21.42862,19492
RADE170-E170_4215-6,Composants Critiques,E170_4215,Radar météorologique,11923,61.42729700000001,17567
SYSE170-E170_4215-7,Composants Critiques,E170_4215,Système de communication radio,10370,56.621430000000004,19214
SYSE170-E170_4215-8,Composants Critiques,E170_4215,Système de gestion de carburant,13219,29.757441000000004,18351
SYSE170-E170_4215-9,Composants Critiques,E170_4215,Système d'alerte de proximité au sol (GPWS),10423,58.788797,18680
SYSE170-E170_4215-10,Composants Critiques,E170_4215,Système de commande des gaz,11747,36.452833000000005,18091
UNIE170-E170_4215-11,Composants Critiques,E170_4215,Unité de gestion de l'air,13224,50.538136,17834
SYSE170-E170_4215-12,Composants Critiques,E170_4215,Système de gestion électrique,10409,7.606851000000001,16266
SYSE170-E170_4215-13,Composants Critiques,E170_4215,Système d'atterrissage automatique,13537,8.081643000000001,15045
SYSE170-E170_4215-14,Composants Critiques,E170_4215,Système de surveillance du trafic aérien,10023,59.12319699999999,17135
SYSE170-E170_4215-15,Composants Majeurs,E170_4215,Système hydraulique principal,14811,42.968728999999996,14197
GENE170-E170_4215-16,Composants Majeurs,E170_4215,Générateur électrique,13716,42.576524,10833
TRAE170-E170_4215-17,Composants Majeurs,E170_4215,Train d'atterrissage principal,10389,50.224071,12512
TRAE170-E170_4215-18,Composants Majeurs,E170_4215,Train d'atterrissage avant,13964,28.160995999999997,14173
SYSE170-E170_4215-19,Composants Majeurs,E170_4215,Système anti-givre,14807,50.718173,13366
AILE170-E170_4215-20,Composants Majeurs,E170_4215,Ailerons,10524,36.26283599999999,10290
EMPE170-E170_4215-21,Composants Majeurs,E170_4215,Empennage,13736,21.879304,10528
FLAE170-E170_4215-22,Composants Majeurs,E170_4215,Flaps,11025,33.082475,14480
SPOE170-E170_4215-23,Composants Majeurs,E170_4215,Spoilers,13426,31.106214,12456
FREE170-E170_4215-24,Composants Majeurs,E170_4215,Freins,11015,10.801085,12664
SYSE170-E170_4215-25,Composants Majeurs,E170_4215,Système de contrôle des surfaces de vol,11125,61.446375,12191
GOUE170-E170_4215-26,Composants Majeurs,E170_4215,Gouvernail de direction,12643,50.687377000000005,12059
SYSE170-E170_4215-27,Composants Majeurs,E170_4215,Système de pressurisation,11338,8.725982,13233
SYSE170-E170_4215-28,Composants Majeurs,E170_4215,Système de conditionnement d'air,10343,56.757677,13453
SYSE170-E170_4215-29,Composants Majeurs,E170_4215,Système d'extinction d'incendie,11971,54.943969,10109
ECLE170-E170_4215-30,Composants Secondaires,E170_4215,Éclairage de cabine,12779,60.11628100000001,4788
SIEE170-E170_4215-31,Composants Secondaires,E170_4215,Siège pilote,12106,8.612734,2151
SIEE170-E170_4215-32,Composants Secondaires,E170_4215,Siège copilote,14200,40.2838,3722
SYSE170-E170_4215-33,Composants Secondaires,E170_4215,Système de divertissement en vol,13985,59.373915,2723
SYSE170-E170_4215-34,Composants Secondaires,E170_4215,Système d'annonce publique,13876,32.378764000000004,2021
TOIE170-E170_4215-35,Composants Secondaires,E170_4215,Toilettes,13230,53.538970000000006,4801
SYSE170-E170_4215-36,Composants Majeurs,E170_4215,Système de conditionnement d'air,10343,34.397677,13453
DETE170-E170_4215-37,Composants Secondaires,E170_4215,Détecteurs de fumée,11066,50.078174,2147
ECLE170-E170_4215-38,Composants Secondaires,E170_4215,Éclairage d'urgence,14359,36.175900999999996,4936
PORE170-E170_4215-39,Composants Secondaires,E170_4215,Porte cargo,11447,7.231132999999999,2850
SYSE170-E170_4215-40,Composants Secondaires,E170_4215,Systèmes d'oxygène d'urgence,13038,35.082282000000006,4745
PORE170-E170_4215-41,Composants Secondaires,E170_4215,Portes passagers,13107,24.841873,3053
HUBE170-E170_4215-42,Composants Secondaires,E170_4215,Hublots,68978,39.737942,3593
ECLE170-E170_4215-43,Composants Secondaires,E170_4215,Éclairage de la cabine,10639,40.02882099999999,4965
SYSE170-E170_4215-44,Composants Secondaires,E170_4215,Système d'approvisionnement en eau,12796,55.418644,4701
REAE170-E170_6420-0,Composants Critiques,E170_6420,Réacteur gauche,13045,29.076645,15552
REAE170-E170_6420-1,Composants Critiques,E170_6420,Réacteur droit,13626,57.743706,17559
SYSE170-E170_6420-2,Composants Critiques,E170_6420,Système de navigation,10541,36.143821,16514
ORDE170-E170_6420-3,Composants Critiques,E170_6420,Ordinateur de vol,10441,13.595721,16047
AUTE170-E170_6420-4,Composants Critiques,E170_6420,Autopilote,14847,36.062607,19362
SYSE170-E170_6420-5,Composants Critiques,E170_6420,Système de contrôle de vol,12580,23.19898,19492
RADE170-E170_6420-6,Composants Critiques,E170_6420,Radar météorologique,11923,48.125763,17567
SYSE170-E170_6420-7,Composants Critiques,E170_6420,Système de communication radio,10370,19.549970000000002,19214
SYSE170-E170_6420-8,Composants Critiques,E170_6420,Système de gestion de carburant,13219,38.780739000000004,18351
SYSE170-E170_6420-9,Composants Critiques,E170_6420,Système d'alerte de proximité au sol (GPWS),10423,9.444263,18680
SYSE170-E170_6420-10,Composants Critiques,E170_6420,Système de commande des gaz,11747,35.931506999999996,18091
UNIE170-E170_6420-11,Composants Critiques,E170_6420,Unité de gestion de l'air,13224,9.761144,17834
SYSE170-E170_6420-12,Composants Critiques,E170_6420,Système de gestion électrique,10409,37.653129,16266
SYSE170-E170_6420-13,Composants Critiques,E170_6420,Système d'atterrissage automatique,13537,32.836497,15045
SYSE170-E170_6420-14,Composants Critiques,E170_6420,Système de surveillance du trafic aérien,10023,18.141862999999997,17135
SYSE170-E170_6420-15,Composants Majeurs,E170_6420,Système hydraulique principal,14811,48.889691,14197
GENE170-E170_6420-16,Composants Majeurs,E170_6420,Générateur électrique,13716,23.340996,10833
TRAE170-E170_6420-17,Composants Majeurs,E170_6420,Train d'atterrissage principal,10389,30.761509,12512
TRAE170-E170_6420-18,Composants Majeurs,E170_6420,Train d'atterrissage avant,13964,16.591084000000002,14173
SYSE170-E170_6420-19,Composants Majeurs,E170_6420,Système anti-givre,14807,6.539367,13366
AILE170-E170_6420-20,Composants Majeurs,E170_6420,Ailerons,10524,52.382444,10290
EMPE170-E170_6420-21,Composants Majeurs,E170_6420,Empennage,13736,56.822616000000004,10528
FLAE170-E170_6420-22,Composants Majeurs,E170_6420,Flaps,11025,20.033025000000002,14480
SPOE170-E170_6420-23,Composants Majeurs,E170_6420,Spoilers,13426,7.107506,12456
FREE170-E170_6420-24,Composants Majeurs,E170_6420,Freins,11015,2.302215,12664
SYSE170-E170_6420-25,Composants Majeurs,E170_6420,Système de contrôle des surfaces de vol,11125,26.721125,12191
GOUE170-E170_6420-26,Composants Majeurs,E170_6420,Gouvernail de direction,12643,50.544083,12059
SYSE170-E170_6420-27,Composants Majeurs,E170_6420,Système de pressurisation,11338,30.368378,13233
SYSE170-E170_6420-28,Composants Majeurs,E170_6420,Système de conditionnement d'air,10343,37.017783,13453
SYSE170-E170_6420-29,Composants Majeurs,E170_6420,Système d'extinction d'incendie,11971,2.2796510000000003,10109
ECLE170-E170_6420-30,Composants Secondaires,E170_6420,Éclairage de cabine,12779,32.445099,4788
SIEE170-E170_6420-31,Composants Secondaires,E170_6420,Siège pilote,12106,42.760586,2151
SIEE170-E170_6420-32,Composants Secondaires,E170_6420,Siège copilote,14200,33.3702,3722
SYSE170-E170_6420-33,Composants Secondaires,E170_6420,Système de divertissement en vol,13985,42.892784999999996,2723
SYSE170-E170_6420-34,Composants Secondaires,E170_6420,Système d'annonce publique,13876,4.053956,2021
TOIE170-E170_6420-35,Composants Secondaires,E170_6420,Toilettes,13230,29.67163,4801
SYSE170-E170_6420-36,Composants Majeurs,E170_6420,Système de conditionnement d'air,10343,26.127783,13453
DETE170-E170_6420-37,Composants Secondaires,E170_6420,Détecteurs de fumée,11066,54.296346,2147
ECLE170-E170_6420-38,Composants Secondaires,E170_6420,Éclairage d'urgence,14359,30.023079,4936
PORE170-E170_6420-39,Composants Secondaires,E170_6420,Porte cargo,11447,10.237207,2850
SYSE170-E170_6420-40,Composants Secondaires,E170_6420,Systèmes d'oxygène d'urgence,13038,12.716078,4745
PORE170-E170_6420-41,Composants Secondaires,E170_6420,Portes passagers,13107,2.131667,3053
HUBE170-E170_6420-42,Composants Secondaires,E170_6420,Hublots,68978,19.947218,3593
ECLE170-E170_6420-43,Composants Secondaires,E170_6420,Éclairage de la cabine,10639,21.471759,4965
SYSE170-E170_6420-44,Composants Secondaires,E170_6420,Système d'approvisionnement en eau,12796,23.326476,4701
REACRJ700-CRJ700_2863-0,Composants Critiques,CRJ700_2863,Réacteur gauche,13045,50.45308,15552
REACRJ700-CRJ700_2863-1,Composants Critiques,CRJ700_2863,Réacteur droit,13626,7.117024,17559
SYSCRJ700-CRJ700_2863-2,Composants Critiques,CRJ700_2863,Système de navigation,10541,12.192984,16514
ORDCRJ700-CRJ700_2863-3,Composants Critiques,CRJ700_2863,Ordinateur de vol,10441,59.580584,16047
AUTCRJ700-CRJ700_2863-4,Composants Critiques,CRJ700_2863,Autopilote,14847,50.956328,19362
SYSCRJ700-CRJ700_2863-5,Composants Critiques,CRJ700_2863,Système de contrôle de vol,12580,31.31192,19492
RADCRJ700-CRJ700_2863-6,Composants Critiques,CRJ700_2863,Radar météorologique,11923,18.526152,17567
SYSCRJ700-CRJ700_2863-7,Composants Critiques,CRJ700_2863,Système de communication radio,10370,37.05888,19214
SYSCRJ700-CRJ700_2863-8,Composants Critiques,CRJ700_2863,Système de gestion de carburant,13219,39.847256,18351
SYSCRJ700-CRJ700_2863-9,Composants Critiques,CRJ700_2863,Système d'alerte de proximité au sol (GPWS),10423,59.810152,18680
SYSCRJ700-CRJ700_2863-10,Composants Critiques,CRJ700_2863,Système de commande des gaz,11747,31.951928000000002,18091
UNICRJ700-CRJ700_2863-11,Composants Critiques,CRJ700_2863,Unité de gestion de l'air,13224,47.787376,17834
SYSCRJ700-CRJ700_2863-12,Composants Critiques,CRJ700_2863,Système de gestion électrique,10409,14.699815999999998,16266
SYSCRJ700-CRJ700_2863-13,Composants Critiques,CRJ700_2863,Système d'atterrissage automatique,13537,10.174888,15045
SYSCRJ700-CRJ700_2863-14,Composants Critiques,CRJ700_2863,Système de surveillance du trafic aérien,10023,13.380552,17135
SYSCRJ700-CRJ700_2863-15,Composants Majeurs,CRJ700_2863,Système hydraulique principal,14811,41.765463999999994,14197
GENCRJ700-CRJ700_2863-16,Composants Majeurs,CRJ700_2863,Générateur électrique,13716,21.659184,10833
TRACRJ700-CRJ700_2863-17,Composants Majeurs,CRJ700_2863,Train d'atterrissage principal,10389,7.149336,12512
TRACRJ700-CRJ700_2863-18,Composants Majeurs,CRJ700_2863,Train d'atterrissage avant,13964,29.305135999999997,14173
SYSCRJ700-CRJ700_2863-19,Composants Majeurs,CRJ700_2863,Système anti-givre,14807,10.825368000000001,13366
AILCRJ700-CRJ700_2863-20,Composants Majeurs,CRJ700_2863,Ailerons,10524,25.382576,10290
EMPCRJ700-CRJ700_2863-21,Composants Majeurs,CRJ700_2863,Empennage,13736,33.449664,10528
FLACRJ700-CRJ700_2863-22,Composants Majeurs,CRJ700_2863,Flaps,11025,54.6346,14480
SPOCRJ700-CRJ700_2863-23,Composants Majeurs,CRJ700_2863,Spoilers,13426,3.9322239999999997,12456
FRECRJ700-CRJ700_2863-24,Composants Majeurs,CRJ700_2863,Freins,11015,23.39436,12664
SYSCRJ700-CRJ700_2863-25,Composants Majeurs,CRJ700_2863,Système de contrôle des surfaces de vol,11125,39.547000000000004,12191
GOUCRJ700-CRJ700_2863-26,Composants Majeurs,CRJ700_2863,Gouvernail de direction,12643,46.073432000000004,12059
SYSCRJ700-CRJ700_2863-27,Composants Majeurs,CRJ700_2863,Système de pressurisation,11338,50.352112,13233
SYSCRJ700-CRJ700_2863-28,Composants Majeurs,CRJ700_2863,Système de conditionnement d'air,10343,41.738232,13453
SYSCRJ700-CRJ700_2863-29,Composants Majeurs,CRJ700_2863,Système d'extinction d'incendie,11971,0.637304,10109
ECLCRJ700-CRJ700_2863-30,Composants Secondaires,CRJ700_2863,Éclairage de cabine,12779,19.356696,4788
SIECRJ700-CRJ700_2863-31,Composants Secondaires,CRJ700_2863,Siège pilote,12106,30.680544,2151
SIECRJ700-CRJ700_2863-32,Composants Secondaires,CRJ700_2863,Siège copilote,14200,14.1108,3722
SYSCRJ700-CRJ700_2863-33,Composants Secondaires,CRJ700_2863,Système de divertissement en vol,13985,25.115640000000003,2723
SYSCRJ700-CRJ700_2863-34,Composants Secondaires,CRJ700_2863,Système d'annonce publique,13876,56.823024000000004,2021
TOICRJ700-CRJ700_2863-35,Composants Secondaires,CRJ700_2863,Toilettes,13230,13.45752,4801
SYSCRJ700-CRJ700_2863-36,Composants Majeurs,CRJ700_2863,Système de conditionnement d'air,10343,21.758232000000003,13453
DETCRJ700-CRJ700_2863-37,Composants Secondaires,CRJ700_2863,Détecteurs de fumée,11066,32.435584,2147
ECLCRJ700-CRJ700_2863-38,Composants Secondaires,CRJ700_2863,Éclairage d'urgence,14359,12.534616,4936
PORCRJ700-CRJ700_2863-39,Composants Secondaires,CRJ700_2863,Porte cargo,11447,33.074728,2850
SYSCRJ700-CRJ700_2863-40,Composants Secondaires,CRJ700_2863,Systèmes d'oxygène d'urgence,13038,49.462911999999996,4745
PORCRJ700-CRJ700_2863-41,Composants Secondaires,CRJ700_2863,Portes passagers,13107,23.774568000000002,3053
HUBCRJ700-CRJ700_2863-42,Composants Secondaires,CRJ700_2863,Hublots,68978,29.455472,3593
ECLCRJ700-CRJ700_2863-43,Composants Secondaires,CRJ700_2863,Éclairage de la cabine,10639,16.415336,4965
SYSCRJ700-CRJ700_2863-44,Composants Secondaires,CRJ700_2863,Système d'approvisionnement en eau,12796,49.787104,4701
REAA321-A321_1968-0,Composants Critiques,A321_1968,Réacteur gauche,13045,15.265295,15552
REAA321-A321_1968-1,Composants Critiques,A321_1968,Réacteur droit,13626,35.754926000000005,17559
SYSA321-A321_1968-2,Composants Critiques,A321_1968,Système de navigation,10541,11.527591000000001,16514
ORDA321-A321_1968-3,Composants Critiques,A321_1968,Ordinateur de vol,10441,29.332491,16047
AUTA321-A321_1968-4,Composants Critiques,A321_1968,Autopilote,14847,6.507197,19362
SYSA321-A321_1968-5,Composants Critiques,A321_1968,Système de contrôle de vol,12580,7.72158,19492
RADA321-A321_1968-6,Composants Critiques,A321_1968,Radar météorologique,11923,43.558073,17567
SYSA321-A321_1968-7,Composants Critiques,A321_1968,Système de communication radio,10370,41.358869999999996,19214
SYSA321-A321_1968-8,Composants Critiques,A321_1968,Système de gestion de carburant,13219,44.984169,18351
SYSA321-A321_1968-9,Composants Critiques,A321_1968,Système d'alerte de proximité au sol (GPWS),10423,55.871573000000005,18680
SYSA321-A321_1968-10,Composants Critiques,A321_1968,Système de commande des gaz,11747,51.919097,18091
UNIA321-A321_1968-11,Composants Critiques,A321_1968,Unité de gestion de l'air,13224,15.534424,17834
SYSA321-A321_1968-12,Composants Critiques,A321_1968,Système de gestion électrique,10409,31.180858999999998,16266
SYSA321-A321_1968-13,Composants Critiques,A321_1968,Système d'atterrissage automatique,13537,54.170387,15045
SYSA321-A321_1968-14,Composants Critiques,A321_1968,Système de surveillance du trafic aérien,10023,16.621173,17135
SYSA321-A321_1968-15,Composants Majeurs,A321_1968,Système hydraulique principal,14811,58.055361,14197
