ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V07614206,A330_3411,2024-06-04,4.9,"{'temp': '-7.8°C', 'pressure': '957.2 hPa', 'vibrations': '0.6893014309302625 m/s²'}",0
V05744905,B747_4211,2024-06-04,7.2,"{'temp': '-12.3°C', 'pressure': '892.5 hPa', 'vibrations': '0.7257638556613283 m/s²'}",1
V03092332,A350_6902,2024-06-04,3.7,"{'temp': '-19.8°C', 'pressure': '957.1 hPa', 'vibrations': '1.2481764035669418 m/s²'}",1
V05102349,B737_0616,2024-06-04,1.7,"{'temp': '-0.3°C', 'pressure': '859.7 hPa', 'vibrations': '4.9481918643882885 m/s²'}",0
V00539141,CRJ700_1968,2024-06-04,1.1,"{'temp': '-0.9°C', 'pressure': '916.7 hPa', 'vibrations': '4.2253034268076215 m/s²'}",0
V05677508,A350_6305,2024-06-04,8.7,"{'temp': '-11.9°C', 'pressure': '885.6 hPa', 'vibrations': '3.217192584388467 m/s²'}",0
V07396424,A340_3214,2024-06-04,6.0,"{'temp': '11.6°C', 'pressure': '967.4 hPa', 'vibrations': '4.149537291677466 m/s²'}",0
V08070798,A330_5146,2024-06-04,5.2,"{'temp': '-12.6°C', 'pressure': '901.8 hPa', 'vibrations': '1.9741281278153178 m/s²'}",1
V07247007,E170_0081,2024-06-04,2.0,"{'temp': '-10.6°C', 'pressure': '957.1 hPa', 'vibrations': '1.4037471586512833 m/s²'}",0
V05798957,E170_1130,2024-06-04,1.5,"{'temp': '18.6°C', 'pressure': '937.4 hPa', 'vibrations': '4.607261698606722 m/s²'}",0
V04578433,E170_3393,2024-06-04,4.4,"{'temp': '0.6°C', 'pressure': '959.6 hPa', 'vibrations': '2.8424776882664005 m/s²'}",0
V04670188,B767_2803,2024-06-04,0.6,"{'temp': '4.6°C', 'pressure': '896.2 hPa', 'vibrations': '1.724429508074612 m/s²'}",0
V08505773,B737_3303,2024-06-04,11.7,"{'temp': '-3.5°C', 'pressure': '868.8 hPa', 'vibrations': '4.5190800279861545 m/s²'}",1
V02419454,E170_6246,2024-06-04,3.3,"{'temp': '9.8°C', 'pressure': '889.7 hPa', 'vibrations': '2.1776514271431124 m/s²'}",0
V00336373,A350_6495,2024-06-04,4.2,"{'temp': '-2.6°C', 'pressure': '970.0 hPa', 'vibrations': '0.6646441669334863 m/s²'}",0
V07276176,B777_5397,2024-06-04,0.6,"{'temp': '10.8°C', 'pressure': '900.4 hPa', 'vibrations': '4.5457422069673985 m/s²'}",0
V02773871,B757_0375,2024-06-04,4.3,"{'temp': '-9.8°C', 'pressure': '924.7 hPa', 'vibrations': '1.5871643382586675 m/s²'}",0
V00544100,B737_0789,2024-06-04,1.8,"{'temp': '-6.4°C', 'pressure': '941.9 hPa', 'vibrations': '2.42686379702083 m/s²'}",0
V00122593,A321_0473,2024-06-04,7.4,"{'temp': '-10.2°C', 'pressure': '950.6 hPa', 'vibrations': '2.8526742338777105 m/s²'}",0
V05879870,A330_0921,2024-06-04,4.7,"{'temp': '-1.6°C', 'pressure': '898.1 hPa', 'vibrations': '3.5338782476424626 m/s²'}",0
V01037863,A340_6943,2024-06-04,3.7,"{'temp': '1.6°C', 'pressure': '846.6 hPa', 'vibrations': '1.111869717765951 m/s²'}",0
V03385610,A320_1884,2024-06-04,9.8,"{'temp': '4.3°C', 'pressure': '907.3 hPa', 'vibrations': '1.763677476664518 m/s²'}",0
V03578909,A350_6092,2024-06-04,2.6,"{'temp': '-1.0°C', 'pressure': '885.1 hPa', 'vibrations': '1.0529661600787166 m/s²'}",0
V02028708,B767_2790,2024-06-04,8.0,"{'temp': '-14.9°C', 'pressure': '960.0 hPa', 'vibrations': '1.6695220980295415 m/s²'}",1
V00393387,A380_0178,2024-06-04,3.9,"{'temp': '-10.5°C', 'pressure': '961.6 hPa', 'vibrations': '1.7429702442789086 m/s²'}",0
V07686721,CRJ900_5426,2024-06-04,8.1,"{'temp': '-2.3°C', 'pressure': '855.1 hPa', 'vibrations': '3.67534446889412 m/s²'}",0
V08465274,B767_0277,2024-06-04,4.4,"{'temp': '-9.9°C', 'pressure': '997.8 hPa', 'vibrations': '0.24204170227466848 m/s²'}",0
V02665939,B767_2368,2024-06-04,6.5,"{'temp': '10.3°C', 'pressure': '997.1 hPa', 'vibrations': '2.4874101882512782 m/s²'}",0
V08703164,E170_3927,2024-06-04,2.7,"{'temp': '3.5°C', 'pressure': '974.1 hPa', 'vibrations': '2.2745718128408803 m/s²'}",0
V05844758,A350_5434,2024-06-04,5.6,"{'temp': '12.8°C', 'pressure': '929.3 hPa', 'vibrations': '1.0649973400714425 m/s²'}",0
V04265980,A330_6979,2024-06-04,7.2,"{'temp': '-2.7°C', 'pressure': '887.7 hPa', 'vibrations': '1.1200665524785836 m/s²'}",0
V04377837,B747_6297,2024-06-04,4.1,"{'temp': '-0.6°C', 'pressure': '916.8 hPa', 'vibrations': '4.266915699594881 m/s²'}",0
V07362994,A350_2655,2024-06-04,5.6,"{'temp': '-7.6°C', 'pressure': '840.5 hPa', 'vibrations': '0.6435245215158358 m/s²'}",0
V06380938,A380_2079,2024-06-04,4.5,"{'temp': '14.9°C', 'pressure': '982.9 hPa', 'vibrations': '4.5319245582703545 m/s²'}",0
V08536278,E175_2977,2024-06-04,8.7,"{'temp': '-20.0°C', 'pressure': '901.0 hPa', 'vibrations': '1.1583304422418 m/s²'}",1
V00329192,B737_0940,2024-06-04,0.6,"{'temp': '7.6°C', 'pressure': '866.4 hPa', 'vibrations': '0.701057758681719 m/s²'}",0
V03751463,B777_3776,2024-06-04,1.5,"{'temp': '5.5°C', 'pressure': '913.9 hPa', 'vibrations': '1.5853654642954313 m/s²'}",0
V05865861,A321_3707,2024-06-04,1.5,"{'temp': '5.3°C', 'pressure': '913.3 hPa', 'vibrations': '3.095245172476514 m/s²'}",0
V04379529,A320_3178,2024-06-04,4.8,"{'temp': '7.0°C', 'pressure': '925.4 hPa', 'vibrations': '2.9515029066649943 m/s²'}",0
V06527710,A330_5998,2024-06-04,8.7,"{'temp': '-1.7°C', 'pressure': '916.7 hPa', 'vibrations': '4.8626073412966875 m/s²'}",0
V04304915,B767_3878,2024-06-04,0.6,"{'temp': '5.7°C', 'pressure': '1025.7 hPa', 'vibrations': '1.9820594336042074 m/s²'}",0
V05755587,E175_5414,2024-06-04,5.8,"{'temp': '-15.6°C', 'pressure': '885.5 hPa', 'vibrations': '4.100165096914638 m/s²'}",1
V07574066,B767_4217,2024-06-04,3.4,"{'temp': '-8.1°C', 'pressure': '911.1 hPa', 'vibrations': '1.1464158770500366 m/s²'}",0
V09511050,A330_3548,2024-06-04,5.4,"{'temp': '6.5°C', 'pressure': '990.0 hPa', 'vibrations': '0.6475093279735256 m/s²'}",0
V01977052,A330_4686,2024-06-04,2.3,"{'temp': '-2.4°C', 'pressure': '862.7 hPa', 'vibrations': '0.7999439110823064 m/s²'}",0
V05578547,CRJ900_3675,2024-06-04,3.2,"{'temp': '3.7°C', 'pressure': '964.5 hPa', 'vibrations': '4.991067025691651 m/s²'}",0
V00927680,A330_3519,2024-06-04,4.8,"{'temp': '5.0°C', 'pressure': '1036.0 hPa', 'vibrations': '4.10893912152204 m/s²'}",0
V08087998,A321_5206,2024-06-04,4.2,"{'temp': '9.2°C', 'pressure': '955.3 hPa', 'vibrations': '0.14919033301343254 m/s²'}",0
V07228913,A380_6121,2024-06-04,7.9,"{'temp': '-7.6°C', 'pressure': '983.9 hPa', 'vibrations': '4.257213466863425 m/s²'}",0
V05784464,A330_4046,2024-06-04,6.5,"{'temp': '2.6°C', 'pressure': '957.3 hPa', 'vibrations': '0.9366165602788284 m/s²'}",0
V00363429,B747_4725,2024-06-04,8.6,"{'temp': '-6.8°C', 'pressure': '949.0 hPa', 'vibrations': '1.149052587918885 m/s²'}",0
V05715392,A320_4367,2024-06-04,4.5,"{'temp': '-20.7°C', 'pressure': '919.3 hPa', 'vibrations': '3.6395749073675656 m/s²'}",1
V06031079,CRJ700_3108,2024-06-04,7.9,"{'temp': '-5.8°C', 'pressure': '944.6 hPa', 'vibrations': '3.377072060509001 m/s²'}",0
V01586561,B757_6477,2024-06-04,5.6,"{'temp': '0.5°C', 'pressure': '857.5 hPa', 'vibrations': '4.367606505964548 m/s²'}",0
V05102729,CRJ700_3181,2024-06-04,5.4,"{'temp': '-23.7°C', 'pressure': '1006.0 hPa', 'vibrations': '4.5624267687278 m/s²'}",1
V09121316,CRJ700_2189,2024-06-04,3.8,"{'temp': '7.4°C', 'pressure': '871.3 hPa', 'vibrations': '3.928927162559716 m/s²'}",0
V08810945,E175_1426,2024-06-04,0.6,"{'temp': '-7.9°C', 'pressure': '971.9 hPa', 'vibrations': '3.3923697214967334 m/s²'}",0
V07259360,A380_6283,2024-06-04,0.9,"{'temp': '2.9°C', 'pressure': '942.5 hPa', 'vibrations': '1.7089606799473556 m/s²'}",0
V02321938,B777_3944,2024-06-04,8.1,"{'temp': '-8.9°C', 'pressure': '1016.0 hPa', 'vibrations': '0.7870761918270902 m/s²'}",0
V07110769,B777_5812,2024-06-04,4.3,"{'temp': '2.7°C', 'pressure': '1029.0 hPa', 'vibrations': '1.2544011866017324 m/s²'}",0
V07751859,B757_6806,2024-06-04,0.6,"{'temp': '-3.1°C', 'pressure': '915.8 hPa', 'vibrations': '3.2911442322703466 m/s²'}",0
V00922297,A320_2237,2024-06-04,5.4,"{'temp': '4.8°C', 'pressure': '905.1 hPa', 'vibrations': '1.0517160042052938 m/s²'}",0
V00568200,A340_6668,2024-06-04,3.2,"{'temp': '3.7°C', 'pressure': '1017.7 hPa', 'vibrations': '2.3634300632489573 m/s²'}",0
V09689548,B737_4369,2024-06-04,7.7,"{'temp': '9.5°C', 'pressure': '1009.2 hPa', 'vibrations': '2.202362908974206 m/s²'}",0
V08085793,A330_6095,2024-06-04,6.7,"{'temp': '2.2°C', 'pressure': '920.3 hPa', 'vibrations': '3.0127963837016836 m/s²'}",0
V00694712,E175_2805,2024-06-04,6.2,"{'temp': '-7.7°C', 'pressure': '873.2 hPa', 'vibrations': '0.6128689704836321 m/s²'}",0
V08102611,A350_3976,2024-06-04,5.3,"{'temp': '-0.2°C', 'pressure': '902.7 hPa', 'vibrations': '3.339683386633207 m/s²'}",0
V05051358,E175_2945,2024-06-04,4.1,"{'temp': '5.6°C', 'pressure': '952.8 hPa', 'vibrations': '0.16007932038840988 m/s²'}",0
V02794729,B777_4029,2024-06-04,6.9,"{'temp': '-0.6°C', 'pressure': '932.6 hPa', 'vibrations': '4.36785899124093 m/s²'}",0
V00522446,CRJ900_1943,2024-06-04,4.9,"{'temp': '-7.7°C', 'pressure': '962.8 hPa', 'vibrations': '4.914896025722417 m/s²'}",0
V04474980,A320_1930,2024-06-04,10.4,"{'temp': '10.9°C', 'pressure': '933.6 hPa', 'vibrations': '1.9039897417637035 m/s²'}",0
V01188885,E170_6353,2024-06-04,6.9,"{'temp': '-2.2°C', 'pressure': '980.7 hPa', 'vibrations': '1.2345734030927824 m/s²'}",0
V04261163,CRJ900_6738,2024-06-04,4.8,"{'temp': '3.1°C', 'pressure': '1035.7 hPa', 'vibrations': '3.4761245761523405 m/s²'}",0
V08077554,A330_2237,2024-06-04,2.2,"{'temp': '3.9°C', 'pressure': '1078.8 hPa', 'vibrations': '4.640306225650446 m/s²'}",0
V03716740,E170_2943,2024-06-04,5.8,"{'temp': '7.6°C', 'pressure': '927.8 hPa', 'vibrations': '2.6658174364834606 m/s²'}",0
V01631603,E170_2583,2024-06-04,4.5,"{'temp': '0.9°C', 'pressure': '909.1 hPa', 'vibrations': '2.516196151956281 m/s²'}",0
V06130120,B737_1936,2024-06-04,0.6,"{'temp': '18.8°C', 'pressure': '966.1 hPa', 'vibrations': '0.42895065370538943 m/s²'}",0
V05554052,A340_1505,2024-06-04,3.6,"{'temp': '12.0°C', 'pressure': '873.3 hPa', 'vibrations': '0.31599599073731943 m/s²'}",0
V07844710,A321_1460,2024-06-04,8.3,"{'temp': '8.7°C', 'pressure': '934.1 hPa', 'vibrations': '1.0095337832523865 m/s²'}",0
V01618630,A380_0594,2024-06-04,8.5,"{'temp': '2.9°C', 'pressure': '1011.7 hPa', 'vibrations': '3.3424022640733253 m/s²'}",0
V07050444,B747_2389,2024-06-04,4.2,"{'temp': '17.9°C', 'pressure': '1036.2 hPa', 'vibrations': '1.6240580449906745 m/s²'}",0
V06584722,A380_3162,2024-06-04,5.5,"{'temp': '10.4°C', 'pressure': '958.5 hPa', 'vibrations': '3.5133567706264084 m/s²'}",0
V06601952,E170_5551,2024-06-04,5.3,"{'temp': '-6.1°C', 'pressure': '920.9 hPa', 'vibrations': '1.1598209971147333 m/s²'}",0
V09596387,A330_6708,2024-06-04,4.0,"{'temp': '-11.2°C', 'pressure': '972.1 hPa', 'vibrations': '0.1422212620319674 m/s²'}",0
V01756275,B747_0472,2024-06-04,1.2,"{'temp': '2.2°C', 'pressure': '967.6 hPa', 'vibrations': '3.598317284197838 m/s²'}",0
V04907244,A330_4129,2024-06-04,4.8,"{'temp': '1.2°C', 'pressure': '938.6 hPa', 'vibrations': '3.739337531910423 m/s²'}",0
V05368435,B737_2262,2024-06-04,7.9,"{'temp': '9.3°C', 'pressure': '1025.0 hPa', 'vibrations': '2.7847760703759175 m/s²'}",0
V06961892,B747_4659,2024-06-04,3.3,"{'temp': '3.0°C', 'pressure': '944.3 hPa', 'vibrations': '2.5305506623595155 m/s²'}",0
V01547021,A320_6493,2024-06-04,2.4,"{'temp': '6.5°C', 'pressure': '940.7 hPa', 'vibrations': '2.6061710789105383 m/s²'}",0
V06151343,B767_4965,2024-06-04,5.8,"{'temp': '-13.9°C', 'pressure': '933.9 hPa', 'vibrations': '4.9345911833572735 m/s²'}",1
V00373105,B747_4824,2024-06-04,8.7,"{'temp': '20.7°C', 'pressure': '956.8 hPa', 'vibrations': '3.7573988779929457 m/s²'}",1
V07037970,A380_0710,2024-06-04,5.9,"{'temp': '-4.6°C', 'pressure': '929.3 hPa', 'vibrations': '3.821667840917719 m/s²'}",0
V07783242,B757_2908,2024-06-04,5.1,"{'temp': '-24.7°C', 'pressure': '927.4 hPa', 'vibrations': '1.4182403047010295 m/s²'}",1
V04345620,A321_1968,2024-06-04,9.7,"{'temp': '-0.8°C', 'pressure': '1080.1 hPa', 'vibrations': '4.230231661289351 m/s²'}",0
V05590224,E170_4783,2024-06-04,5.5,"{'temp': '9.4°C', 'pressure': '917.4 hPa', 'vibrations': '3.8131773228248416 m/s²'}",0
V00364123,CRJ900_4821,2024-06-04,3.4,"{'temp': '16.7°C', 'pressure': '928.0 hPa', 'vibrations': '4.12686374761271 m/s²'}",0
V05090845,CRJ700_0969,2024-06-04,7.6,"{'temp': '16.5°C', 'pressure': '911.6 hPa', 'vibrations': '3.8509802636997374 m/s²'}",0
V03364448,B777_0122,2024-06-04,5.3,"{'temp': '2.3°C', 'pressure': '973.7 hPa', 'vibrations': '3.761385434649914 m/s²'}",0
V00155519,A340_3614,2024-06-04,6.8,"{'temp': '11.0°C', 'pressure': '869.2 hPa', 'vibrations': '3.6987783708648196 m/s²'}",0
V06818877,B747_5273,2024-06-04,3.6,"{'temp': '-7.8°C', 'pressure': '922.1 hPa', 'vibrations': '4.104994330228386 m/s²'}",0
V05110639,A350_4789,2024-06-04,4.0,"{'temp': '9.2°C', 'pressure': '930.7 hPa', 'vibrations': '1.2818474044562267 m/s²'}",0
V03006727,B767_5501,2024-06-04,7.2,"{'temp': '-0.5°C', 'pressure': '931.6 hPa', 'vibrations': '4.820147563624561 m/s²'}",0
V05029166,A350_4039,2024-06-04,4.8,"{'temp': '-4.4°C', 'pressure': '973.2 hPa', 'vibrations': '0.3435789531196476 m/s²'}",0
V00849891,A320_2497,2024-06-04,7.3,"{'temp': '2.9°C', 'pressure': '974.9 hPa', 'vibrations': '4.104927536132722 m/s²'}",0
V02049680,E175_5586,2024-06-04,4.6,"{'temp': '10.1°C', 'pressure': '991.1 hPa', 'vibrations': '4.417740108840112 m/s²'}",0
V06981411,CRJ700_2863,2024-06-04,5.0,"{'temp': '10.1°C', 'pressure': '889.6 hPa', 'vibrations': '1.2324548620068905 m/s²'}",0
V02068934,A340_6933,2024-06-04,5.8,"{'temp': '0.4°C', 'pressure': '906.7 hPa', 'vibrations': '2.6614543487735505 m/s²'}",0
V03315272,B747_5923,2024-06-04,3.8,"{'temp': '-7.1°C', 'pressure': '937.3 hPa', 'vibrations': '3.962487449456054 m/s²'}",0
V06768236,B747_1988,2024-06-04,3.3,"{'temp': '-2.8°C', 'pressure': '894.5 hPa', 'vibrations': '2.140715850277916 m/s²'}",0
V06431541,A340_3962,2024-06-04,5.0,"{'temp': '-7.2°C', 'pressure': '899.8 hPa', 'vibrations': '4.804369291130363 m/s²'}",0
V09985804,CRJ700_4386,2024-06-04,4.6,"{'temp': '4.1°C', 'pressure': '942.4 hPa', 'vibrations': '1.7199636957457303 m/s²'}",0
V06301893,A380_2017,2024-06-04,3.8,"{'temp': '-1.6°C', 'pressure': '982.2 hPa', 'vibrations': '4.849569660535195 m/s²'}",0
V04938486,A320_6678,2024-06-04,2.0,"{'temp': '13.9°C', 'pressure': '890.3 hPa', 'vibrations': '1.9978278136993106 m/s²'}",0
V06106198,B757_4595,2024-06-04,3.7,"{'temp': '-20.9°C', 'pressure': '905.9 hPa', 'vibrations': '2.970310464767832 m/s²'}",1
V06683852,B737_0940,2024-06-05,0.6,"{'temp': '17.8°C', 'pressure': '904.2 hPa', 'vibrations': '0.5614556199736082 m/s²'}",0
V03551025,E175_6879,2024-06-05,5.2,"{'temp': '-1.3°C', 'pressure': '1029.6 hPa', 'vibrations': '1.283184307121119 m/s²'}",0
V04512442,A320_2562,2024-06-05,7.9,"{'temp': '16.4°C', 'pressure': '1071.7 hPa', 'vibrations': '1.8735167320926354 m/s²'}",0
V06831692,A320_1884,2024-06-05,7.4,"{'temp': '-24.3°C', 'pressure': '905.9 hPa', 'vibrations': '3.428686230796554 m/s²'}",1
V05264659,A321_3033,2024-06-05,3.6,"{'temp': '5.3°C', 'pressure': '1053.8 hPa', 'vibrations': '0.8653115312558146 m/s²'}",0
V01961332,A340_3887,2024-06-05,6.1,"{'temp': '-13.5°C', 'pressure': '948.3 hPa', 'vibrations': '3.8273521107696062 m/s²'}",1
V03023578,A380_3155,2024-06-05,6.0,"{'temp': '-4.0°C', 'pressure': '979.2 hPa', 'vibrations': '3.2166321743465187 m/s²'}",0
V09057132,CRJ700_2988,2024-06-05,2.8,"{'temp': '-3.8°C', 'pressure': '999.9 hPa', 'vibrations': '1.6249057408246892 m/s²'}",0
V00217717,A330_3519,2024-06-05,3.2,"{'temp': '-6.4°C', 'pressure': '955.3 hPa', 'vibrations': '0.5445964542526815 m/s²'}",0
V07533504,B747_4659,2024-06-05,9.0,"{'temp': '0.8°C', 'pressure': '934.4 hPa', 'vibrations': '1.6783091157142926 m/s²'}",0
V05130366,A320_3178,2024-06-05,4.5,"{'temp': '9.7°C', 'pressure': '868.5 hPa', 'vibrations': '1.9365732936156355 m/s²'}",0
V05438637,A340_4940,2024-06-05,7.6,"{'temp': '-1.2°C', 'pressure': '869.6 hPa', 'vibrations': '3.762918383102423 m/s²'}",0
V00449016,A321_4232,2024-06-05,5.4,"{'temp': '3.0°C', 'pressure': '980.9 hPa', 'vibrations': '4.763482001422699 m/s²'}",0
V09848261,B747_5923,2024-06-05,5.7,"{'temp': '2.5°C', 'pressure': '1016.6 hPa', 'vibrations': '4.423851731971446 m/s²'}",0
V05337978,B747_2724,2024-06-05,4.5,"{'temp': '8.9°C', 'pressure': '992.3 hPa', 'vibrations': '0.8776149906287928 m/s²'}",0
V07549163,A340_1384,2024-06-05,7.0,"{'temp': '-6.9°C', 'pressure': '966.1 hPa', 'vibrations': '0.08824804149810017 m/s²'}",0
V04088043,B747_4007,2024-06-05,7.4,"{'temp': '16.6°C', 'pressure': '897.7 hPa', 'vibrations': '4.566913050968024 m/s²'}",0
V03228954,A320_6814,2024-06-05,5.0,"{'temp': '12.0°C', 'pressure': '988.0 hPa', 'vibrations': '4.545346428119238 m/s²'}",0
V08385015,B777_0122,2024-06-05,3.2,"{'temp': '1.6°C', 'pressure': '910.8 hPa', 'vibrations': '3.3837831814771646 m/s²'}",0
V06159497,A330_0921,2024-06-05,7.7,"{'temp': '2.0°C', 'pressure': '944.2 hPa', 'vibrations': '3.136216502957401 m/s²'}",0
V02156712,A380_5199,2024-06-05,1.5,"{'temp': '-5.2°C', 'pressure': '919.2 hPa', 'vibrations': '1.537407956150666 m/s²'}",0
V04933228,B777_5812,2024-06-05,6.5,"{'temp': '5.6°C', 'pressure': '969.9 hPa', 'vibrations': '1.4123801005711278 m/s²'}",0
V09450792,B747_4152,2024-06-05,8.2,"{'temp': '2.2°C', 'pressure': '985.0 hPa', 'vibrations': '0.5555706270994559 m/s²'}",0
V08387350,CRJ700_0545,2024-06-05,4.5,"{'temp': '7.8°C', 'pressure': '870.1 hPa', 'vibrations': '0.5298629611661787 m/s²'}",0
V03791207,CRJ900_2577,2024-06-05,3.6,"{'temp': '8.7°C', 'pressure': '962.0 hPa', 'vibrations': '2.373673120121658 m/s²'}",0
V01683750,E175_2945,2024-06-05,8.6,"{'temp': '-5.7°C', 'pressure': '1027.9 hPa', 'vibrations': '3.368865640918444 m/s²'}",0
V05435574,A380_6283,2024-06-05,5.1,"{'temp': '-5.9°C', 'pressure': '967.6 hPa', 'vibrations': '1.3481232995379138 m/s²'}",0
V05808742,A320_5229,2024-06-05,3.3,"{'temp': '13.4°C', 'pressure': '951.4 hPa', 'vibrations': '3.154219881577146 m/s²'}",0
V06116383,A340_6943,2024-06-05,1.3,"{'temp': '6.0°C', 'pressure': '979.4 hPa', 'vibrations': '1.686963338000111 m/s²'}",0
V08276767,E175_4558,2024-06-05,0.6,"{'temp': '1.5°C', 'pressure': '959.7 hPa', 'vibrations': '3.2543489999382036 m/s²'}",0
V09445565,A350_6495,2024-06-05,5.9,"{'temp': '-4.3°C', 'pressure': '1001.2 hPa', 'vibrations': '0.46831792684046136 m/s²'}",0
V01249983,A380_6878,2024-06-05,6.4,"{'temp': '-16.4°C', 'pressure': '1031.7 hPa', 'vibrations': '1.586636915567356 m/s²'}",1
V04999800,B767_2368,2024-06-05,6.7,"{'temp': '-8.1°C', 'pressure': '1051.8 hPa', 'vibrations': '3.9614558795623624 m/s²'}",0
V07233889,B777_3000,2024-06-05,6.7,"{'temp': '9.7°C', 'pressure': '990.3 hPa', 'vibrations': '0.2727390566783322 m/s²'}",0
V03141463,E170_1145,2024-06-05,4.3,"{'temp': '-3.8°C', 'pressure': '944.8 hPa', 'vibrations': '1.3838955560594997 m/s²'}",0
V06182950,A380_3607,2024-06-05,3.8,"{'temp': '-13.4°C', 'pressure': '995.1 hPa', 'vibrations': '3.077069190327315 m/s²'}",1
V05769013,A330_2237,2024-06-05,4.0,"{'temp': '7.6°C', 'pressure': '1021.3 hPa', 'vibrations': '3.9333807459094263 m/s²'}",0
V06912291,A330_6573,2024-06-05,2.9,"{'temp': '2.1°C', 'pressure': '994.2 hPa', 'vibrations': '3.3884213910901155 m/s²'}",0
V01119187,E170_4783,2024-06-05,5.4,"{'temp': '5.4°C', 'pressure': '884.9 hPa', 'vibrations': '2.2507326704293433 m/s²'}",0
V00247668,B777_6740,2024-06-05,2.8,"{'temp': '0.2°C', 'pressure': '977.1 hPa', 'vibrations': '1.4365099473066978 m/s²'}",0
V05126810,A350_6092,2024-06-05,12.1,"{'temp': '0.9°C', 'pressure': '904.4 hPa', 'vibrations': '0.93885402876633 m/s²'}",1
V02460290,A350_6031,2024-06-05,2.8,"{'temp': '21.8°C', 'pressure': '955.4 hPa', 'vibrations': '2.491960792573491 m/s²'}",1
V01764169,B777_5397,2024-06-05,4.6,"{'temp': '-8.7°C', 'pressure': '912.2 hPa', 'vibrations': '3.7425312274741818 m/s²'}",0
V02639622,CRJ900_6319,2024-06-05,3.6,"{'temp': '-4.7°C', 'pressure': '909.9 hPa', 'vibrations': '1.2500498692157003 m/s²'}",0
V06949556,B747_0262,2024-06-05,5.0,"{'temp': '-0.6°C', 'pressure': '944.8 hPa', 'vibrations': '4.873175267501413 m/s²'}",0
V03462067,A330_3411,2024-06-05,5.0,"{'temp': '3.8°C', 'pressure': '968.3 hPa', 'vibrations': '1.6422753687499325 m/s²'}",0
V07844132,A340_2793,2024-06-05,7.5,"{'temp': '-14.5°C', 'pressure': '915.7 hPa', 'vibrations': '4.650603957039716 m/s²'}",1
V06747092,E170_3927,2024-06-05,8.7,"{'temp': '8.9°C', 'pressure': '969.1 hPa', 'vibrations': '2.5409609286012347 m/s²'}",0
V08984180,A350_1689,2024-06-05,7.1,"{'temp': '19.7°C', 'pressure': '977.0 hPa', 'vibrations': '3.342085564090172 m/s²'}",0
V08608127,A320_6493,2024-06-05,2.5,"{'temp': '-13.3°C', 'pressure': '979.0 hPa', 'vibrations': '2.4036291869194724 m/s²'}",1
V01865453,E170_6420,2024-06-05,2.4,"{'temp': '-15.9°C', 'pressure': '985.9 hPa', 'vibrations': '1.572642240536803 m/s²'}",1
V06246796,A380_2079,2024-06-05,8.8,"{'temp': '-0.1°C', 'pressure': '891.7 hPa', 'vibrations': '2.9284547933605127 m/s²'}",0
V05893645,CRJ900_3374,2024-06-05,3.3,"{'temp': '-2.1°C', 'pressure': '909.7 hPa', 'vibrations': '3.13603244079665 m/s²'}",0
V01470646,A340_4021,2024-06-05,4.6,"{'temp': '4.3°C', 'pressure': '847.6 hPa', 'vibrations': '2.069271569719944 m/s²'}",0
V09763061,A330_4129,2024-06-05,0.6,"{'temp': '-4.4°C', 'pressure': '899.5 hPa', 'vibrations': '1.9694993579398163 m/s²'}",0
V09753976,A330_6708,2024-06-05,6.7,"{'temp': '-10.0°C', 'pressure': '937.0 hPa', 'vibrations': '1.5003144848290473 m/s²'}",0
V00500180,CRJ900_1943,2024-06-05,2.4,"{'temp': '5.9°C', 'pressure': '889.3 hPa', 'vibrations': '2.305078315905935 m/s²'}",0
V02220466,A380_2017,2024-06-05,5.3,"{'temp': '6.1°C', 'pressure': '974.5 hPa', 'vibrations': '4.912827434230262 m/s²'}",0
V02744446,E175_3843,2024-06-05,6.7,"{'temp': '4.3°C', 'pressure': '960.8 hPa', 'vibrations': '4.644840029620818 m/s²'}",0
V05517513,E170_1544,2024-06-05,8.4,"{'temp': '-3.0°C', 'pressure': '975.0 hPa', 'vibrations': '4.837551157536744 m/s²'}",0
V01108679,CRJ900_6738,2024-06-05,3.8,"{'temp': '4.5°C', 'pressure': '981.3 hPa', 'vibrations': '4.442325403766537 m/s²'}",0
V00143239,E170_3393,2024-06-05,2.4,"{'temp': '-18.4°C', 'pressure': '947.5 hPa', 'vibrations': '2.4422017739631077 m/s²'}",1
V00940074,B757_0375,2024-06-05,2.9,"{'temp': '-0.7°C', 'pressure': '981.7 hPa', 'vibrations': '0.09033764105422004 m/s²'}",0
V06277099,B747_2389,2024-06-05,6.7,"{'temp': '-6.8°C', 'pressure': '917.8 hPa', 'vibrations': '4.589877570772608 m/s²'}",0
V00935404,CRJ700_1788,2024-06-05,9.4,"{'temp': '-5.6°C', 'pressure': '970.3 hPa', 'vibrations': '2.1403288308938615 m/s²'}",0
V06020086,A380_0415,2024-06-05,2.3,"{'temp': '8.7°C', 'pressure': '988.7 hPa', 'vibrations': '0.9241983864384662 m/s²'}",0
V02831874,B767_2315,2024-06-05,6.4,"{'temp': '-10.3°C', 'pressure': '995.4 hPa', 'vibrations': '3.2725994085386945 m/s²'}",0
V00690384,A380_0178,2024-06-05,2.2,"{'temp': '5.9°C', 'pressure': '949.2 hPa', 'vibrations': '0.3056875396723552 m/s²'}",0
