ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09180415,A330_4856,2024-06-10,5.6,"{'temp': '-3.1°C', 'pressure': '880.2 hPa', 'vibrations': '2.0637503143956644 m/s²'}",0
V08559062,B767_4217,2024-06-10,4.1,"{'temp': '-6.1°C', 'pressure': '949.2 hPa', 'vibrations': '0.27326835719740983 m/s²'}",0
V00179788,B747_4725,2024-06-10,2.8,"{'temp': '18.5°C', 'pressure': '971.4 hPa', 'vibrations': '0.8759969084887986 m/s²'}",0
V05910291,B737_3303,2024-06-10,4.4,"{'temp': '-8.9°C', 'pressure': '988.6 hPa', 'vibrations': '4.460416240545232 m/s²'}",0
V01846524,A330_6708,2024-06-10,6.4,"{'temp': '-2.7°C', 'pressure': '992.6 hPa', 'vibrations': '0.7898882570995541 m/s²'}",0
V09601711,E170_3393,2024-06-10,3.6,"{'temp': '-17.4°C', 'pressure': '963.9 hPa', 'vibrations': '4.808508409865102 m/s²'}",1
V04713840,A321_1458,2024-06-10,8.5,"{'temp': '-12.4°C', 'pressure': '982.8 hPa', 'vibrations': '0.1460274119523025 m/s²'}",1
V00671175,B737_5581,2024-06-10,7.5,"{'temp': '9.7°C', 'pressure': '1026.5 hPa', 'vibrations': '3.498075921141703 m/s²'}",0
V06285832,B747_4211,2024-06-10,3.6,"{'temp': '19.1°C', 'pressure': '885.0 hPa', 'vibrations': '1.3372587262134035 m/s²'}",0
V03122447,A340_6943,2024-06-10,2.3,"{'temp': '7.2°C', 'pressure': '874.3 hPa', 'vibrations': '0.763402640825267 m/s²'}",0
V04363276,E170_6246,2024-06-10,5.5,"{'temp': '4.9°C', 'pressure': '983.9 hPa', 'vibrations': '4.112331686129551 m/s²'}",0
V08410348,E170_4783,2024-06-10,2.8,"{'temp': '-5.6°C', 'pressure': '917.4 hPa', 'vibrations': '2.231378370832874 m/s²'}",0
V01696453,B777_3776,2024-06-10,5.4,"{'temp': '-7.5°C', 'pressure': '948.5 hPa', 'vibrations': '0.22247752310248836 m/s²'}",0
V02148475,A350_3976,2024-06-10,9.2,"{'temp': '-7.0°C', 'pressure': '959.7 hPa', 'vibrations': '1.548655689612743 m/s²'}",0
V04956372,CRJ900_5426,2024-06-10,1.0,"{'temp': '-1.8°C', 'pressure': '917.0 hPa', 'vibrations': '3.4655311511662656 m/s²'}",0
V00227009,B777_5963,2024-06-10,5.8,"{'temp': '16.8°C', 'pressure': '955.6 hPa', 'vibrations': '2.410930733986261 m/s²'}",0
V09670906,A320_2562,2024-06-10,5.2,"{'temp': '4.1°C', 'pressure': '913.2 hPa', 'vibrations': '2.7418264200495286 m/s²'}",0
V05248878,B747_4007,2024-06-10,11.4,"{'temp': '25.3°C', 'pressure': '957.2 hPa', 'vibrations': '0.9564318870811034 m/s²'}",1
V01467569,A320_6678,2024-06-10,4.6,"{'temp': '-13.3°C', 'pressure': '994.2 hPa', 'vibrations': '1.2498928868831027 m/s²'}",1
V05385871,A350_1177,2024-06-10,3.0,"{'temp': '-3.6°C', 'pressure': '855.1 hPa', 'vibrations': '0.7521091970512639 m/s²'}",0
V06913389,E170_1130,2024-06-10,8.9,"{'temp': '-7.3°C', 'pressure': '980.3 hPa', 'vibrations': '0.6939946946062198 m/s²'}",0
V09660611,B767_5501,2024-06-10,2.5,"{'temp': '3.9°C', 'pressure': '904.7 hPa', 'vibrations': '4.238576502825644 m/s²'}",0
