ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
ECLA350-A350_6029-38,Composants Secondaires,A350_6029,Éclairage d'urgence,10969,71.81403999999999,3701
PORA350-A350_6029-39,Composants Secondaires,A350_6029,Porte cargo,11188,14.60808,2227
SYSA350-A350_6029-40,Composants Secondaires,A350_6029,Systèmes d'oxygène d'urgence,12602,29.568319999999996,4344
PORA350-A350_6029-41,Composants Secondaires,A350_6029,Portes passagers,11227,65.55332,2970
HUBA350-A350_6029-42,Composants Secondaires,A350_6029,Hublots,14930,69.5988,2567
ECLA350-A350_6029-43,Composants Secondaires,A350_6029,Éclairage de la cabine,11837,32.56092,4034
SYSA350-A350_6029-44,Composants Secondaires,A350_6029,Système d'approvisionnement en eau,13487,31.904920000000004,2226
REAA340-A340_0315-0,Composants Critiques,A340_0315,Réacteur gauche,11950,66.36740000000003,19845
REAA340-A340_0315-1,Composants Critiques,A340_0315,Réacteur droit,14014,75.613848,17416
SYSA340-A340_0315-2,Composants Critiques,A340_0315,Système de navigation,12519,42.19150800000001,16184
ORDA340-A340_0315-3,Composants Critiques,A340_0315,Ordinateur de vol,11612,56.95478399999999,18574
AUTA340-A340_0315-4,Composants Critiques,A340_0315,Autopilote,10655,53.08146000000001,18769
SYSA340-A340_0315-5,Composants Critiques,A340_0315,Système de contrôle de vol,14817,58.822844,19328
RADA340-A340_0315-6,Composants Critiques,A340_0315,Radar météorologique,11392,27.405744000000013,18424
SYSA340-A340_0315-7,Composants Critiques,A340_0315,Système de communication radio,13735,20.00802,16827
SYSA340-A340_0315-8,Composants Critiques,A340_0315,Système de gestion de carburant,10158,44.19885599999999,19628
SYSA340-A340_0315-9,Composants Critiques,A340_0315,Système d'alerte de proximité au sol (GPWS),10474,64.606568,17009
SYSA340-A340_0315-10,Composants Critiques,A340_0315,Système de commande des gaz,10195,34.55074,17283
UNIA340-A340_0315-11,Composants Critiques,A340_0315,Unité de gestion de l'air,10141,29.319612,18452
SYSA340-A340_0315-12,Composants Critiques,A340_0315,Système de gestion électrique,10219,66.48790799999999,19476
SYSA340-A340_0315-13,Composants Critiques,A340_0315,Système d'atterrissage automatique,13906,65.941592,16052
SYSA340-A340_0315-14,Composants Critiques,A340_0315,Système de surveillance du trafic aérien,10602,51.201464000000016,19732
SYSA340-A340_0315-15,Composants Majeurs,A340_0315,Système hydraulique principal,13527,56.052564000000004,11311
GENA340-A340_0315-16,Composants Majeurs,A340_0315,Générateur électrique,12651,29.63093200000001,12119
TRAA340-A340_0315-17,Composants Majeurs,A340_0315,Train d'atterrissage principal,12237,61.65228400000001,12977
TRAA340-A340_0315-18,Composants Majeurs,A340_0315,Train d'atterrissage avant,12260,45.52832000000003,10146
SYSA340-A340_0315-19,Composants Majeurs,A340_0315,Système anti-givre,13273,67.595036,10559
AILA340-A340_0315-20,Composants Majeurs,A340_0315,Ailerons,10026,40.789432000000005,10133
EMPA340-A340_0315-21,Composants Majeurs,A340_0315,Empennage,11349,49.037068,12118
FLAA340-A340_0315-22,Composants Majeurs,A340_0315,Flaps,14015,53.12498000000001,12551
SPOA340-A340_0315-23,Composants Majeurs,A340_0315,Spoilers,10451,55.940532,14457
FREA340-A340_0315-24,Composants Majeurs,A340_0315,Freins,14314,30.183448000000002,13805
SYSA340-A340_0315-25,Composants Majeurs,A340_0315,Système de contrôle des surfaces de vol,12676,20.959232000000004,13869
GOUA340-A340_0315-26,Composants Majeurs,A340_0315,Gouvernail de direction,10109,30.433387999999997,11480
SYSA340-A340_0315-27,Composants Majeurs,A340_0315,Système de pressurisation,72395,11.366015,14625
SYSA340-A340_0315-28,Composants Majeurs,A340_0315,Système de conditionnement d'air,11250,54.654999999999994,14422
SYSA340-A340_0315-29,Composants Majeurs,A340_0315,Système d'extinction d'incendie,13444,51.848608000000006,13295
ECLA340-A340_0315-30,Composants Secondaires,A340_0315,Éclairage de cabine,10139,37.777348,3821
SIEA340-A340_0315-31,Composants Secondaires,A340_0315,Siège pilote,13077,25.433163999999998,3472
SIEA340-A340_0315-32,Composants Secondaires,A340_0315,Siège copilote,14412,69.184384,3904
SYSA340-A340_0315-33,Composants Secondaires,A340_0315,Système de divertissement en vol,13112,32.95278400000001,3507
SYSA340-A340_0315-34,Composants Secondaires,A340_0315,Système d'annonce publique,14990,33.57868,2256
TOIA340-A340_0315-35,Composants Secondaires,A340_0315,Toilettes,13151,26.466931999999996,3605
SYSA340-A340_0315-36,Composants Majeurs,A340_0315,Système de conditionnement d'air,11250,66.93499999999999,14422
DETA340-A340_0315-37,Composants Secondaires,A340_0315,Détecteurs de fumée,12928,58.024496000000006,4640
ECLA340-A340_0315-38,Composants Secondaires,A340_0315,Éclairage d'urgence,10969,35.876908,3701
PORA340-A340_0315-39,Composants Secondaires,A340_0315,Porte cargo,11188,24.944815999999996,2227
SYSA340-A340_0315-40,Composants Secondaires,A340_0315,Systèmes d'oxygène d'urgence,12602,27.045464000000006,4344
PORA340-A340_0315-41,Composants Secondaires,A340_0315,Portes passagers,11227,38.618964000000005,2970
HUBA340-A340_0315-42,Composants Secondaires,A340_0315,Hublots,14930,59.54076000000001,2567
ECLA340-A340_0315-43,Composants Secondaires,A340_0315,Éclairage de la cabine,11837,21.859483999999995,4034
SYSA340-A340_0315-44,Composants Secondaires,A340_0315,Système d'approvisionnement en eau,13487,56.86728400000001,2226
REAA350-A350_5931-0,Composants Critiques,A350_5931,Réacteur gauche,11950,36.083749999999995,19845
REAA350-A350_5931-1,Composants Critiques,A350_5931,Réacteur droit,14014,35.988550000000004,17416
SYSA350-A350_5931-2,Composants Critiques,A350_5931,Système de navigation,12519,20.917675000000003,16184
ORDA350-A350_5931-3,Composants Critiques,A350_5931,Ordinateur de vol,11612,72.9759,18574
AUTA350-A350_5931-4,Composants Critiques,A350_5931,Autopilote,10655,45.22787500000002,18769
SYSA350-A350_5931-5,Composants Critiques,A350_5931,Système de contrôle de vol,14817,24.302525,19328
RADA350-A350_5931-6,Composants Critiques,A350_5931,Radar météorologique,11392,39.174400000000006,18424
SYSA350-A350_5931-7,Composants Critiques,A350_5931,Système de communication radio,13735,73.548875,16827
SYSA350-A350_5931-8,Composants Critiques,A350_5931,Système de gestion de carburant,10158,14.139350000000002,19628
SYSA350-A350_5931-9,Composants Critiques,A350_5931,Système d'alerte de proximité au sol (GPWS),10474,39.688049999999976,17009
SYSA350-A350_5931-10,Composants Critiques,A350_5931,Système de commande des gaz,10195,32.498374999999996,17283
UNIA350-A350_5931-11,Composants Critiques,A350_5931,Unité de gestion de l'air,10141,21.696825000000008,18452
SYSA350-A350_5931-12,Composants Critiques,A350_5931,Système de gestion électrique,10219,45.860175,19476
SYSA350-A350_5931-13,Composants Critiques,A350_5931,Système d'atterrissage automatique,13906,64.74545000000002,16052
SYSA350-A350_5931-14,Composants Critiques,A350_5931,Système de surveillance du trafic aérien,10602,73.22765000000001,19732
SYSA350-A350_5931-15,Composants Majeurs,A350_5931,Système hydraulique principal,13527,35.673275,11311
GENA350-A350_5931-16,Composants Majeurs,A350_5931,Générateur électrique,12651,64.14257500000001,12119
TRAA350-A350_5931-17,Composants Majeurs,A350_5931,Train d'atterrissage principal,12237,34.22402500000001,12977
TRAA350-A350_5931-18,Composants Majeurs,A350_5931,Train d'atterrissage avant,12260,52.83450000000001,10146
SYSA350-A350_5931-19,Composants Majeurs,A350_5931,Système anti-givre,13273,18.986725000000003,10559
AILA350-A350_5931-20,Composants Majeurs,A350_5931,Ailerons,10026,26.764449999999993,10133
EMPA350-A350_5931-21,Composants Majeurs,A350_5931,Empennage,11349,68.13742500000001,12118
FLAA350-A350_5931-22,Composants Majeurs,A350_5931,Flaps,14015,57.139875,12551
SPOA350-A350_5931-23,Composants Majeurs,A350_5931,Spoilers,10451,69.62757500000001,14457
FREA350-A350_5931-24,Composants Majeurs,A350_5931,Freins,14314,56.576049999999995,13805
SYSA350-A350_5931-25,Composants Majeurs,A350_5931,Système de contrôle des surfaces de vol,12676,65.05569999999999,13869
GOUA350-A350_5931-26,Composants Majeurs,A350_5931,Gouvernail de direction,10109,39.04442499999999,11480
SYSA350-A350_5931-27,Composants Majeurs,A350_5931,Système de pressurisation,72395,54.947805,14625
SYSA350-A350_5931-28,Composants Majeurs,A350_5931,Système de conditionnement d'air,11250,49.296249999999986,14422
SYSA350-A350_5931-29,Composants Majeurs,A350_5931,Système d'extinction d'incendie,13444,20.673300000000005,13295
ECLA350-A350_5931-30,Composants Secondaires,A350_5931,Éclairage de cabine,10139,20.694174999999998,3821
SIEA350-A350_5931-31,Composants Secondaires,A350_5931,Siège pilote,13077,67.98702499999999,3472
SIEA350-A350_5931-32,Composants Secondaires,A350_5931,Siège copilote,14412,62.815900000000006,3904
SYSA350-A350_5931-33,Composants Secondaires,A350_5931,Système de divertissement en vol,13112,74.33339999999998,3507
SYSA350-A350_5931-34,Composants Secondaires,A350_5931,Système d'annonce publique,14990,31.021750000000004,2256
TOIA350-A350_5931-35,Composants Secondaires,A350_5931,Toilettes,13151,32.025075,3605
SYSA350-A350_5931-36,Composants Majeurs,A350_5931,Système de conditionnement d'air,11250,64.18624999999999,14422
DETA350-A350_5931-37,Composants Secondaires,A350_5931,Détecteurs de fumée,12928,33.53959999999999,4640
ECLA350-A350_5931-38,Composants Secondaires,A350_5931,Éclairage d'urgence,10969,35.56392499999999,3701
PORA350-A350_5931-39,Composants Secondaires,A350_5931,Porte cargo,11188,47.56410000000001,2227
SYSA350-A350_5931-40,Composants Secondaires,A350_5931,Systèmes d'oxygène d'urgence,12602,73.84765000000002,4344
PORA350-A350_5931-41,Composants Secondaires,A350_5931,Portes passagers,11227,16.695775,2970
HUBA350-A350_5931-42,Composants Secondaires,A350_5931,Hublots,14930,51.82224999999999,2567
ECLA350-A350_5931-43,Composants Secondaires,A350_5931,Éclairage de la cabine,11837,16.564024999999997,4034
SYSA350-A350_5931-44,Composants Secondaires,A350_5931,Système d'approvisionnement en eau,13487,26.33027500000001,2226
REAB737-B737_3170-0,Composants Critiques,B737_3170,Réacteur gauche,11950,57.32225000000002,19845
REAB737-B737_3170-1,Composants Critiques,B737_3170,Réacteur droit,14014,43.16616999999999,17416
SYSB737-B737_3170-2,Composants Critiques,B737_3170,Système de navigation,12519,47.449445,16184
ORDB737-B737_3170-3,Composants Critiques,B737_3170,Ordinateur de vol,11612,19.071859999999997,18574
AUTB737-B737_3170-4,Composants Critiques,B737_3170,Autopilote,10655,66.886525,18769
SYSB737-B737_3170-5,Composants Critiques,B737_3170,Système de contrôle de vol,14817,54.863635000000016,19328
RADB737-B737_3170-6,Composants Critiques,B737_3170,Radar météorologique,11392,40.58776000000002,18424
SYSB737-B737_3170-7,Composants Critiques,B737_3170,Système de communication radio,13735,55.453925,16827
SYSB737-B737_3170-8,Composants Critiques,B737_3170,Système de gestion de carburant,10158,33.98248999999999,19628
SYSB737-B737_3170-9,Composants Critiques,B737_3170,Système d'alerte de proximité au sol (GPWS),10474,43.05747000000001,17009
SYSB737-B737_3170-10,Composants Critiques,B737_3170,Système de commande des gaz,10195,42.00522500000002,17283
UNIB737-B737_3170-11,Composants Critiques,B737_3170,Unité de gestion de l'air,10141,60.96285500000001,18452
SYSB737-B737_3170-12,Composants Critiques,B737_3170,Système de gestion électrique,10219,49.032945,19476
SYSB737-B737_3170-13,Composants Critiques,B737_3170,Système d'atterrissage automatique,13906,19.141430000000003,16052
SYSB737-B737_3170-14,Composants Critiques,B737_3170,Système de surveillance du trafic aérien,10602,34.325309999999995,19732
SYSB737-B737_3170-15,Composants Majeurs,B737_3170,Système hydraulique principal,13527,60.973684999999996,11311
GENB737-B737_3170-16,Composants Majeurs,B737_3170,Générateur électrique,12651,62.95190500000002,12119
TRAB737-B737_3170-17,Composants Majeurs,B737_3170,Train d'atterrissage principal,12237,72.33373500000002,12977
TRAB737-B737_3170-18,Composants Majeurs,B737_3170,Train d'atterrissage avant,12260,56.160300000000014,10146
SYSB737-B737_3170-19,Composants Majeurs,B737_3170,Système anti-givre,13273,68.76031499999999,10559
AILB737-B737_3170-20,Composants Majeurs,B737_3170,Ailerons,10026,68.00003000000001,10133
EMPB737-B737_3170-21,Composants Majeurs,B737_3170,Empennage,11349,34.828095000000005,12118
FLAB737-B737_3170-22,Composants Majeurs,B737_3170,Flaps,14015,24.407324999999993,12551
SPOB737-B737_3170-23,Composants Majeurs,B737_3170,Spoilers,10451,68.17090499999999,14457
FREB737-B737_3170-24,Composants Majeurs,B737_3170,Freins,14314,74.72267000000002,13805
SYSB737-B737_3170-25,Composants Majeurs,B737_3170,Système de contrôle des surfaces de vol,12676,17.390780000000003,13869
GOUB737-B737_3170-26,Composants Majeurs,B737_3170,Gouvernail de direction,10109,57.69589500000001,11480
SYSB737-B737_3170-27,Composants Majeurs,B737_3170,Système de pressurisation,72395,0.0,14625
SYSB737-B737_3170-28,Composants Majeurs,B737_3170,Système de conditionnement d'air,11250,65.76375000000002,14422
SYSB737-B737_3170-29,Composants Majeurs,B737_3170,Système d'extinction d'incendie,13444,20.667820000000003,13295
ECLB737-B737_3170-30,Composants Secondaires,B737_3170,Éclairage de cabine,10139,11.970545000000001,3821
SIEB737-B737_3170-31,Composants Secondaires,B737_3170,Siège pilote,13077,30.923934999999997,3472
SIEB737-B737_3170-32,Composants Secondaires,B737_3170,Siège copilote,14412,33.25586,3904
SYSB737-B737_3170-33,Composants Secondaires,B737_3170,Système de divertissement en vol,13112,67.34436000000001,3507
SYSB737-B737_3170-34,Composants Secondaires,B737_3170,Système d'annonce publique,14990,34.913450000000005,2256
TOIB737-B737_3170-35,Composants Secondaires,B737_3170,Toilettes,13151,63.51940499999998,3605
SYSB737-B737_3170-36,Composants Majeurs,B737_3170,Système de conditionnement d'air,11250,39.99375000000001,14422
DETB737-B737_3170-37,Composants Secondaires,B737_3170,Détecteurs de fumée,12928,55.981839999999984,4640
ECLB737-B737_3170-38,Composants Secondaires,B737_3170,Éclairage d'urgence,10969,55.15919500000001,3701
PORB737-B737_3170-39,Composants Secondaires,B737_3170,Porte cargo,11188,38.70214,2227
SYSB737-B737_3170-40,Composants Secondaires,B737_3170,Systèmes d'oxygène d'urgence,12602,52.73530999999999,4344
PORB737-B737_3170-41,Composants Secondaires,B737_3170,Portes passagers,11227,37.867185000000006,2970
HUBB737-B737_3170-42,Composants Secondaires,B737_3170,Hublots,14930,49.064150000000005,2567
ECLB737-B737_3170-43,Composants Secondaires,B737_3170,Éclairage de la cabine,11837,35.271735,4034
SYSB737-B737_3170-44,Composants Secondaires,B737_3170,Système d'approvisionnement en eau,13487,59.54748499999999,2226
REAA380-A380_2206-0,Composants Critiques,A380_2206,Réacteur gauche,11950,60.94455000000001,19845
REAA380-A380_2206-1,Composants Critiques,A380_2206,Réacteur droit,14014,39.323766,17416
SYSA380-A380_2206-2,Composants Critiques,A380_2206,Système de navigation,12519,37.336611000000005,16184
ORDA380-A380_2206-3,Composants Critiques,A380_2206,Ordinateur de vol,11612,48.29562800000001,18574
AUTA380-A380_2206-4,Composants Critiques,A380_2206,Autopilote,10655,43.14119499999998,18769
SYSA380-A380_2206-5,Composants Critiques,A380_2206,Système de contrôle de vol,14817,72.86277299999998,19328
RADA380-A380_2206-6,Composants Critiques,A380_2206,Radar météorologique,11392,54.566448,18424
SYSA380-A380_2206-7,Composants Critiques,A380_2206,Système de communication radio,13735,69.16971499999998,16827
SYSA380-A380_2206-8,Composants Critiques,A380_2206,Système de gestion de carburant,10158,43.540502000000004,19628
SYSA380-A380_2206-9,Composants Critiques,A380_2206,Système d'alerte de proximité au sol (GPWS),10474,16.681506000000006,17009
SYSA380-A380_2206-10,Composants Critiques,A380_2206,Système de commande des gaz,10195,70.75745500000002,17283
UNIA380-A380_2206-11,Composants Critiques,A380_2206,Unité de gestion de l'air,10141,68.14892900000001,18452
SYSA380-A380_2206-12,Composants Critiques,A380_2206,Système de gestion électrique,10219,67.287911,19476
SYSA380-A380_2206-13,Composants Critiques,A380_2206,Système d'atterrissage automatique,13906,26.676714000000008,16052
SYSA380-A380_2206-14,Composants Critiques,A380_2206,Système de surveillance du trafic aérien,10602,33.543938000000004,19732
SYSA380-A380_2206-15,Composants Majeurs,A380_2206,Système hydraulique principal,13527,32.735763,11311
GENA380-A380_2206-16,Composants Majeurs,A380_2206,Générateur électrique,12651,55.644118999999996,12119
TRAA380-A380_2206-17,Composants Majeurs,A380_2206,Train d'atterrissage principal,12237,71.618753,12977
TRAA380-A380_2206-18,Composants Majeurs,A380_2206,Train d'atterrissage avant,12260,63.19793999999999,10146
SYSA380-A380_2206-19,Composants Majeurs,A380_2206,Système anti-givre,13273,60.26343700000002,10559
AILA380-A380_2206-20,Composants Majeurs,A380_2206,Ailerons,10026,57.892994,10133
EMPA380-A380_2206-21,Composants Majeurs,A380_2206,Empennage,11349,41.57188099999999,12118
FLAA380-A380_2206-22,Composants Majeurs,A380_2206,Flaps,14015,55.91503500000002,12551
SPOA380-A380_2206-23,Composants Majeurs,A380_2206,Spoilers,10451,46.462318999999994,14457
FREA380-A380_2206-24,Composants Majeurs,A380_2206,Freins,14314,31.954466000000004,13805
SYSA380-A380_2206-25,Composants Majeurs,A380_2206,Système de contrôle des surfaces de vol,12676,63.885844000000006,13869
GOUA380-A380_2206-26,Composants Majeurs,A380_2206,Gouvernail de direction,10109,49.508321,11480
SYSA380-A380_2206-27,Composants Majeurs,A380_2206,Système de pressurisation,72395,65.372685,14625
SYSA380-A380_2206-28,Composants Majeurs,A380_2206,Système de conditionnement d'air,11250,48.18624999999999,14422
SYSA380-A380_2206-29,Composants Majeurs,A380_2206,Système d'extinction d'incendie,13444,33.390435999999994,13295
ECLA380-A380_2206-30,Composants Secondaires,A380_2206,Éclairage de cabine,10139,72.446391,3821
SIEA380-A380_2206-31,Composants Secondaires,A380_2206,Siège pilote,13077,65.96471299999997,3472
SIEA380-A380_2206-32,Composants Secondaires,A380_2206,Siège copilote,14412,72.55882800000002,3904
SYSA380-A380_2206-33,Composants Secondaires,A380_2206,Système de divertissement en vol,13112,46.30912800000001,3507
SYSA380-A380_2206-34,Composants Secondaires,A380_2206,Système d'annonce publique,14990,66.17231,2256
TOIA380-A380_2206-35,Composants Secondaires,A380_2206,Toilettes,13151,71.258619,3605
SYSA380-A380_2206-36,Composants Majeurs,A380_2206,Système de conditionnement d'air,11250,21.996250000000007,14422
DETA380-A380_2206-37,Composants Secondaires,A380_2206,Détecteurs de fumée,12928,52.795632000000005,4640
ECLA380-A380_2206-38,Composants Secondaires,A380_2206,Éclairage d'urgence,10969,67.32966099999996,3701
PORA380-A380_2206-39,Composants Secondaires,A380_2206,Porte cargo,11188,25.367572,2227
SYSA380-A380_2206-40,Composants Secondaires,A380_2206,Systèmes d'oxygène d'urgence,12602,22.191938000000007,4344
PORA380-A380_2206-41,Composants Secondaires,A380_2206,Portes passagers,11227,16.247063,2970
HUBA380-A380_2206-42,Composants Secondaires,A380_2206,Hublots,14930,19.626170000000002,2567
ECLA380-A380_2206-43,Composants Secondaires,A380_2206,Éclairage de la cabine,11837,70.441153,4034
SYSA380-A380_2206-44,Composants Secondaires,A380_2206,Système d'approvisionnement en eau,13487,38.025003,2226
REAA321-A321_1169-0,Composants Critiques,A321_1169,Réacteur gauche,11950,32.22475000000001,19845
REAA321-A321_1169-1,Composants Critiques,A321_1169,Réacteur droit,14014,41.37547000000001,17416
SYSA321-A321_1169-2,Composants Critiques,A321_1169,Système de navigation,12519,53.913495,16184
ORDA321-A321_1169-3,Composants Critiques,A321_1169,Ordinateur de vol,11612,50.59125999999999,18574
AUTA321-A321_1169-4,Composants Critiques,A321_1169,Autopilote,10655,26.523775000000004,18769
SYSA321-A321_1169-5,Composants Critiques,A321_1169,Système de contrôle de vol,14817,50.952785,19328
RADA321-A321_1169-6,Composants Critiques,A321_1169,Radar météorologique,11392,13.18816,18424
SYSA321-A321_1169-7,Composants Critiques,A321_1169,Système de communication radio,13735,30.577175,16827
SYSA321-A321_1169-8,Composants Critiques,A321_1169,Système de gestion de carburant,10158,50.71459,19628
SYSA321-A321_1169-9,Composants Critiques,A321_1169,Système d'alerte de proximité au sol (GPWS),10474,55.02376999999998,17009
SYSA321-A321_1169-10,Composants Critiques,A321_1169,Système de commande des gaz,10195,27.515475000000006,17283
UNIA321-A321_1169-11,Composants Critiques,A321_1169,Unité de gestion de l'air,10141,44.285805000000025,18452
SYSA321-A321_1169-12,Composants Critiques,A321_1169,Système de gestion électrique,10219,47.60199500000001,19476
SYSA321-A321_1169-13,Composants Critiques,A321_1169,Système d'atterrissage automatique,13906,15.976130000000001,16052
SYSA321-A321_1169-14,Composants Critiques,A321_1169,Système de surveillance du trafic aérien,10602,44.40521000000001,19732
SYSA321-A321_1169-15,Composants Majeurs,A321_1169,Système hydraulique principal,13527,32.637335,11311
GENA321-A321_1169-16,Composants Majeurs,A321_1169,Générateur électrique,12651,60.059355000000004,12119
TRAA321-A321_1169-17,Composants Majeurs,A321_1169,Train d'atterrissage principal,12237,38.731885,12977
TRAA321-A321_1169-18,Composants Majeurs,A321_1169,Train d'atterrissage avant,12260,13.6173,10146
SYSA321-A321_1169-19,Composants Majeurs,A321_1169,Système anti-givre,13273,25.906665,10559
AILA321-A321_1169-20,Composants Majeurs,A321_1169,Ailerons,10026,44.58873,10133
EMPA321-A321_1169-21,Composants Majeurs,A321_1169,Empennage,11349,30.340645000000006,12118
FLAA321-A321_1169-22,Composants Majeurs,A321_1169,Flaps,14015,73.72657499999998,12551
SPOA321-A321_1169-23,Composants Majeurs,A321_1169,Spoilers,10451,33.168355,14457
FREA321-A321_1169-24,Composants Majeurs,A321_1169,Freins,14314,45.81697000000001,13805
SYSA321-A321_1169-25,Composants Majeurs,A321_1169,Système de contrôle des surfaces de vol,12676,19.49698,13869
GOUA321-A321_1169-26,Composants Majeurs,A321_1169,Gouvernail de direction,10109,36.10044499999999,11480
SYSA321-A321_1169-27,Composants Majeurs,A321_1169,Système de pressurisation,72395,19.546650000000003,14625
SYSA321-A321_1169-28,Composants Majeurs,A321_1169,Système de conditionnement d'air,11250,32.09124999999999,14422
SYSA321-A321_1169-29,Composants Majeurs,A321_1169,Système d'extinction d'incendie,13444,17.54562,13295
ECLA321-A321_1169-30,Composants Secondaires,A321_1169,Éclairage de cabine,10139,67.28359499999999,3821
SIEA321-A321_1169-31,Composants Secondaires,A321_1169,Siège pilote,13077,16.330085,3472
SIEA321-A321_1169-32,Composants Secondaires,A321_1169,Siège copilote,14412,17.725260000000002,3904
SYSA321-A321_1169-33,Composants Secondaires,A321_1169,Système de divertissement en vol,13112,22.19876000000001,3507
SYSA321-A321_1169-34,Composants Secondaires,A321_1169,Système d'annonce publique,14990,73.94394999999999,2256
TOIA321-A321_1169-35,Composants Secondaires,A321_1169,Toilettes,13151,59.851855,3605
SYSA321-A321_1169-36,Composants Majeurs,A321_1169,Système de conditionnement d'air,11250,44.85125,14422
DETA321-A321_1169-37,Composants Secondaires,A321_1169,Détecteurs de fumée,12928,38.145439999999994,4640
ECLA321-A321_1169-38,Composants Secondaires,A321_1169,Éclairage d'urgence,10969,16.630745,3701
PORA321-A321_1169-39,Composants Secondaires,A321_1169,Porte cargo,11188,39.50274,2227
SYSA321-A321_1169-40,Composants Secondaires,A321_1169,Systèmes d'oxygène d'urgence,12602,23.27521,4344
PORA321-A321_1169-41,Composants Secondaires,A321_1169,Portes passagers,11227,37.005835000000005,2970
HUBA321-A321_1169-42,Composants Secondaires,A321_1169,Hublots,14930,56.35764999999999,2567
ECLA321-A321_1169-43,Composants Secondaires,A321_1169,Éclairage de la cabine,11837,63.009885000000004,4034
SYSA321-A321_1169-44,Composants Secondaires,A321_1169,Système d'approvisionnement en eau,13487,66.193135,2226
REAB737-B737_3580-0,Composants Critiques,B737_3580,Réacteur gauche,11950,36.00305,19845
REAB737-B737_3580-1,Composants Critiques,B737_3580,Réacteur droit,14014,51.036986,17416
SYSB737-B737_3580-2,Composants Critiques,B737_3580,Système de navigation,12519,68.42598099999998,16184
ORDB737-B737_3580-3,Composants Critiques,B737_3580,Ordinateur de vol,11612,58.576387999999994,18574
AUTB737-B737_3580-4,Composants Critiques,B737_3580,Autopilote,10655,57.401845,18769
SYSB737-B737_3580-5,Composants Critiques,B737_3580,Système de contrôle de vol,14817,79.560683,19328
RADB737-B737_3580-6,Composants Critiques,B737_3580,Radar météorologique,11392,32.89660800000001,18424
SYSB737-B737_3580-7,Composants Critiques,B737_3580,Système de communication radio,13735,56.62876500000001,16827
SYSB737-B737_3580-8,Composants Critiques,B737_3580,Système de gestion de carburant,10158,49.436842,19628
SYSB737-B737_3580-9,Composants Critiques,B737_3580,Système d'alerte de proximité au sol (GPWS),10474,15.950526000000004,17009
SYSB737-B737_3580-10,Composants Critiques,B737_3580,Système de commande des gaz,10195,49.852305,17283
UNIB737-B737_3580-11,Composants Critiques,B737_3580,Unité de gestion de l'air,10141,40.94135900000001,18452
SYSB737-B737_3580-12,Composants Critiques,B737_3580,Système de gestion électrique,10219,46.898281000000026,19476
SYSB737-B737_3580-13,Composants Critiques,B737_3580,Système d'atterrissage automatique,13906,61.175094,16052
SYSB737-B737_3580-14,Composants Critiques,B737_3580,Système de surveillance du trafic aérien,10602,47.40239800000001,19732
SYSB737-B737_3580-15,Composants Majeurs,B737_3580,Système hydraulique principal,13527,68.81697300000002,11311
GENB737-B737_3580-16,Composants Majeurs,B737_3580,Générateur électrique,12651,64.24384900000001,12119
TRAB737-B737_3580-17,Composants Majeurs,B737_3580,Train d'atterrissage principal,12237,60.52326300000001,12977
TRAB737-B737_3580-18,Composants Majeurs,B737_3580,Train d'atterrissage avant,12260,69.76774,10146
SYSB737-B737_3580-19,Composants Majeurs,B737_3580,Système anti-givre,13273,43.416227,10559
AILB737-B737_3580-20,Composants Majeurs,B737_3580,Ailerons,10026,19.548974,10133
EMPB737-B737_3580-21,Composants Majeurs,B737_3580,Empennage,11349,74.872151,12118
FLAB737-B737_3580-22,Composants Majeurs,B737_3580,Flaps,14015,70.578485,12551
SPOB737-B737_3580-23,Composants Majeurs,B737_3580,Spoilers,10451,56.93604900000002,14457
FREB737-B737_3580-24,Composants Majeurs,B737_3580,Freins,14314,41.82668600000002,13805
SYSB737-B737_3580-25,Composants Majeurs,B737_3580,Système de contrôle des surfaces de vol,12676,63.091324000000014,13869
GOUB737-B737_3580-26,Composants Majeurs,B737_3580,Gouvernail de direction,10109,43.473391000000014,11480
SYSB737-B737_3580-27,Composants Majeurs,B737_3580,Système de pressurisation,72395,81.95114000000001,14625
SYSB737-B737_3580-28,Composants Majeurs,B737_3580,Système de conditionnement d'air,11250,57.76375,14422
SYSB737-B737_3580-29,Composants Majeurs,B737_3580,Système d'extinction d'incendie,13444,42.88255600000001,13295
ECLB737-B737_3580-30,Composants Secondaires,B737_3580,Éclairage de cabine,10139,72.46836099999999,3821
SIEB737-B737_3580-31,Composants Secondaires,B737_3580,Siège pilote,13077,41.16242300000001,3472
SIEB737-B737_3580-32,Composants Secondaires,B737_3580,Siège copilote,14412,69.85358799999997,3904
SYSB737-B737_3580-33,Composants Secondaires,B737_3580,Système de divertissement en vol,13112,73.674888,3507
SYSB737-B737_3580-34,Composants Secondaires,B737_3580,Système d'annonce publique,14990,51.38001,2256
TOIB737-B737_3580-35,Composants Secondaires,B737_3580,Toilettes,13151,36.273349,3605
SYSB737-B737_3580-36,Composants Majeurs,B737_3580,Système de conditionnement d'air,11250,36.863749999999996,14422
DETB737-B737_3580-37,Composants Secondaires,B737_3580,Détecteurs de fumée,12928,61.49907199999999,4640
ECLB737-B737_3580-38,Composants Secondaires,B737_3580,Éclairage d'urgence,10969,57.712531,3701
PORB737-B737_3580-39,Composants Secondaires,B737_3580,Porte cargo,11188,74.850812,2227
