ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003705,A320_1884,SYSA320-A320_1884-5,13.501560000000001,2024-06-01,False
D008035,A320_1884,RADA320-A320_1884-6,34.497686,2024-06-01,False
D006478,A320_1884,SYSA320-A320_1884-7,22.000339999999998,2024-06-01,False
D005485,A320_1884,SYSA320-A320_1884-8,24.673958,2024-06-01,False
D001213,A320_1884,SYSA320-A320_1884-9,8.404686,2024-06-01,False
D005100,A320_1884,SYSA320-A320_1884-10,47.683254,2024-06-01,False
D005329,A320_1884,UNIA320-A320_1884-11,13.154368,2024-06-01,False
D006782,A320_1884,SYSA320-A320_1884-12,26.923538,2024-06-01,False
D008342,A320_1884,SYSA320-A320_1884-13,59.800034,2024-06-01,False
D008645,A320_1884,SYSA320-A320_1884-14,22.081886,2024-06-01,False
D004637,A320_1884,SYSA320-A320_1884-15,18.184502,2024-06-01,False
D003987,A320_1884,GENA320-A320_1884-16,28.684711999999998,2024-06-01,False
D005095,A320_1884,TRAA320-A320_1884-17,46.501898,2024-06-01,False
D001939,A320_1884,TRAA320-A320_1884-18,42.595048000000006,2024-06-01,False
D003114,A320_1884,SYSA320-A320_1884-19,6.944174,2024-06-01,False
D002776,A320_1884,AILA320-A320_1884-20,23.392968,2024-06-01,False
D006116,A320_1884,EMPA320-A320_1884-21,35.456351999999995,2024-06-01,False
D005010,A320_1884,FLAA320-A320_1884-22,16.03405,2024-06-01,False
D007772,A320_1884,SPOA320-A320_1884-23,27.000932,2024-06-01,False
D007120,A320_1884,FREA320-A320_1884-24,16.42323,2024-06-01,False
D001742,A320_1884,SYSA320-A320_1884-25,58.49225,2024-06-01,False
D001067,A320_1884,GOUA320-A320_1884-26,39.096726000000004,2024-06-01,False
D000259,A320_1884,SYSA320-A320_1884-27,44.839715999999996,2024-06-01,False
D006254,A320_1884,SYSA320-A320_1884-28,32.698126,2024-06-01,False
D006477,A320_1884,SYSA320-A320_1884-29,9.501622,2024-06-01,False
D008376,A320_1884,ECLA320-A320_1884-30,2.707878,2024-06-01,False
D001748,A320_1884,SIEA320-A320_1884-31,52.862691999999996,2024-06-01,False
D006574,A320_1884,SIEA320-A320_1884-32,44.4044,2024-06-01,False
D008714,A320_1884,SYSA320-A320_1884-33,24.99677,2024-06-01,False
D004423,A320_1884,SYSA320-A320_1884-34,27.887832,2024-06-01,False
D001413,A320_1884,TOIA320-A320_1884-35,17.94486,2024-06-01,False
D007210,A320_1884,SYSA320-A320_1884-36,59.768126,2024-06-01,False
D001302,A320_1884,DETA320-A320_1884-37,5.7574119999999995,2024-06-01,False
D000765,A320_1884,ECLA320-A320_1884-38,58.277438000000004,2024-06-01,False
D005145,A320_1884,PORA320-A320_1884-39,27.378654,2024-06-01,False
D007225,A320_1884,SYSA320-A320_1884-40,21.939116000000002,2024-06-01,False
D008637,A320_1884,PORA320-A320_1884-41,24.904774,2024-06-01,False
D000784,A320_1884,HUBA320-A320_1884-42,21.496196,2024-06-01,False
D003402,A320_1884,ECLA320-A320_1884-43,17.162398,2024-06-01,False
D002691,A320_1884,SYSA320-A320_1884-44,37.589272,2024-06-01,False
D007144,B747_0262,REAB747-B747_0262-0,9.16405,2024-06-01,False
D009787,B747_0262,REAB747-B747_0262-1,48.58634,2024-06-01,False
D002254,B747_0262,SYSB747-B747_0262-2,39.33869,2024-06-01,False
D001096,B747_0262,ORDB747-B747_0262-3,19.639689999999998,2024-06-01,False
D006109,B747_0262,AUTB747-B747_0262-4,15.67623,2024-06-01,False
D006928,B747_0262,SYSB747-B747_0262-5,36.142199999999995,2024-06-01,False
D001895,B747_0262,RADB747-B747_0262-6,22.15307,2024-06-01,False
D009912,B747_0262,SYSB747-B747_0262-7,59.103300000000004,2024-06-01,False
D009792,B747_0262,SYSB747-B747_0262-8,6.92971,2024-06-01,False
D000968,B747_0262,SYSB747-B747_0262-9,17.09807,2024-06-01,False
D008693,B747_0262,SYSB747-B747_0262-10,60.26723,2024-06-01,False
D005395,B747_0262,UNIB747-B747_0262-11,53.29016,2024-06-01,False
D005440,B747_0262,SYSB747-B747_0262-12,23.52681,2024-06-01,False
D004560,B747_0262,SYSB747-B747_0262-13,24.89833,2024-06-01,False
D006865,B747_0262,SYSB747-B747_0262-14,17.282069999999997,2024-06-01,False
D007147,B747_0262,SYSB747-B747_0262-15,18.962989999999998,2024-06-01,False
D003847,B747_0262,GENB747-B747_0262-16,25.83444,2024-06-01,False
D004856,B747_0262,TRAB747-B747_0262-17,40.47501,2024-06-01,False
D006612,B747_0262,TRAB747-B747_0262-18,53.55676,2024-06-01,False
D008675,B747_0262,SYSB747-B747_0262-19,6.39263,2024-06-01,False
D009894,B747_0262,AILB747-B747_0262-20,41.90716,2024-06-01,False
D002799,B747_0262,EMPB747-B747_0262-21,23.186239999999998,2024-06-01,False
D003406,B747_0262,FLAB747-B747_0262-22,51.17225,2024-06-01,False
D002671,B747_0262,SPOB747-B747_0262-23,42.08834,2024-06-01,False
D004913,B747_0262,FREB747-B747_0262-24,23.53135,2024-06-01,False
D006471,B747_0262,SYSB747-B747_0262-25,48.121249999999996,2024-06-01,False
D007892,B747_0262,GOUB747-B747_0262-26,16.42787,2024-06-01,False
D007033,B747_0262,SYSB747-B747_0262-27,37.82042,2024-06-01,False
D004880,B747_0262,SYSB747-B747_0262-28,16.91087,2024-06-01,False
D008917,B747_0262,SYSB747-B747_0262-29,6.517390000000001,2024-06-01,False
D003792,B747_0262,ECLB747-B747_0262-30,40.79011,2024-06-01,False
D008638,B747_0262,SIEB747-B747_0262-31,12.41954,2024-06-01,False
D002045,B747_0262,SIEB747-B747_0262-32,11.418000000000001,2024-06-01,False
D005251,B747_0262,SYSB747-B747_0262-33,56.778650000000006,2024-06-01,False
D004057,B747_0262,SYSB747-B747_0262-34,36.42884,2024-06-01,False
D003808,B747_0262,TOIB747-B747_0262-35,9.3507,2024-06-01,False
D001431,B747_0262,SYSB747-B747_0262-36,1.06087,2024-06-01,False
D005093,B747_0262,DETB747-B747_0262-37,22.505940000000002,2024-06-01,False
D005526,B747_0262,ECLB747-B747_0262-38,59.632310000000004,2024-06-01,False
D008963,B747_0262,PORB747-B747_0262-39,33.57023,2024-06-01,False
D004960,B747_0262,SYSB747-B747_0262-40,1.64342,2024-06-01,False
D004791,B747_0262,PORB747-B747_0262-41,58.57963,2024-06-01,False
D006742,B747_0262,HUBB747-B747_0262-42,22.12802,2024-06-01,False
D001186,B747_0262,ECLB747-B747_0262-43,29.34751,2024-06-01,False
D001110,B747_0262,SYSB747-B747_0262-44,23.411640000000002,2024-06-01,False
D004429,B737_2262,REAB737-B737_2262-0,56.974844999999995,2024-05-31,False
D009688,B737_2262,REAB737-B737_2262-1,11.288666000000001,2024-05-31,False
D007820,B737_2262,SYSB737-B737_2262-2,19.302181,2024-05-31,False
D007377,B737_2262,ORDB737-B737_2262-3,33.188081,2024-05-31,False
D001286,B737_2262,AUTB737-B737_2262-4,53.288727,2024-05-31,False
D005075,B737_2262,SYSB737-B737_2262-5,32.87578,2024-05-31,False
D006387,B737_2262,RADB737-B737_2262-6,29.768843,2024-05-31,False
D005549,B737_2262,SYSB737-B737_2262-7,29.33517,2024-05-31,False
D007761,B737_2262,SYSB737-B737_2262-8,59.331979,2024-05-31,False
D008632,B737_2262,SYSB737-B737_2262-9,25.987343,2024-05-31,False
D009999,B737_2262,SYSB737-B737_2262-10,36.781627,2024-05-31,False
D008390,B737_2262,UNIB737-B737_2262-11,48.192184,2024-05-31,False
D008257,B737_2262,SYSB737-B737_2262-12,36.856769,2024-05-31,False
D009342,B737_2262,SYSB737-B737_2262-13,8.055017,2024-05-31,False
D001977,B737_2262,SYSB737-B737_2262-14,21.780943,2024-05-31,False
D006549,B737_2262,SYSB737-B737_2262-15,30.467251,2024-05-31,False
D003562,B737_2262,GENB737-B737_2262-16,6.402356,2024-05-31,False
D005158,B737_2262,TRAB737-B737_2262-17,21.625949,2024-05-31,False
D009554,B737_2262,TRAB737-B737_2262-18,38.322524,2024-05-31,False
D001663,B737_2262,SYSB737-B737_2262-19,26.857087,2024-05-31,False
D002503,B737_2262,AILB737-B737_2262-20,53.311484,2024-05-31,False
D007229,B737_2262,EMPB737-B737_2262-21,50.003175999999996,2024-05-31,False
D005740,B737_2262,FLAB737-B737_2262-22,8.922025000000001,2024-05-31,False
D008681,B737_2262,SPOB737-B737_2262-23,57.510466,2024-05-31,False
D007890,B737_2262,FREB737-B737_2262-24,43.951615,2024-05-31,False
D007269,B737_2262,SYSB737-B737_2262-25,45.286125,2024-05-31,False
D009988,B737_2262,GOUB737-B737_2262-26,43.348363,2024-05-31,False
D006545,B737_2262,SYSB737-B737_2262-27,19.764858,2024-05-31,False
D003150,B737_2262,SYSB737-B737_2262-28,36.574062999999995,2024-05-31,False
D008179,B737_2262,SYSB737-B737_2262-29,55.990811,2024-05-31,False
D006344,B737_2262,ECLB737-B737_2262-30,26.363939,2024-05-31,False
D006368,B737_2262,SIEB737-B737_2262-31,17.166346,2024-05-31,False
D009472,B737_2262,SIEB737-B737_2262-32,54.7522,2024-05-31,False
D004702,B737_2262,SYSB737-B737_2262-33,39.053385,2024-05-31,False
D002471,B737_2262,SYSB737-B737_2262-34,34.048916,2024-05-31,False
D003475,B737_2262,TOIB737-B737_2262-35,42.95243,2024-05-31,False
D008245,B737_2262,SYSB737-B737_2262-36,22.444063,2024-05-31,False
D002194,B737_2262,DETB737-B737_2262-37,2.723706,2024-05-31,False
D006788,B737_2262,ECLB737-B737_2262-38,48.628719,2024-05-31,False
D004924,B737_2262,PORB737-B737_2262-39,27.719327,2024-05-31,False
D003444,B737_2262,SYSB737-B737_2262-40,31.574558,2024-05-31,False
D004256,B737_2262,PORB737-B737_2262-41,60.277387000000004,2024-05-31,False
D001704,B737_2262,HUBB737-B737_2262-42,41.568098,2024-05-31,False
D001091,B737_2262,ECLB737-B737_2262-43,23.516198999999997,2024-05-31,False
D005797,B737_2262,SYSB737-B737_2262-44,6.664636,2024-05-31,False
D002660,B737_5581,REAB737-B737_5581-0,49.321075,2024-06-01,False
D007961,B737_5581,REAB737-B737_5581-1,28.529510000000002,2024-06-01,False
D009910,B737_5581,SYSB737-B737_5581-2,60.473034999999996,2024-06-01,False
D005737,B737_5581,ORDB737-B737_5581-3,42.959534999999995,2024-06-01,False
D001322,B737_5581,AUTB737-B737_5581-4,30.424345000000002,2024-06-01,False
D001188,B737_5581,SYSB737-B737_5581-5,54.828300000000006,2024-06-01,False
D008252,B737_5581,RADB737-B737_5581-6,19.679605000000002,2024-06-01,False
D006330,B737_5581,SYSB737-B737_5581-7,31.96995,2024-06-01,False
D002262,B737_5581,SYSB737-B737_5581-8,44.394565,2024-06-01,False
D002519,B737_5581,SYSB737-B737_5581-9,27.247105,2024-06-01,False
D008874,B737_5581,SYSB737-B737_5581-10,23.265845,2024-06-01,False
D006661,B737_5581,UNIB737-B737_5581-11,42.79524,2024-06-01,False
D000976,B737_5581,SYSB737-B737_5581-12,56.605215,2024-06-01,False
D006879,B737_5581,SYSB737-B737_5581-13,15.797495000000001,2024-06-01,False
D002067,B737_5581,SYSB737-B737_5581-14,31.213105,2024-06-01,False
D006331,B737_5581,SYSB737-B737_5581-15,26.029485,2024-06-01,False
D001835,B737_5581,GENB737-B737_5581-16,51.97166,2024-06-01,False
D009643,B737_5581,TRAB737-B737_5581-17,36.232515,2024-06-01,False
D009571,B737_5581,TRAB737-B737_5581-18,36.90514,2024-06-01,False
D005769,B737_5581,SYSB737-B737_5581-19,13.788945,2024-06-01,False
D008257,B737_5581,AILB737-B737_5581-20,4.05074,2024-06-01,False
D000665,B737_5581,EMPB737-B737_5581-21,29.42436,2024-06-01,False
D003376,B737_5581,FLAB737-B737_5581-22,50.618375,2024-06-01,False
D003288,B737_5581,SPOB737-B737_5581-23,37.37251,2024-06-01,False
D000079,B737_5581,FREB737-B737_5581-24,6.777025,2024-06-01,False
D004839,B737_5581,SYSB737-B737_5581-25,34.051874999999995,2024-06-01,False
D004470,B737_5581,GOUB737-B737_5581-26,35.626805,2024-06-01,False
D008896,B737_5581,SYSB737-B737_5581-27,48.17063,2024-06-01,False
D003219,B737_5581,SYSB737-B737_5581-28,31.286305000000002,2024-06-01,False
D008237,B737_5581,SYSB737-B737_5581-29,42.836085,2024-06-01,False
D000755,B737_5581,ECLB737-B737_5581-30,15.635165,2024-06-01,False
D001102,B737_5581,SIEB737-B737_5581-31,7.10431,2024-06-01,False
D001429,B737_5581,SIEB737-B737_5581-32,15.387,2024-06-01,False
D009927,B737_5581,SYSB737-B737_5581-33,13.877975000000001,2024-06-01,False
D006869,B737_5581,SYSB737-B737_5581-34,4.79326,2024-06-01,False
D008956,B737_5581,TOIB737-B737_5581-35,11.106050000000002,2024-06-01,False
D005010,B737_5581,SYSB737-B737_5581-36,46.116305,2024-06-01,False
D001225,B737_5581,DETB737-B737_5581-37,42.99391000000001,2024-06-01,False
D007793,B737_5581,ECLB737-B737_5581-38,5.5384649999999995,2024-06-01,False
D001931,B737_5581,PORB737-B737_5581-39,48.605345,2024-06-01,False
D001585,B737_5581,SYSB737-B737_5581-40,31.93013,2024-06-01,False
D008296,B737_5581,PORB737-B737_5581-41,45.409445000000005,2024-06-01,False
D002728,B737_5581,HUBB737-B737_5581-42,19.49203,2024-06-01,False
D000374,B737_5581,ECLB737-B737_5581-43,13.516265,2024-06-01,False
D006056,B737_5581,SYSB737-B737_5581-44,11.757459999999998,2024-06-01,False
D001202,B777_0122,REAB777-B777_0122-0,39.92007,2024-06-01,False
D004755,B777_0122,REAB777-B777_0122-1,33.916796,2024-06-01,False
D008882,B777_0122,SYSB777-B777_0122-2,53.084886000000004,2024-06-01,False
D004272,B777_0122,ORDB777-B777_0122-3,50.160286,2024-06-01,False
D008857,B777_0122,AUTB777-B777_0122-4,31.422962,2024-06-01,False
D003112,B777_0122,SYSB777-B777_0122-5,4.21868,2024-06-01,False
D009466,B777_0122,RADB777-B777_0122-6,50.058457999999995,2024-06-01,False
D003080,B777_0122,SYSB777-B777_0122-7,10.22702,2024-06-01,False
D007651,B777_0122,SYSB777-B777_0122-8,32.998074,2024-06-01,False
D005044,B777_0122,SYSB777-B777_0122-9,58.349458,2024-06-01,False
D008059,B777_0122,SYSB777-B777_0122-10,11.840362,2024-06-01,False
D005703,B777_0122,UNIB777-B777_0122-11,41.408303999999994,2024-06-01,False
D000086,B777_0122,SYSB777-B777_0122-12,38.948814,2024-06-01,False
D000541,B777_0122,SYSB777-B777_0122-13,7.582702,2024-06-01,False
D008991,B777_0122,SYSB777-B777_0122-14,46.021058000000004,2024-06-01,False
D009322,B777_0122,SYSB777-B777_0122-15,18.431306,2024-06-01,False
D003804,B777_0122,GENB777-B777_0122-16,44.360935999999995,2024-06-01,False
D002075,B777_0122,TRAB777-B777_0122-17,53.257894,2024-06-01,False
D004671,B777_0122,TRAB777-B777_0122-18,18.762344000000002,2024-06-01,False
D003020,B777_0122,SYSB777-B777_0122-19,53.751122,2024-06-01,False
D003389,B777_0122,AILB777-B777_0122-20,25.244104,2024-06-01,False
D000675,B777_0122,EMPB777-B777_0122-21,58.391856,2024-06-01,False
D006323,B777_0122,FLAB777-B777_0122-22,17.95715,2024-06-01,False
D006740,B777_0122,SPOB777-B777_0122-23,60.377596,2024-06-01,False
D001888,B777_0122,FREB777-B777_0122-24,47.78669,2024-06-01,False
D009627,B777_0122,SYSB777-B777_0122-25,1.98175,2024-06-01,False
D006525,B777_0122,GOUB777-B777_0122-26,60.451578,2024-06-01,False
D000979,B777_0122,SYSB777-B777_0122-27,49.401548000000005,2024-06-01,False
D005792,B777_0122,SYSB777-B777_0122-28,2.665778,2024-06-01,False
D003112,B777_0122,SYSB777-B777_0122-29,7.260666,2024-06-01,False
D008239,B777_0122,ECLB777-B777_0122-30,40.787834000000004,2024-06-01,False
D005266,B777_0122,SIEB777-B777_0122-31,35.276876,2024-06-01,False
D007722,B777_0122,SIEB777-B777_0122-32,20.3632,2024-06-01,False
D000125,B777_0122,SYSB777-B777_0122-33,25.59331,2024-06-01,False
D009906,B777_0122,SYSB777-B777_0122-34,29.908296,2024-06-01,False
D007937,B777_0122,TOIB777-B777_0122-35,4.52858,2024-06-01,False
D003912,B777_0122,SYSB777-B777_0122-36,25.565777999999998,2024-06-01,False
D007782,B777_0122,DETB777-B777_0122-37,36.759036,2024-06-01,False
D002310,B777_0122,ECLB777-B777_0122-38,9.710514,2024-06-01,False
D005779,B777_0122,PORB777-B777_0122-39,47.746562,2024-06-01,False
D000147,B777_0122,SYSB777-B777_0122-40,14.479748,2024-06-01,False
D004895,B777_0122,PORB777-B777_0122-41,9.382921999999999,2024-06-01,False
D000366,B777_0122,HUBB777-B777_0122-42,28.722988,2024-06-01,False
D007161,B777_0122,ECLB777-B777_0122-43,58.149393999999994,2024-06-01,False
D007943,B777_0122,SYSB777-B777_0122-44,7.408616,2024-06-01,False
D004287,E175_2963,REAE175-E175_2963-0,28.536125000000002,2024-05-31,False
D004451,E175_2963,REAE175-E175_2963-1,28.260650000000002,2024-05-31,False
D002983,E175_2963,SYSE175-E175_2963-2,42.883525,2024-05-31,False
D005168,E175_2963,ORDE175-E175_2963-3,22.071025,2024-05-31,False
D009792,E175_2963,AUTE175-E175_2963-4,31.531175,2024-05-31,False
D000290,E175_2963,SYSE175-E175_2963-5,35.6045,2024-05-31,False
D006317,E175_2963,RADE175-E175_2963-6,37.228075,2024-05-31,False
D001283,E175_2963,SYSE175-E175_2963-7,34.349250000000005,2024-05-31,False
D003217,E175_2963,SYSE175-E175_2963-8,15.610475,2024-05-31,False
D009398,E175_2963,SYSE175-E175_2963-9,8.600575,2024-05-31,False
D007212,E175_2963,SYSE175-E175_2963-10,53.753675,2024-05-31,False
D005948,E175_2963,UNIE175-E175_2963-11,36.620599999999996,2024-05-31,False
D003814,E175_2963,SYSE175-E175_2963-12,12.740225,2024-05-31,False
D006967,E175_2963,SYSE175-E175_2963-13,54.498425,2024-05-31,False
D002630,E175_2963,SYSE175-E175_2963-14,55.930575,2024-05-31,False
D001666,E175_2963,SYSE175-E175_2963-15,18.290275,2024-05-31,False
D003147,E175_2963,GENE175-E175_2963-16,45.8829,2024-05-31,False
D008826,E175_2963,TRAE175-E175_2963-17,37.589725,2024-05-31,False
D001171,E175_2963,TRAE175-E175_2963-18,26.7591,2024-05-31,False
D006909,E175_2963,SYSE175-E175_2963-19,57.300175,2024-05-31,False
D003274,E175_2963,AILE175-E175_2963-20,18.133100000000002,2024-05-31,False
D007522,E175_2963,EMPE175-E175_2963-21,55.1034,2024-05-31,False
D006505,E175_2963,FLAE175-E175_2963-22,53.675625,2024-05-31,False
D001619,E175_2963,SPOE175-E175_2963-23,10.125649999999998,2024-05-31,False
D002272,E175_2963,FREE175-E175_2963-24,25.935375,2024-05-31,False
D003294,E175_2963,SYSE175-E175_2963-25,16.918125,2024-05-31,False
D002071,E175_2963,GOUE175-E175_2963-26,42.386075,2024-05-31,False
D007948,E175_2963,SYSE175-E175_2963-27,19.88345,2024-05-31,False
D005949,E175_2963,SYSE175-E175_2963-28,54.398575,2024-05-31,False
D007076,E175_2963,SYSE175-E175_2963-29,3.299275,2024-05-31,False
D001007,E175_2963,ECLE175-E175_2963-30,21.269475,2024-05-31,False
D001296,E175_2963,SIEE175-E175_2963-31,56.71265,2024-05-31,False
D002685,E175_2963,SIEE175-E175_2963-32,39.745,2024-05-31,False
D000100,E175_2963,SYSE175-E175_2963-33,37.969625,2024-05-31,False
D009019,E175_2963,SYSE175-E175_2963-34,8.2669,2024-05-31,False
D002413,E175_2963,TOIE175-E175_2963-35,33.54075,2024-05-31,False
D007763,E175_2963,SYSE175-E175_2963-36,0.528575,2024-05-31,False
D003284,E175_2963,DETE175-E175_2963-37,16.94665,2024-05-31,False
D006732,E175_2963,ECLE175-E175_2963-38,24.818975000000002,2024-05-31,False
D005003,E175_2963,PORE175-E175_2963-39,11.956175,2024-05-31,False
D007501,E175_2963,SYSE175-E175_2963-40,18.725949999999997,2024-05-31,False
D007365,E175_2963,PORE175-E175_2963-41,39.247675,2024-05-31,False
D004028,E175_2963,HUBE175-E175_2963-42,59.094449999999995,2024-05-31,False
D001570,E175_2963,ECLE175-E175_2963-43,10.265975,2024-05-31,False
D002771,E175_2963,SYSE175-E175_2963-44,30.239900000000002,2024-05-31,False
D004925,CRJ700_0545,REACRJ700-CRJ700_0545-0,19.74405,2024-06-02,False
D005465,CRJ700_0545,REACRJ700-CRJ700_0545-1,19.76634,2024-06-02,False
D002462,CRJ700_0545,SYSCRJ700-CRJ700_0545-2,5.388690000000001,2024-06-02,False
D003840,CRJ700_0545,ORDCRJ700-CRJ700_0545-3,45.099689999999995,2024-06-02,False
D004163,CRJ700_0545,AUTCRJ700-CRJ700_0545-4,27.35623,2024-06-02,False
D006315,CRJ700_0545,SYSCRJ700-CRJ700_0545-5,50.252199999999995,2024-06-02,False
D007447,CRJ700_0545,RADCRJ700-CRJ700_0545-6,8.753070000000001,2024-06-02,False
D009391,CRJ700_0545,SYSCRJ700-CRJ700_0545-7,52.9133,2024-06-02,False
D007049,CRJ700_0545,SYSCRJ700-CRJ700_0545-8,28.989710000000002,2024-06-02,False
D009711,CRJ700_0545,SYSCRJ700-CRJ700_0545-9,21.10807,2024-06-02,False
D006704,CRJ700_0545,SYSCRJ700-CRJ700_0545-10,9.46723,2024-06-02,False
D006740,CRJ700_0545,UNICRJ700-CRJ700_0545-11,5.9001600000000005,2024-06-02,False
D009300,CRJ700_0545,SYSCRJ700-CRJ700_0545-12,11.356810000000001,2024-06-02,False
D002998,CRJ700_0545,SYSCRJ700-CRJ700_0545-13,52.27833,2024-06-02,False
D006157,CRJ700_0545,SYSCRJ700-CRJ700_0545-14,55.01207,2024-06-02,False
D005858,CRJ700_0545,SYSCRJ700-CRJ700_0545-15,25.122989999999998,2024-06-02,False
D002500,CRJ700_0545,GENCRJ700-CRJ700_0545-16,10.28444,2024-06-02,False
D007584,CRJ700_0545,TRACRJ700-CRJ700_0545-17,56.56501,2024-06-02,False
D000892,CRJ700_0545,TRACRJ700-CRJ700_0545-18,25.75676,2024-06-02,False
D000194,CRJ700_0545,SYSCRJ700-CRJ700_0545-19,39.88263,2024-06-02,False
D009027,CRJ700_0545,AILCRJ700-CRJ700_0545-20,34.53716000000001,2024-06-02,False
D007650,CRJ700_0545,EMPCRJ700-CRJ700_0545-21,12.08624,2024-06-02,False
D008383,CRJ700_0545,FLACRJ700-CRJ700_0545-22,57.05225,2024-06-02,False
D004943,CRJ700_0545,SPOCRJ700-CRJ700_0545-23,7.77834,2024-06-02,False
D008529,CRJ700_0545,FRECRJ700-CRJ700_0545-24,26.01135,2024-06-02,False
D005252,CRJ700_0545,SYSCRJ700-CRJ700_0545-25,24.53125,2024-06-02,False
D000597,CRJ700_0545,GOUCRJ700-CRJ700_0545-26,32.337869999999995,2024-06-02,False
D007049,CRJ700_0545,SYSCRJ700-CRJ700_0545-27,28.72042,2024-06-02,False
D000750,CRJ700_0545,SYSCRJ700-CRJ700_0545-28,39.300869999999996,2024-06-02,False
D009111,CRJ700_0545,SYSCRJ700-CRJ700_0545-29,28.82739,2024-06-02,False
D009499,CRJ700_0545,ECLCRJ700-CRJ700_0545-30,15.30011,2024-06-02,False
D006782,CRJ700_0545,SIECRJ700-CRJ700_0545-31,12.58954,2024-06-02,False
D005407,CRJ700_0545,SIECRJ700-CRJ700_0545-32,30.747999999999998,2024-06-02,False
D005150,CRJ700_0545,SYSCRJ700-CRJ700_0545-33,38.98865,2024-06-02,False
D006532,CRJ700_0545,SYSCRJ700-CRJ700_0545-34,10.03884,2024-06-02,False
D008135,CRJ700_0545,TOICRJ700-CRJ700_0545-35,43.9407,2024-06-02,False
D002262,CRJ700_0545,SYSCRJ700-CRJ700_0545-36,60.74087,2024-06-02,False
D006094,CRJ700_0545,DETCRJ700-CRJ700_0545-37,23.915940000000003,2024-06-02,False
D005175,CRJ700_0545,ECLCRJ700-CRJ700_0545-38,43.49231,2024-06-02,False
D005752,CRJ700_0545,PORCRJ700-CRJ700_0545-39,3.37023,2024-06-02,False
D008084,CRJ700_0545,SYSCRJ700-CRJ700_0545-40,60.33342,2024-06-02,False
D008975,CRJ700_0545,PORCRJ700-CRJ700_0545-41,35.139630000000004,2024-06-02,False
D008718,CRJ700_0545,HUBCRJ700-CRJ700_0545-42,18.988020000000002,2024-06-02,False
D008689,CRJ700_0545,ECLCRJ700-CRJ700_0545-43,56.70751,2024-06-02,False
D003229,CRJ700_0545,SYSCRJ700-CRJ700_0545-44,55.52164,2024-06-02,False
D001339,A321_3033,REAA321-A321_3033-0,38.95014,2024-06-02,False
D007493,A321_3033,REAA321-A321_3033-1,23.123592000000002,2024-06-02,False
D008351,A321_3033,SYSA321-A321_3033-2,59.279772,2024-06-02,False
D008754,A321_3033,ORDA321-A321_3033-3,16.530572,2024-06-02,False
D008201,A321_3033,AUTA321-A321_3033-4,42.205924,2024-06-02,False
D006876,A321_3033,SYSA321-A321_3033-5,39.93736,2024-06-02,False
D000195,A321_3033,RADA321-A321_3033-6,55.716916,2024-06-02,False
D005054,A321_3033,SYSA321-A321_3033-7,22.91404,2024-06-02,False
D008898,A321_3033,SYSA321-A321_3033-8,54.396148,2024-06-02,False
D006544,A321_3033,SYSA321-A321_3033-9,38.138916,2024-06-02,False
D009354,A321_3033,SYSA321-A321_3033-10,13.470724,2024-06-02,False
D008343,A321_3033,UNIA321-A321_3033-11,22.176608,2024-06-02,False
D003509,A321_3033,SYSA321-A321_3033-12,45.947628,2024-06-02,False
D001833,A321_3033,SYSA321-A321_3033-13,52.095404,2024-06-02,False
D005002,A321_3033,SYSA321-A321_3033-14,39.842116000000004,2024-06-02,False
D003478,A321_3033,SYSA321-A321_3033-15,29.362612,2024-06-02,False
D005848,A321_3033,GENA321-A321_3033-16,2.041872,2024-06-02,False
D005291,A321_3033,TRAA321-A321_3033-17,42.835788,2024-06-02,False
D006839,A321_3033,TRAA321-A321_3033-18,53.194688,2024-06-02,False
D002058,A321_3033,SYSA321-A321_3033-19,37.362244,2024-06-02,False
D009014,A321_3033,AILA321-A321_3033-20,1.3382079999999998,2024-06-02,False
D005172,A321_3033,EMPA321-A321_3033-21,30.843712,2024-06-02,False
D009315,A321_3033,FLAA321-A321_3033-22,48.9743,2024-06-02,False
D006086,A321_3033,SPOA321-A321_3033-23,30.315192,2024-06-02,False
D002515,A321_3033,FREA321-A321_3033-24,37.28338,2024-06-02,False
D005457,A321_3033,SYSA321-A321_3033-25,12.1035,2024-06-02,False
D005017,A321_3033,GOUA321-A321_3033-26,9.703156,2024-06-02,False
D003344,A321_3033,SYSA321-A321_3033-27,10.333096,2024-06-02,False
D000054,A321_3033,SYSA321-A321_3033-28,40.701556,2024-06-02,False
D002698,A321_3033,SYSA321-A321_3033-29,23.531332,2024-06-02,False
D007491,A321_3033,ECLA321-A321_3033-30,48.515668000000005,2024-06-02,False
D000092,A321_3033,SIEA321-A321_3033-31,17.643752000000003,2024-06-02,False
D003221,A321_3033,SIEA321-A321_3033-32,39.2364,2024-06-02,False
D006836,A321_3033,SYSA321-A321_3033-33,23.95662,2024-06-02,False
D001126,A321_3033,SYSA321-A321_3033-34,18.626592000000002,2024-06-02,False
D004008,A321_3033,TOIA321-A321_3033-35,53.76716,2024-06-02,False
D001323,A321_3033,SYSA321-A321_3033-36,40.731556,2024-06-02,False
D000943,A321_3033,DETA321-A321_3033-37,59.508072,2024-06-02,False
D008030,A321_3033,ECLA321-A321_3033-38,37.271028,2024-06-02,False
D006125,A321_3033,PORA321-A321_3033-39,49.443124,2024-06-02,False
D007667,A321_3033,SYSA321-A321_3033-40,11.729496,2024-06-02,False
