ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D005819,B747_4007,FREB747-B747_4007-24,55.516645,2024-06-07,False
D002474,B747_4007,SYSB747-B747_4007-25,26.283375,2024-06-07,False
D001537,B747_4007,GOUB747-B747_4007-26,20.632248999999998,2024-06-07,False
D000431,B747_4007,SYSB747-B747_4007-27,11.255134000000002,2024-06-07,False
D006557,B747_4007,SYSB747-B747_4007-28,59.043349,2024-06-07,False
D009583,B747_4007,SYSB747-B747_4007-29,42.388952999999994,2024-06-07,False
D002979,B747_4007,ECLB747-B747_4007-30,6.355297,2024-06-07,False
D003559,B747_4007,SIEB747-B747_4007-31,56.281758,2024-06-07,False
D009046,B747_4007,SIEB747-B747_4007-32,42.2306,2024-06-07,False
D009563,B747_4007,SYSB747-B747_4007-33,41.388355000000004,2024-06-07,False
D009878,B747_4007,SYSB747-B747_4007-34,22.661868000000002,2024-06-07,False
D007317,B747_4007,TOIB747-B747_4007-35,52.28489,2024-06-07,False
D009695,B747_4007,SYSB747-B747_4007-36,10.723349,2024-06-07,False
D003564,B747_4007,DETB747-B747_4007-37,34.859038,2024-06-07,False
D007495,B747_4007,ECLB747-B747_4007-38,40.64923699999999,2024-06-07,False
D002193,B747_4007,PORB747-B747_4007-39,61.191621000000005,2024-06-07,False
D006815,B747_4007,SYSB747-B747_4007-40,21.658234,2024-06-07,False
D008036,B747_4007,PORB747-B747_4007-41,36.815001,2024-06-07,False
D006970,B747_4007,HUBB747-B747_4007-42,74.001654,2024-06-07,False
D003199,B747_4007,ECLB747-B747_4007-43,48.725277,2024-06-07,False
D000478,B747_4007,SYSB747-B747_4007-44,39.69942800000001,2024-06-07,False
D005783,B737_1117,REAB737-B737_1117-0,46.974155,2024-06-09,False
D005950,B737_1117,REAB737-B737_1117-1,44.786533999999996,2024-06-09,False
D004443,B737_1117,SYSB737-B737_1117-2,8.736019,2024-06-09,False
D002757,B737_1117,ORDB737-B737_1117-3,42.350119,2024-06-09,False
D006551,B737_1117,AUTB737-B737_1117-4,48.870673,2024-06-09,False
D001668,B737_1117,SYSB737-B737_1117-5,25.84022,2024-06-09,False
D001573,B737_1117,RADB737-B737_1117-6,42.80575699999999,2024-06-09,False
D001649,B737_1117,SYSB737-B737_1117-7,41.388830000000006,2024-06-09,False
D003982,B737_1117,SYSB737-B737_1117-8,60.801821,2024-06-09,False
D002711,B737_1117,SYSB737-B737_1117-9,30.177257,2024-06-09,False
D006527,B737_1117,SYSB737-B737_1117-10,60.937773,2024-06-09,False
D001034,B737_1117,UNIB737-B737_1117-11,30.782615999999997,2024-06-09,False
D006716,B737_1117,SYSB737-B737_1117-12,25.905030999999997,2024-06-09,False
D007391,B737_1117,SYSB737-B737_1117-13,37.262383,2024-06-09,False
D002486,B737_1117,SYSB737-B737_1117-14,57.363657,2024-06-09,False
D009356,B737_1117,SYSB737-B737_1117-15,47.84494900000001,2024-06-09,False
D005842,B737_1117,GENB737-B737_1117-16,6.540844000000001,2024-06-09,False
D002417,B737_1117,TRAB737-B737_1117-17,25.521851,2024-06-09,False
D003433,B737_1117,TRAB737-B737_1117-18,50.190276000000004,2024-06-09,False
D006073,B737_1117,SYSB737-B737_1117-19,35.054313,2024-06-09,False
D000433,B737_1117,AILB737-B737_1117-20,15.373315999999997,2024-06-09,False
D005302,B737_1117,EMPB737-B737_1117-21,18.754023999999998,2024-06-09,False
D003019,B737_1117,FLAB737-B737_1117-22,20.542975,2024-06-09,False
D003894,B737_1117,SPOB737-B737_1117-23,15.204733999999998,2024-06-09,False
D000993,B737_1117,FREB737-B737_1117-24,29.551385,2024-06-09,False
D001528,B737_1117,SYSB737-B737_1117-25,22.988874999999997,2024-06-09,False
D007537,B737_1117,GOUB737-B737_1117-26,20.990237,2024-06-09,False
D003339,B737_1117,SYSB737-B737_1117-27,32.452742,2024-06-09,False
D003927,B737_1117,SYSB737-B737_1117-28,38.044537,2024-06-09,False
D004063,B737_1117,SYSB737-B737_1117-29,51.803388999999996,2024-06-09,False
D007772,B737_1117,ECLB737-B737_1117-30,35.591861,2024-06-09,False
D001709,B737_1117,SIEB737-B737_1117-31,22.024854,2024-06-09,False
D005925,B737_1117,SIEB737-B737_1117-32,18.3478,2024-06-09,False
D009788,B737_1117,SYSB737-B737_1117-33,54.343615,2024-06-09,False
D003579,B737_1117,SYSB737-B737_1117-34,21.046283999999996,2024-06-09,False
D003314,B737_1117,TOIB737-B737_1117-35,49.77357,2024-06-09,False
D008730,B737_1117,SYSB737-B737_1117-36,27.014537,2024-06-09,False
D007788,B737_1117,DETB737-B737_1117-37,46.089493999999995,2024-06-09,False
D005375,B737_1117,ECLB737-B737_1117-38,11.313081,2024-06-09,False
D000255,B737_1117,PORB737-B737_1117-39,2.440073,2024-06-09,False
D005400,B737_1117,SYSB737-B737_1117-40,22.233041999999998,2024-06-09,False
D009596,B737_1117,PORB737-B737_1117-41,11.634013000000001,2024-06-09,False
D001687,B737_1117,HUBB737-B737_1117-42,45.317502000000005,2024-06-09,False
D000036,B737_1117,ECLB737-B737_1117-43,37.661601,2024-06-09,False
D007168,B737_1117,SYSB737-B737_1117-44,41.814564000000004,2024-06-09,False
D005412,A320_4367,REAA320-A320_4367-0,3.524985,2024-06-09,False
D000467,A320_4367,REAA320-A320_4367-1,61.38225799999999,2024-06-09,False
D000532,A320_4367,SYSA320-A320_4367-2,52.261953,2024-06-09,False
D002595,A320_4367,ORDA320-A320_4367-3,39.088653,2024-06-09,False
D007664,A320_4367,AUTA320-A320_4367-4,8.114651,2024-06-09,False
D008390,A320_4367,SYSA320-A320_4367-5,28.643139999999995,2024-06-09,False
D002514,A320_4367,RADA320-A320_4367-6,40.165758999999994,2024-06-09,False
D007384,A320_4367,SYSA320-A320_4367-7,41.109210000000004,2024-06-09,False
D003466,A320_4367,SYSA320-A320_4367-8,13.578127000000002,2024-06-09,False
D005109,A320_4367,SYSA320-A320_4367-9,57.316259,2024-06-09,False
D002129,A320_4367,SYSA320-A320_4367-10,60.572351,2024-06-09,False
D001297,A320_4367,UNIA320-A320_4367-11,12.218792,2024-06-09,False
D000158,A320_4367,SYSA320-A320_4367-12,13.964397000000002,2024-06-09,False
D004686,A320_4367,SYSA320-A320_4367-13,31.820421000000003,2024-06-09,False
D002549,A320_4367,SYSA320-A320_4367-14,8.813059,2024-06-09,False
D008803,A320_4367,SYSA320-A320_4367-15,13.569862999999998,2024-06-09,False
D000887,A320_4367,GENA320-A320_4367-16,3.6642280000000005,2024-06-09,False
D009619,A320_4367,TRAA320-A320_4367-17,7.311737,2024-06-09,False
D009737,A320_4367,TRAA320-A320_4367-18,50.857212000000004,2024-06-09,False
D005134,A320_4367,SYSA320-A320_4367-19,46.579330999999996,2024-06-09,False
D001109,A320_4367,AILA320-A320_4367-20,4.209692,2024-06-09,False
D003213,A320_4367,EMPA320-A320_4367-21,26.936888,2024-06-09,False
D009921,A320_4367,FLAA320-A320_4367-22,7.676325,2024-06-09,False
D002972,A320_4367,SPOA320-A320_4367-23,5.885657999999999,2024-06-09,False
D005175,A320_4367,FREA320-A320_4367-24,56.044995,2024-06-09,False
D003537,A320_4367,SYSA320-A320_4367-25,48.549625,2024-06-09,False
D001913,A320_4367,GOUA320-A320_4367-26,22.231519000000002,2024-06-09,False
D005751,A320_4367,SYSA320-A320_4367-27,30.287954000000003,2024-06-09,False
D009311,A320_4367,SYSA320-A320_4367-28,30.485619,2024-06-09,False
D004117,A320_4367,SYSA320-A320_4367-29,34.262142999999995,2024-06-09,False
D002156,A320_4367,ECLA320-A320_4367-30,37.24960699999999,2024-06-09,False
D009617,A320_4367,SIEA320-A320_4367-31,43.050098,2024-06-09,False
D000981,A320_4367,SIEA320-A320_4367-32,15.948599999999999,2024-06-09,False
D006102,A320_4367,SYSA320-A320_4367-33,40.940005000000006,2024-06-09,False
D004700,A320_4367,SYSA320-A320_4367-34,23.625508,2024-06-09,False
D007898,A320_4367,TOIA320-A320_4367-35,31.819589999999998,2024-06-09,False
D000011,A320_4367,SYSA320-A320_4367-36,29.265619,2024-06-09,False
D007502,A320_4367,DETA320-A320_4367-37,9.391778,2024-06-09,False
D009681,A320_4367,ECLA320-A320_4367-38,29.909747,2024-06-09,False
D003629,A320_4367,PORA320-A320_4367-39,41.212451,2024-06-09,False
D007639,A320_4367,SYSA320-A320_4367-40,41.92405399999999,2024-06-09,False
D008992,A320_4367,PORA320-A320_4367-41,43.39323100000001,2024-06-09,False
D002721,A320_4367,HUBA320-A320_4367-42,56.784074000000004,2024-06-09,False
D000481,A320_4367,ECLA320-A320_4367-43,60.654987,2024-06-09,False
D004696,A320_4367,SYSA320-A320_4367-44,43.251868,2024-06-09,False
D004819,A380_0178,REAA380-A380_0178-0,47.146235,2024-06-06,False
D006062,A380_0178,REAA380-A380_0178-1,57.318757999999995,2024-06-06,False
D001207,A380_0178,SYSA380-A380_0178-2,28.307203,2024-06-06,False
D003914,A380_0178,ORDA380-A380_0178-3,38.008903000000004,2024-06-06,False
D005979,A380_0178,AUTA380-A380_0178-4,17.986401,2024-06-06,False
D004211,A380_0178,SYSA380-A380_0178-5,31.82814,2024-06-06,False
D009560,A380_0178,RADA380-A380_0178-6,22.036509,2024-06-06,False
D007241,A380_0178,SYSA380-A380_0178-7,55.84170999999999,2024-06-06,False
D000966,A380_0178,SYSA380-A380_0178-8,64.662877,2024-06-06,False
D006643,A380_0178,SYSA380-A380_0178-9,51.072008999999994,2024-06-06,False
D009237,A380_0178,SYSA380-A380_0178-10,40.399100999999995,2024-06-06,False
D006811,A380_0178,UNIA380-A380_0178-11,35.594792,2024-06-06,False
D009155,A380_0178,SYSA380-A380_0178-12,63.896647,2024-06-06,False
D005967,A380_0178,SYSA380-A380_0178-13,48.70467100000001,2024-06-06,False
D000104,A380_0178,SYSA380-A380_0178-14,17.358809,2024-06-06,False
D007035,A380_0178,SYSA380-A380_0178-15,37.972613,2024-06-06,False
D005232,A380_0178,GENA380-A380_0178-16,9.013228,2024-06-06,False
D009989,A380_0178,TRAA380-A380_0178-17,10.348987,2024-06-06,False
D004079,A380_0178,TRAA380-A380_0178-18,56.13821200000001,2024-06-06,False
D000260,A380_0178,SYSA380-A380_0178-19,54.221081,2024-06-06,False
D002762,A380_0178,AILA380-A380_0178-20,46.00069199999999,2024-06-06,False
D009164,A380_0178,EMPA380-A380_0178-21,40.020888,2024-06-06,False
D006406,A380_0178,FLAA380-A380_0178-22,21.192574999999998,2024-06-06,False
D006807,A380_0178,SPOA380-A380_0178-23,47.912158000000005,2024-06-06,False
D006020,A380_0178,FREA380-A380_0178-24,32.578745000000005,2024-06-06,False
D004086,A380_0178,SYSA380-A380_0178-25,5.540875,2024-06-06,False
D000886,A380_0178,GOUA380-A380_0178-26,10.632268999999999,2024-06-06,False
D009460,A380_0178,SYSA380-A380_0178-27,24.922454,2024-06-06,False
D008857,A380_0178,SYSA380-A380_0178-28,44.451368999999985,2024-06-06,False
D006997,A380_0178,SYSA380-A380_0178-29,17.034893,2024-06-06,False
D002538,A380_0178,ECLA380-A380_0178-30,25.444357,2024-06-06,False
D005420,A380_0178,SIEA380-A380_0178-31,35.20659799999999,2024-06-06,False
D001844,A380_0178,SIEA380-A380_0178-32,65.27860000000001,2024-06-06,False
D009129,A380_0178,SYSA380-A380_0178-33,39.316255000000005,2024-06-06,False
D006670,A380_0178,SYSA380-A380_0178-34,48.25450800000001,2024-06-06,False
D005928,A380_0178,TOIA380-A380_0178-35,18.747090000000004,2024-06-06,False
D003174,A380_0178,SYSA380-A380_0178-36,30.581369,2024-06-06,False
D007969,A380_0178,DETA380-A380_0178-37,19.948278000000002,2024-06-06,False
D001531,A380_0178,ECLA380-A380_0178-38,31.669497000000007,2024-06-06,False
D006875,A380_0178,PORA380-A380_0178-39,61.004200999999995,2024-06-06,False
D000357,A380_0178,SYSA380-A380_0178-40,40.183554,2024-06-06,False
D001299,A380_0178,PORA380-A380_0178-41,22.969981,2024-06-06,False
D008893,A380_0178,HUBA380-A380_0178-42,70.20857399999998,2024-06-06,False
D005537,A380_0178,ECLA380-A380_0178-43,19.614736999999998,2024-06-06,False
D003391,A380_0178,SYSA380-A380_0178-44,33.110868,2024-06-06,False
D006102,A340_4633,REAA340-A340_4633-0,28.559725,2024-06-09,False
D002698,A340_4633,REAA340-A340_4633-1,30.210729999999998,2024-06-09,False
D004715,A340_4633,SYSA340-A340_4633-2,6.466805000000001,2024-06-09,False
D002888,A340_4633,ORDA340-A340_4633-3,16.066305000000003,2024-06-09,False
D000412,A340_4633,AUTA340-A340_4633-4,51.018935,2024-06-09,False
D003483,A340_4633,SYSA340-A340_4633-5,54.0609,2024-06-09,False
D007752,A340_4633,RADA340-A340_4633-6,58.501915,2024-06-09,False
D004409,A340_4633,SYSA340-A340_4633-7,31.348850000000002,2024-06-09,False
D008933,A340_4633,SYSA340-A340_4633-8,47.817994999999996,2024-06-09,False
D004334,A340_4633,SYSA340-A340_4633-9,27.954415,2024-06-09,False
D000807,A340_4633,SYSA340-A340_4633-10,50.953435,2024-06-09,False
D002658,A340_4633,UNIA340-A340_4633-11,21.588519999999995,2024-06-09,False
D004462,A340_4633,SYSA340-A340_4633-12,59.982945,2024-06-09,False
D009421,A340_4633,SYSA340-A340_4633-13,4.211385,2024-06-09,False
D008344,A340_4633,SYSA340-A340_4633-14,13.272415,2024-06-09,False
D003405,A340_4633,SYSA340-A340_4633-15,55.94515500000001,2024-06-09,False
D002658,A340_4633,GENA340-A340_4633-16,14.460179999999998,2024-06-09,False
D007187,A340_4633,TRAA340-A340_4633-17,58.630845,2024-06-09,False
D009557,A340_4633,TRAA340-A340_4633-18,37.59622,2024-06-09,False
D006400,A340_4633,SYSA340-A340_4633-19,21.174735000000002,2024-06-09,False
D004777,A340_4633,AILA340-A340_4633-20,24.47502,2024-06-09,False
D004810,A340_4633,EMPA340-A340_4633-21,6.27228,2024-06-09,False
D006973,A340_4633,FLAA340-A340_4633-22,7.367625,2024-06-09,False
D009280,A340_4633,SPOA340-A340_4633-23,16.44973,2024-06-09,False
D000002,A340_4633,FREA340-A340_4633-24,22.396575,2024-06-09,False
D003105,A340_4633,SYSA340-A340_4633-25,44.608124999999994,2024-06-09,False
D000561,A340_4633,GOUA340-A340_4633-26,29.447515000000003,2024-06-09,False
D000399,A340_4633,SYSA340-A340_4633-27,55.35048999999999,2024-06-09,False
D003814,A340_4633,SYSA340-A340_4633-28,8.066015,2024-06-09,False
D001131,A340_4633,SYSA340-A340_4633-29,43.366955,2024-06-09,False
D003969,A340_4633,ECLA340-A340_4633-30,51.021795,2024-06-09,False
D001020,A340_4633,SIEA340-A340_4633-31,14.02113,2024-06-09,False
D005693,A340_4633,SIEA340-A340_4633-32,60.42100000000001,2024-06-09,False
D003010,A340_4633,SYSA340-A340_4633-33,36.208425000000005,2024-06-09,False
D007953,A340_4633,SYSA340-A340_4633-34,25.27698,2024-06-09,False
D006784,A340_4633,TOIA340-A340_4633-35,59.15915,2024-06-09,False
D004321,A340_4633,SYSA340-A340_4633-36,46.746015,2024-06-09,False
D007129,A340_4633,DETA340-A340_4633-37,17.641930000000002,2024-06-09,False
D008594,A340_4633,ECLA340-A340_4633-38,36.967695,2024-06-09,False
D000588,A340_4633,PORA340-A340_4633-39,11.181935000000001,2024-06-09,False
D003095,A340_4633,SYSA340-A340_4633-40,42.91899,2024-06-09,False
D007485,A340_4633,PORA340-A340_4633-41,8.276235000000002,2024-06-09,False
D003136,A340_4633,HUBA340-A340_4633-42,26.85269,2024-06-09,False
D007663,A340_4633,ECLA340-A340_4633-43,33.057095000000004,2024-06-09,False
D001848,A340_4633,SYSA340-A340_4633-44,23.10358,2024-06-09,False
D007668,A350_6452,REAA350-A350_6452-0,5.611045000000001,2024-06-09,False
D000538,A350_6452,REAA350-A350_6452-1,50.744026000000005,2024-06-09,False
D008221,A350_6452,SYSA350-A350_6452-2,60.576941,2024-06-09,False
D007421,A350_6452,ORDA350-A350_6452-3,9.896841,2024-06-09,False
D009818,A350_6452,AUTA350-A350_6452-4,11.393647000000001,2024-06-09,False
D002956,A350_6452,SYSA350-A350_6452-5,39.994580000000006,2024-06-09,False
D001357,A350_6452,RADA350-A350_6452-6,27.321123,2024-06-09,False
D009911,A350_6452,SYSA350-A350_6452-7,23.468369999999997,2024-06-09,False
D001416,A350_6452,SYSA350-A350_6452-8,10.230819000000002,2024-06-09,False
D004255,A350_6452,SYSA350-A350_6452-9,6.709623,2024-06-09,False
D002184,A350_6452,SYSA350-A350_6452-10,4.7305470000000005,2024-06-09,False
D007270,A350_6452,UNIA350-A350_6452-11,42.402824,2024-06-09,False
D002024,A350_6452,SYSA350-A350_6452-12,7.734009,2024-06-09,False
D002417,A350_6452,SYSA350-A350_6452-13,48.818337,2024-06-09,False
D004380,A350_6452,SYSA350-A350_6452-14,39.47922299999999,2024-06-09,False
D009092,A350_6452,SYSA350-A350_6452-15,18.849211,2024-06-09,False
D000080,A350_6452,GENA350-A350_6452-16,30.730116,2024-06-09,False
D004232,A350_6452,TRAA350-A350_6452-17,61.82598899999999,2024-06-09,False
D009711,A350_6452,TRAA350-A350_6452-18,25.809564000000005,2024-06-09,False
D003758,A350_6452,SYSA350-A350_6452-19,27.837607000000002,2024-06-09,False
D002435,A350_6452,AILA350-A350_6452-20,63.320124,2024-06-09,False
D003605,A350_6452,EMPA350-A350_6452-21,59.288136,2024-06-09,False
D005661,A350_6452,FLAA350-A350_6452-22,11.801025000000001,2024-06-09,False
D003516,A350_6452,SPOA350-A350_6452-23,64.883826,2024-06-09,False
D001887,A350_6452,FREA350-A350_6452-24,18.827015000000006,2024-06-09,False
D008273,A350_6452,SYSA350-A350_6452-25,51.421124999999996,2024-06-09,False
D003799,A350_6452,GOUA350-A350_6452-26,27.129843000000005,2024-06-09,False
D003727,A350_6452,SYSA350-A350_6452-27,48.226538000000005,2024-06-09,False
D006584,A350_6452,SYSA350-A350_6452-28,64.10754299999999,2024-06-09,False
D001311,A350_6452,SYSA350-A350_6452-29,24.580371,2024-06-09,False
D001656,A350_6452,ECLA350-A350_6452-30,60.984379000000004,2024-06-09,False
D003495,A350_6452,SIEA350-A350_6452-31,58.84450600000001,2024-06-09,False
D001207,A350_6452,SIEA350-A350_6452-32,21.564199999999996,2024-06-09,False
D006904,A350_6452,SYSA350-A350_6452-33,38.507985,2024-06-09,False
D002122,A350_6452,SYSA350-A350_6452-34,29.634276,2024-06-09,False
D009695,A350_6452,TOIA350-A350_6452-35,56.35523,2024-06-09,False
D009725,A350_6452,SYSA350-A350_6452-36,22.007543,2024-06-09,False
D001839,A350_6452,DETA350-A350_6452-37,16.327466000000005,2024-06-09,False
D002569,A350_6452,ECLA350-A350_6452-38,65.047959,2024-06-09,False
D008132,A350_6452,PORA350-A350_6452-39,55.680246999999994,2024-06-09,False
D006468,A350_6452,SYSA350-A350_6452-40,59.088238,2024-06-09,False
D000077,A350_6452,PORA350-A350_6452-41,20.665907,2024-06-09,False
D008971,A350_6452,HUBA350-A350_6452-42,73.12017800000001,2024-06-09,False
D002832,A350_6452,ECLA350-A350_6452-43,47.046239,2024-06-09,False
D004180,A350_6452,SYSA350-A350_6452-44,30.661195999999997,2024-06-09,False
D003819,A330_2602,REAA330-A330_2602-0,23.692045,2024-06-09,False
D001981,A330_2602,REAA330-A330_2602-1,45.308826,2024-06-09,False
D007285,A330_2602,SYSA330-A330_2602-2,51.718740999999994,2024-06-09,False
D001186,A330_2602,ORDA330-A330_2602-3,54.448641,2024-06-09,False
D001694,A330_2602,AUTA330-A330_2602-4,34.53424699999999,2024-06-09,False
D006613,A330_2602,SYSA330-A330_2602-5,52.188579999999995,2024-06-09,False
D000697,A330_2602,RADA330-A330_2602-6,46.726523,2024-06-09,False
D006086,A330_2602,SYSA330-A330_2602-7,5.7643699999999995,2024-06-09,False
D002034,A330_2602,SYSA330-A330_2602-8,25.257019000000003,2024-06-09,False
D000527,A330_2602,SYSA330-A330_2602-9,14.285022999999999,2024-06-09,False
D007143,A330_2602,SYSA330-A330_2602-10,23.161147000000003,2024-06-09,False
D006977,A330_2602,UNIA330-A330_2602-11,58.178024,2024-06-09,False
D003830,A330_2602,SYSA330-A330_2602-12,19.722209,2024-06-09,False
D000078,A330_2602,SYSA330-A330_2602-13,2.7809370000000007,2024-06-09,False
D007525,A330_2602,SYSA330-A330_2602-14,56.20462299999999,2024-06-09,False
D001144,A330_2602,SYSA330-A330_2602-15,35.587011,2024-06-09,False
D005099,A330_2602,GENA330-A330_2602-16,43.556915999999994,2024-06-09,False
D003259,A330_2602,TRAA330-A330_2602-17,4.048189000000001,2024-06-09,False
D007371,A330_2602,TRAA330-A330_2602-18,10.436764,2024-06-09,False
D003316,A330_2602,SYSA330-A330_2602-19,61.876206999999994,2024-06-09,False
D003491,A330_2602,AILA330-A330_2602-20,55.945324,2024-06-09,False
D004082,A330_2602,EMPA330-A330_2602-21,50.880936,2024-06-09,False
D003300,A330_2602,FLAA330-A330_2602-22,58.106025,2024-06-09,False
D004297,A330_2602,SPOA330-A330_2602-23,18.428626,2024-06-09,False
D009550,A330_2602,FREA330-A330_2602-24,4.064015,2024-06-09,False
D004179,A330_2602,SYSA330-A330_2602-25,53.076125000000005,2024-06-09,False
D008051,A330_2602,GOUA330-A330_2602-26,40.531243,2024-06-09,False
D003074,A330_2602,SYSA330-A330_2602-27,6.268938,2024-06-09,False
D008519,A330_2602,SYSA330-A330_2602-28,26.938943,2024-06-09,False
D005148,A330_2602,SYSA330-A330_2602-29,61.756171,2024-06-09,False
D006405,A330_2602,ECLA330-A330_2602-30,8.738579,2024-06-09,False
D000785,A330_2602,SIEA330-A330_2602-31,15.523306000000002,2024-06-09,False
D005567,A330_2602,SIEA330-A330_2602-32,49.934200000000004,2024-06-09,False
D009111,A330_2602,SYSA330-A330_2602-33,51.79098499999999,2024-06-09,False
D009485,A330_2602,SYSA330-A330_2602-34,49.179076,2024-06-09,False
D007170,A330_2602,TOIA330-A330_2602-35,5.38923,2024-06-09,False
D005902,A330_2602,SYSA330-A330_2602-36,60.138943000000005,2024-06-09,False
D000041,A330_2602,DETA330-A330_2602-37,18.974266,2024-06-09,False
D006488,A330_2602,ECLA330-A330_2602-38,25.706159000000003,2024-06-09,False
D000623,A330_2602,PORA330-A330_2602-39,60.920847,2024-06-09,False
D008106,A330_2602,SYSA330-A330_2602-40,10.940638,2024-06-09,False
D009709,A330_2602,PORA330-A330_2602-41,12.584507,2024-06-09,False
D007767,A330_2602,HUBA330-A330_2602-42,25.824578000000002,2024-06-09,False
D006210,A330_2602,ECLA330-A330_2602-43,27.838439,2024-06-09,False
D009177,A330_2602,SYSA330-A330_2602-44,10.941996,2024-06-09,False
D004344,A320_5229,REAA320-A320_5229-0,11.108135,2024-06-06,False
D009251,A320_5229,REAA320-A320_5229-1,24.866078,2024-06-06,False
D001171,A320_5229,SYSA320-A320_5229-2,20.869823000000004,2024-06-06,False
D004974,A320_5229,ORDA320-A320_5229-3,2.439523,2024-06-06,False
D003034,A320_5229,AUTA320-A320_5229-4,3.413941,2024-06-06,False
D008176,A320_5229,SYSA320-A320_5229-5,61.47374000000001,2024-06-06,False
D006703,A320_5229,RADA320-A320_5229-6,42.150369,2024-06-06,False
D007151,A320_5229,SYSA320-A320_5229-7,39.26511,2024-06-06,False
D000574,A320_5229,SYSA320-A320_5229-8,26.953457,2024-06-06,False
D001812,A320_5229,SYSA320-A320_5229-9,20.715869000000005,2024-06-06,False
D006953,A320_5229,SYSA320-A320_5229-10,19.114641000000002,2024-06-06,False
D000823,A320_5229,UNIA320-A320_5229-11,14.994472,2024-06-06,False
D004406,A320_5229,SYSA320-A320_5229-12,18.373027,2024-06-06,False
D001462,A320_5229,SYSA320-A320_5229-13,47.758010999999996,2024-06-06,False
D001659,A320_5229,SYSA320-A320_5229-14,55.964669,2024-06-06,False
D001709,A320_5229,SYSA320-A320_5229-15,11.216633,2024-06-06,False
D004532,A320_5229,GENA320-A320_5229-16,26.084348000000002,2024-06-06,False
D000904,A320_5229,TRAA320-A320_5229-17,31.998966999999997,2024-06-06,False
D004804,A320_5229,TRAA320-A320_5229-18,38.644692,2024-06-06,False
D005450,A320_5229,SYSA320-A320_5229-19,42.765820999999995,2024-06-06,False
D005641,A320_5229,AILA320-A320_5229-20,33.936372000000006,2024-06-06,False
D005287,A320_5229,EMPA320-A320_5229-21,4.168408,2024-06-06,False
D008564,A320_5229,FLAA320-A320_5229-22,22.088075000000003,2024-06-06,False
D001745,A320_5229,SPOA320-A320_5229-23,13.485478,2024-06-06,False
D008673,A320_5229,FREA320-A320_5229-24,20.616045,2024-06-06,False
D004004,A320_5229,SYSA320-A320_5229-25,17.478375,2024-06-06,False
D008200,A320_5229,GOUA320-A320_5229-26,43.376529000000005,2024-06-06,False
D007779,A320_5229,SYSA320-A320_5229-27,39.67161399999999,2024-06-06,False
D004670,A320_5229,SYSA320-A320_5229-28,30.579629000000004,2024-06-06,False
D005910,A320_5229,SYSA320-A320_5229-29,24.800113,2024-06-06,False
D003703,A320_5229,ECLA320-A320_5229-30,16.824137,2024-06-06,False
D001772,A320_5229,SIEA320-A320_5229-31,15.447518,2024-06-06,False
D002649,A320_5229,SIEA320-A320_5229-32,14.2226,2024-06-06,False
D001611,A320_5229,SYSA320-A320_5229-33,14.298955000000001,2024-06-06,False
D004949,A320_5229,SYSA320-A320_5229-34,14.786828,2024-06-06,False
D005860,A320_5229,TOIA320-A320_5229-35,62.11569,2024-06-06,False
D006036,A320_5229,SYSA320-A320_5229-36,18.229629000000003,2024-06-06,False
D008239,A320_5229,DETA320-A320_5229-37,38.926398,2024-06-06,False
D002240,A320_5229,ECLA320-A320_5229-38,28.774876999999996,2024-06-06,False
D005113,A320_5229,PORA320-A320_5229-39,34.36374100000001,2024-06-06,False
D007590,A320_5229,SYSA320-A320_5229-40,32.366713999999995,2024-06-06,False
D001564,A320_5229,PORA320-A320_5229-41,42.310720999999994,2024-06-06,False
D006922,A320_5229,HUBA320-A320_5229-42,49.142534000000005,2024-06-06,False
D008593,A320_5229,ECLA320-A320_5229-43,56.929717000000004,2024-06-06,False
D007494,A320_5229,SYSA320-A320_5229-44,19.537588,2024-06-06,False
D005635,CRJ900_4042,REACRJ900-CRJ900_4042-0,42.10952000000001,2024-06-09,False
D001513,CRJ900_4042,REACRJ900-CRJ900_4042-1,57.528256,2024-06-09,False
D009917,CRJ900_4042,SYSCRJ900-CRJ900_4042-2,19.328495999999998,2024-06-09,False
D006178,CRJ900_4042,ORDCRJ900-CRJ900_4042-3,44.312895999999995,2024-06-09,False
D006574,CRJ900_4042,AUTCRJ900-CRJ900_4042-4,8.690832,2024-06-09,False
D005978,CRJ900_4042,SYSCRJ900-CRJ900_4042-5,58.10048,2024-06-09,False
D003097,CRJ900_4042,RADCRJ900-CRJ900_4042-6,12.632288,2024-06-09,False
D002317,CRJ900_4042,SYSCRJ900-CRJ900_4042-7,35.46472000000001,2024-06-09,False
D008393,CRJ900_4042,SYSCRJ900-CRJ900_4042-8,6.554064,2024-06-09,False
D005763,CRJ900_4042,SYSCRJ900-CRJ900_4042-9,54.678288,2024-06-09,False
D007448,CRJ900_4042,SYSCRJ900-CRJ900_4042-10,41.387232000000004,2024-06-09,False
D002437,CRJ900_4042,UNICRJ900-CRJ900_4042-11,29.145344,2024-06-09,False
D007160,CRJ900_4042,SYSCRJ900-CRJ900_4042-12,54.86470400000001,2024-06-09,False
D008223,CRJ900_4042,SYSCRJ900-CRJ900_4042-13,6.765472,2024-06-09,False
D001009,CRJ900_4042,SYSCRJ900-CRJ900_4042-14,35.47588799999999,2024-06-09,False
D005054,CRJ900_4042,SYSCRJ900-CRJ900_4042-15,20.391616000000003,2024-06-09,False
