ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003237,A350_3598,SYSA350-A350_3598-33,41.300264,2023-11-01,False
D007604,A350_3598,SYSA350-A350_3598-34,20.257029999999997,2023-11-01,False
D002913,A350_3598,TOIA350-A350_3598-35,26.211347000000004,2023-11-01,False
D006842,A350_3598,SYSA350-A350_3598-36,33.416250000000005,2023-11-01,False
D006342,A350_3598,DETA350-A350_3598-37,53.293616,2023-11-01,False
D001750,A350_3598,ECLA350-A350_3598-38,23.842292999999994,2023-11-01,False
D003871,A350_3598,PORA350-A350_3598-39,37.416835999999996,2023-11-01,False
D006929,A350_3598,SYSA350-A350_3598-40,38.863794,2023-11-01,False
D006851,A350_3598,PORA350-A350_3598-41,11.717919000000002,2023-11-01,False
D007754,A350_3598,HUBA350-A350_3598-42,63.18920999999999,2023-11-01,False
D003284,A350_3598,ECLA350-A350_3598-43,45.95408900000002,2023-11-01,False
D001948,A350_3598,SYSA350-A350_3598-44,68.63913900000001,2023-11-01,False
D001459,B737_6253,REAB737-B737_6253-0,58.76030000000001,2023-11-06,False
D003130,B737_6253,REAB737-B737_6253-1,73.299356,2023-11-06,False
D001337,B737_6253,SYSB737-B737_6253-2,27.32312600000001,2023-11-06,False
D007507,B737_6253,ORDB737-B737_6253-3,67.18784799999997,2023-11-06,False
D004340,B737_6253,AUTB737-B737_6253-4,11.44487,2023-11-06,False
D004912,B737_6253,SYSB737-B737_6253-5,38.415417999999995,2023-11-06,False
D009501,B737_6253,RADB737-B737_6253-6,39.81796799999998,2023-11-06,False
D008286,B737_6253,SYSB737-B737_6253-7,14.913189999999998,2023-11-06,False
D006890,B737_6253,SYSB737-B737_6253-8,65.14073200000001,2023-11-06,False
D009809,B737_6253,SYSB737-B737_6253-9,56.822196,2023-11-06,False
D003271,B737_6253,SYSB737-B737_6253-10,55.836029999999994,2023-11-06,False
D003457,B737_6253,UNIB737-B737_6253-11,64.134514,2023-11-06,False
D009704,B737_6253,SYSB737-B737_6253-12,40.008926000000024,2023-11-06,False
D004252,B737_6253,SYSB737-B737_6253-13,61.92632399999999,2023-11-06,False
D001824,B737_6253,SYSB737-B737_6253-14,24.764308000000003,2023-11-06,False
D000228,B737_6253,SYSB737-B737_6253-15,72.24475800000002,2023-11-06,False
D001916,B737_6253,GENB737-B737_6253-16,67.96905399999999,2023-11-06,False
D007964,B737_6253,TRAB737-B737_6253-17,68.31409800000002,2023-11-06,False
D004400,B737_6253,TRAB737-B737_6253-18,35.87604,2023-11-06,False
D003427,B737_6253,SYSB737-B737_6253-19,55.80244200000001,2023-11-06,False
D009418,B737_6253,AILB737-B737_6253-20,43.05480399999999,2023-11-06,False
D006208,B737_6253,EMPB737-B737_6253-21,12.016946,2023-11-06,False
D009672,B737_6253,FLAB737-B737_6253-22,28.06031,2023-11-06,False
D000585,B737_6253,SPOB737-B737_6253-23,16.820254000000002,2023-11-06,False
D001171,B737_6253,FREB737-B737_6253-24,17.165556000000006,2023-11-06,False
D009870,B737_6253,SYSB737-B737_6253-25,64.852904,2023-11-06,False
D006399,B737_6253,GOUB737-B737_6253-26,51.793986,2023-11-06,False
D005539,B737_6253,SYSB737-B737_6253-27,18.38833,2023-11-06,False
D009820,B737_6253,SYSB737-B737_6253-28,35.7225,2023-11-06,False
D003094,B737_6253,SYSB737-B737_6253-29,59.665575999999994,2023-11-06,False
D006249,B737_6253,ECLB737-B737_6253-30,29.91260599999999,2023-11-06,False
D001427,B737_6253,SIEB737-B737_6253-31,30.165457999999997,2023-11-06,False
D001714,B737_6253,SIEB737-B737_6253-32,63.68904799999999,2023-11-06,False
D008257,B737_6253,SYSB737-B737_6253-33,45.168848,2023-11-06,False
D005967,B737_6253,SYSB737-B737_6253-34,73.03046000000002,2023-11-06,False
D008008,B737_6253,TOIB737-B737_6253-35,37.946054000000004,2023-11-06,False
D005076,B737_6253,SYSB737-B737_6253-36,60.142500000000005,2023-11-06,False
D007391,B737_6253,DETB737-B737_6253-37,23.973312,2023-11-06,False
D001024,B737_6253,ECLB737-B737_6253-38,65.76442600000001,2023-11-06,False
D005036,B737_6253,PORB737-B737_6253-39,31.363352000000006,2023-11-06,False
D002234,B737_6253,SYSB737-B737_6253-40,27.592308,2023-11-06,False
D006450,B737_6253,PORB737-B737_6253-41,21.920558,2023-11-06,False
D008797,B737_6253,HUBB737-B737_6253-42,19.523220000000006,2023-11-06,False
D007693,B737_6253,ECLB737-B737_6253-43,53.00249799999999,2023-11-06,False
D008153,B737_6253,SYSB737-B737_6253-44,42.456598,2023-11-06,False
D006504,A350_5841,REAA350-A350_5841-0,53.347,2023-11-06,False
D009694,A350_5841,REAA350-A350_5841-1,34.557640000000006,2023-11-06,False
D001017,A350_5841,SYSA350-A350_5841-2,43.21394,2023-11-06,False
D002392,A350_5841,ORDA350-A350_5841-3,38.40112000000001,2023-11-06,False
D000026,A350_5841,AUTA350-A350_5841-4,17.3953,2023-11-06,False
D007633,A350_5841,SYSA350-A350_5841-5,23.569420000000004,2023-11-06,False
D001780,A350_5841,RADA350-A350_5841-6,26.94391999999999,2023-11-06,False
D000565,A350_5841,SYSA350-A350_5841-7,53.1161,2023-11-06,False
D007135,A350_5841,SYSA350-A350_5841-8,26.129079999999995,2023-11-06,False
D004638,A350_5841,SYSA350-A350_5841-9,32.30724,2023-11-06,False
D001285,A350_5841,SYSA350-A350_5841-10,69.3557,2023-11-06,False
D003070,A350_5841,UNIA350-A350_5841-11,69.18765999999998,2023-11-06,False
D004138,A350_5841,SYSA350-A350_5841-12,61.88594000000002,2023-11-06,False
D009240,A350_5841,SYSA350-A350_5841-13,22.96156000000001,2023-11-06,False
D004039,A350_5841,SYSA350-A350_5841-14,28.54852,2023-11-06,False
D000078,A350_5841,SYSA350-A350_5841-15,75.87402,2023-11-06,False
D007143,A350_5841,GENA350-A350_5841-16,63.83026000000001,2023-11-06,False
D005680,A350_5841,TRAA350-A350_5841-17,45.23862000000001,2023-11-06,False
D001873,A350_5841,TRAA350-A350_5841-18,40.927600000000005,2023-11-06,False
D009414,A350_5841,SYSA350-A350_5841-19,36.68398000000002,2023-11-06,False
D006040,A350_5841,AILA350-A350_5841-20,36.032759999999996,2023-11-06,False
D003165,A350_5841,EMPA350-A350_5841-21,67.21974,2023-11-06,False
D004204,A350_5841,FLAA350-A350_5841-22,53.918899999999994,2023-11-06,False
D009116,A350_5841,SPOA350-A350_5841-23,70.27825999999999,2023-11-06,False
D003330,A350_5841,FREA350-A350_5841-24,28.82564,2023-11-06,False
D000125,A350_5841,SYSA350-A350_5841-25,62.28175999999999,2023-11-06,False
D008256,A350_5841,GOUA350-A350_5841-26,27.39734,2023-11-06,False
D002044,A350_5841,SYSA350-A350_5841-27,65.662265,2023-11-06,False
D006860,A350_5841,SYSA350-A350_5841-28,51.74499999999999,2023-11-06,False
D000225,A350_5841,SYSA350-A350_5841-29,70.03943999999998,2023-11-06,False
D005482,A350_5841,ECLA350-A350_5841-30,38.00514,2023-11-06,False
D008902,A350_5841,SIEA350-A350_5841-31,67.23701999999999,2023-11-06,False
D009246,A350_5841,SIEA350-A350_5841-32,69.14912000000002,2023-11-06,False
D007356,A350_5841,SYSA350-A350_5841-33,38.341120000000004,2023-11-06,False
D006647,A350_5841,SYSA350-A350_5841-34,44.1574,2023-11-06,False
D000223,A350_5841,TOIA350-A350_5841-35,33.75026,2023-11-06,False
D001225,A350_5841,SYSA350-A350_5841-36,26.595000000000006,2023-11-06,False
D006695,A350_5841,DETA350-A350_5841-37,25.56928,2023-11-06,False
D007178,A350_5841,ECLA350-A350_5841-38,69.13094000000001,2023-11-06,False
D005074,A350_5841,PORA350-A350_5841-39,29.286879999999993,2023-11-06,False
D007935,A350_5841,SYSA350-A350_5841-40,75.20852,2023-11-06,False
D008733,A350_5841,PORA350-A350_5841-41,35.59602,2023-11-06,False
D007409,A350_5841,HUBA350-A350_5841-42,23.981800000000003,2023-11-06,False
D000987,A350_5841,ECLA350-A350_5841-43,34.614619999999995,2023-11-06,False
D010000,A350_5841,SYSA350-A350_5841-44,35.39362,2023-11-06,False
D009094,A320_1980,REAA320-A320_1980-0,38.2983,2023-11-06,False
D002715,A320_1980,REAA320-A320_1980-1,19.902716,2023-11-06,False
D004699,A320_1980,SYSA320-A320_1980-2,59.70768599999999,2023-11-06,False
D004650,A320_1980,ORDA320-A320_1980-3,40.314727999999995,2023-11-06,False
D006457,A320_1980,AUTA320-A320_1980-4,50.802070000000015,2023-11-06,False
D005530,A320_1980,SYSA320-A320_1980-5,31.111498,2023-11-06,False
D004520,A320_1980,RADA320-A320_1980-6,43.44204800000001,2023-11-06,False
D005928,A320_1980,SYSA320-A320_1980-7,75.48959000000002,2023-11-06,False
D003140,A320_1980,SYSA320-A320_1980-8,38.868652000000004,2023-11-06,False
D000961,A320_1980,SYSA320-A320_1980-9,62.305955999999995,2023-11-06,False
D005124,A320_1980,SYSA320-A320_1980-10,63.43282999999998,2023-11-06,False
D002021,A320_1980,UNIA320-A320_1980-11,51.328354,2023-11-06,False
D001067,A320_1980,SYSA320-A320_1980-12,48.93148600000001,2023-11-06,False
D000422,A320_1980,SYSA320-A320_1980-13,72.84376400000001,2023-11-06,False
D007893,A320_1980,SYSA320-A320_1980-14,65.528788,2023-11-06,False
D002132,A320_1980,SYSA320-A320_1980-15,38.291238,2023-11-06,False
D002945,A320_1980,GENA320-A320_1980-16,49.195294000000004,2023-11-06,False
D000411,A320_1980,TRAA320-A320_1980-17,62.07097800000001,2023-11-06,False
D002451,A320_1980,TRAA320-A320_1980-18,29.35844,2023-11-06,False
D002054,A320_1980,SYSA320-A320_1980-19,36.087962000000005,2023-11-06,False
D006274,A320_1980,AILA320-A320_1980-20,30.341044,2023-11-06,False
D004994,A320_1980,EMPA320-A320_1980-21,37.090706000000004,2023-11-06,False
D004617,A320_1980,FLAA320-A320_1980-22,31.523910000000004,2023-11-06,False
D001065,A320_1980,SPOA320-A320_1980-23,52.79849399999999,2023-11-06,False
D004426,A320_1980,FREA320-A320_1980-24,73.48091599999998,2023-11-06,False
D001772,A320_1980,SYSA320-A320_1980-25,46.56514400000002,2023-11-06,False
D003304,A320_1980,GOUA320-A320_1980-26,33.380146,2023-11-06,False
D007249,A320_1980,SYSA320-A320_1980-27,14.623790000000001,2023-11-06,False
D000303,A320_1980,SYSA320-A320_1980-28,14.452500000000002,2023-11-06,False
D007816,A320_1980,SYSA320-A320_1980-29,59.022135999999996,2023-11-06,False
D007674,A320_1980,ECLA320-A320_1980-30,53.755965999999994,2023-11-06,False
D008344,A320_1980,SIEA320-A320_1980-31,58.61393799999999,2023-11-06,False
D000975,A320_1980,SIEA320-A320_1980-32,22.727928000000002,2023-11-06,False
D007685,A320_1980,SYSA320-A320_1980-33,22.455728000000008,2023-11-06,False
D004005,A320_1980,SYSA320-A320_1980-34,60.34806,2023-11-06,False
D001824,A320_1980,TOIA320-A320_1980-35,24.192293999999997,2023-11-06,False
D007237,A320_1980,SYSA320-A320_1980-36,18.212500000000002,2023-11-06,False
D004746,A320_1980,DETA320-A320_1980-37,49.006032000000005,2023-11-06,False
D009109,A320_1980,ECLA320-A320_1980-38,45.30698600000001,2023-11-06,False
D002448,A320_1980,PORA320-A320_1980-39,28.448472,2023-11-06,False
D008635,A320_1980,SYSA320-A320_1980-40,66.59678800000002,2023-11-06,False
D008966,A320_1980,PORA320-A320_1980-41,18.365038000000002,2023-11-06,False
D002869,A320_1980,HUBA320-A320_1980-42,64.99642,2023-11-06,False
D000061,A320_1980,ECLA320-A320_1980-43,66.403378,2023-11-06,False
D009056,A320_1980,SYSA320-A320_1980-44,30.933478000000004,2023-11-06,False
D004040,A350_4856,REAA350-A350_4856-0,41.27464999999998,2023-11-07,False
D000135,A350_4856,REAA350-A350_4856-1,49.05181799999999,2023-11-07,False
D004440,A350_4856,SYSA350-A350_4856-2,65.44625300000001,2023-11-07,False
D005544,A350_4856,ORDA350-A350_4856-3,46.881043999999996,2023-11-07,False
D000253,A350_4856,AUTA350-A350_4856-4,21.776485,2023-11-07,False
D005576,A350_4856,SYSA350-A350_4856-5,17.214378999999997,2023-11-07,False
D002727,A350_4856,RADA350-A350_4856-6,31.583904000000004,2023-11-07,False
D006364,A350_4856,SYSA350-A350_4856-7,25.846445,2023-11-07,False
D004727,A350_4856,SYSA350-A350_4856-8,55.12594600000001,2023-11-07,False
D003000,A350_4856,SYSA350-A350_4856-9,44.477838000000006,2023-11-07,False
D001035,A350_4856,SYSA350-A350_4856-10,56.98246499999998,2023-11-07,False
D007554,A350_4856,UNIA350-A350_4856-11,57.85916700000001,2023-11-07,False
D005432,A350_4856,SYSA350-A350_4856-12,21.496153000000003,2023-11-07,False
D004874,A350_4856,SYSA350-A350_4856-13,46.655221999999995,2023-11-07,False
D009523,A350_4856,SYSA350-A350_4856-14,67.16417400000003,2023-11-07,False
D007239,A350_4856,SYSA350-A350_4856-15,58.781148999999985,2023-11-07,False
D005521,A350_4856,GENA350-A350_4856-16,22.296537000000004,2023-11-07,False
D000732,A350_4856,TRAA350-A350_4856-17,46.027919000000004,2023-11-07,False
D007027,A350_4856,TRAA350-A350_4856-18,33.39062,2023-11-07,False
D000529,A350_4856,SYSA350-A350_4856-19,70.78045100000003,2023-11-07,False
D008035,A350_4856,AILA350-A350_4856-20,51.405662,2023-11-07,False
D004188,A350_4856,EMPA350-A350_4856-21,58.821463,2023-11-07,False
D004966,A350_4856,FLAA350-A350_4856-22,24.952804999999998,2023-11-07,False
D007881,A350_4856,SPOA350-A350_4856-23,14.085137000000003,2023-11-07,False
D004512,A350_4856,FREA350-A350_4856-24,47.847918,2023-11-07,False
D003391,A350_4856,SYSA350-A350_4856-25,28.711212,2023-11-07,False
D003302,A350_4856,GOUA350-A350_4856-26,65.83758299999998,2023-11-07,False
D001384,A350_4856,SYSA350-A350_4856-27,18.67791,2023-11-07,False
D002614,A350_4856,SYSA350-A350_4856-28,18.083750000000002,2023-11-07,False
D001507,A350_4856,SYSA350-A350_4856-29,28.889227999999996,2023-11-07,False
D002154,A350_4856,ECLA350-A350_4856-30,65.107193,2023-11-07,False
D003510,A350_4856,SIEA350-A350_4856-31,33.43699899999999,2023-11-07,False
D009773,A350_4856,SIEA350-A350_4856-32,29.424644,2023-11-07,False
D009623,A350_4856,SYSA350-A350_4856-33,15.921544000000003,2023-11-07,False
D000557,A350_4856,SYSA350-A350_4856-34,27.755129999999998,2023-11-07,False
D006717,A350_4856,TOIA350-A350_4856-35,57.730037,2023-11-07,False
D004690,A350_4856,SYSA350-A350_4856-36,49.933749999999996,2023-11-07,False
D002099,A350_4856,DETA350-A350_4856-37,59.079936,2023-11-07,False
D005031,A350_4856,ECLA350-A350_4856-38,15.776402999999998,2023-11-07,False
D005962,A350_4856,PORA350-A350_4856-39,63.89255599999999,2023-11-07,False
D006115,A350_4856,SYSA350-A350_4856-40,23.638174,2023-11-07,False
D001529,A350_4856,PORA350-A350_4856-41,19.531048999999996,2023-11-07,False
D008439,A350_4856,HUBA350-A350_4856-42,50.685910000000014,2023-11-07,False
D004931,A350_4856,ECLA350-A350_4856-43,37.273119,2023-11-07,False
D002830,A350_4856,SYSA350-A350_4856-44,73.25166900000002,2023-11-07,False
D005788,E170_3543,REAE170-E170_3543-0,16.9971,2023-11-06,False
D009207,E170_3543,REAE170-E170_3543-1,75.52849200000003,2023-11-06,False
D002735,E170_3543,SYSE170-E170_3543-2,71.137382,2023-11-06,False
D009017,E170_3543,ORDE170-E170_3543-3,23.608936000000007,2023-11-06,False
D008947,E170_3543,AUTE170-E170_3543-4,50.55159,2023-11-06,False
D005065,E170_3543,SYSE170-E170_3543-5,46.41442599999999,2023-11-06,False
D003506,E170_3543,RADE170-E170_3543-6,20.399776,2023-11-06,False
D007412,E170_3543,SYSE170-E170_3543-7,45.10983000000001,2023-11-06,False
D000015,E170_3543,SYSE170-E170_3543-8,40.586124000000005,2023-11-06,False
D008453,E170_3543,SYSE170-E170_3543-9,22.738372000000005,2023-11-06,False
D008900,E170_3543,SYSE170-E170_3543-10,32.51971,2023-11-06,False
D002914,E170_3543,UNIE170-E170_3543-11,18.886098,2023-11-06,False
D009515,E170_3543,SYSE170-E170_3543-12,44.197982,2023-11-06,False
D009633,E170_3543,SYSE170-E170_3543-13,47.561268000000005,2023-11-06,False
D008629,E170_3543,SYSE170-E170_3543-14,12.819156000000005,2023-11-06,False
D008803,E170_3543,SYSE170-E170_3543-15,64.43480600000001,2023-11-06,False
D006699,E170_3543,GENE170-E170_3543-16,65.33287800000002,2023-11-06,False
D003783,E170_3543,TRAE170-E170_3543-17,49.17518600000002,2023-11-06,False
D005497,E170_3543,TRAE170-E170_3543-18,35.11227999999999,2023-11-06,False
D001912,E170_3543,SYSE170-E170_3543-19,55.61559399999998,2023-11-06,False
D003643,E170_3543,AILE170-E170_3543-20,64.52062799999999,2023-11-06,False
D005133,E170_3543,EMPE170-E170_3543-21,32.849122,2023-11-06,False
D008157,E170_3543,FLAE170-E170_3543-22,31.009669999999996,2023-11-06,False
D000862,E170_3543,SPOE170-E170_3543-23,40.07127799999999,2023-11-06,False
D003809,E170_3543,FREE170-E170_3543-24,22.971892000000008,2023-11-06,False
D007494,E170_3543,SYSE170-E170_3543-25,32.932328,2023-11-06,False
D002082,E170_3543,GOUE170-E170_3543-26,12.648402000000003,2023-11-06,False
D008990,E170_3543,SYSE170-E170_3543-27,15.926900000000003,2023-11-06,False
D002016,E170_3543,SYSE170-E170_3543-28,31.062499999999993,2023-11-06,False
D003373,E170_3543,SYSE170-E170_3543-29,22.367032,2023-11-06,False
D009734,E170_3543,ECLE170-E170_3543-30,36.03374199999999,2023-11-06,False
D006099,E170_3543,SIEE170-E170_3543-31,22.594705999999995,2023-11-06,False
D002329,E170_3543,SIEE170-E170_3543-32,60.167336,2023-11-06,False
D002275,E170_3543,SYSE170-E170_3543-33,33.585936,2023-11-06,False
D008067,E170_3543,SYSE170-E170_3543-34,36.36822000000001,2023-11-06,False
D009056,E170_3543,TOIE170-E170_3543-35,49.50187799999998,2023-11-06,False
D006540,E170_3543,SYSE170-E170_3543-36,42.3625,2023-11-06,False
D006250,E170_3543,DETE170-E170_3543-37,57.479184000000004,2023-11-06,False
D009139,E170_3543,ECLE170-E170_3543-38,22.931482000000006,2023-11-06,False
D006471,E170_3543,PORE170-E170_3543-39,18.539464000000002,2023-11-06,False
D002659,E170_3543,SYSE170-E170_3543-40,57.49515599999999,2023-11-06,False
D000048,E170_3543,PORE170-E170_3543-41,28.535406,2023-11-06,False
D005854,E170_3543,HUBE170-E170_3543-42,42.90753999999999,2023-11-06,False
D001224,E170_3543,ECLE170-E170_3543-43,62.063985999999986,2023-11-06,False
D004175,E170_3543,SYSE170-E170_3543-44,42.747686,2023-11-06,False
D005033,A320_0934,REAA320-A320_0934-0,19.484900000000003,2023-11-05,False
D009388,A320_0934,REAA320-A320_0934-1,32.39454799999999,2023-11-05,False
D009962,A320_0934,SYSA320-A320_0934-2,43.757458,2023-11-05,False
D003121,A320_0934,ORDA320-A320_0934-3,41.455383999999974,2023-11-05,False
D004054,A320_0934,AUTA320-A320_0934-4,57.36421,2023-11-05,False
D003791,A320_0934,SYSA320-A320_0934-5,17.573694,2023-11-05,False
D008657,A320_0934,RADA320-A320_0934-6,51.115344,2023-11-05,False
D003033,A320_0934,SYSA320-A320_0934-7,37.084770000000006,2023-11-05,False
D004505,A320_0934,SYSA320-A320_0934-8,31.946756,2023-11-05,False
D009388,A320_0934,SYSA320-A320_0934-9,64.730268,2023-11-05,False
D004222,A320_0934,SYSA320-A320_0934-10,26.040490000000005,2023-11-05,False
D006936,A320_0934,UNIA320-A320_0934-11,33.83666200000001,2023-11-05,False
D003463,A320_0934,SYSA320-A320_0934-12,50.43885800000001,2023-11-05,False
D009864,A320_0934,SYSA320-A320_0934-13,44.66689200000001,2023-11-05,False
D005428,A320_0934,SYSA320-A320_0934-14,62.971563999999994,2023-11-05,False
D006609,A320_0934,SYSA320-A320_0934-15,34.748914,2023-11-05,False
D004821,A320_0934,GENA320-A320_0934-16,58.95348200000003,2023-11-05,False
D007444,A320_0934,TRAA320-A320_0934-17,39.784133999999995,2023-11-05,False
D007170,A320_0934,TRAA320-A320_0934-18,29.42132000000001,2023-11-05,False
D001701,A320_0934,SYSA320-A320_0934-19,65.69868600000002,2023-11-05,False
D006844,A320_0934,AILA320-A320_0934-20,32.930732,2023-11-05,False
D009178,A320_0934,EMPA320-A320_0934-21,19.734517999999998,2023-11-05,False
D004980,A320_0934,FLAA320-A320_0934-22,21.26573,2023-11-05,False
D004482,A320_0934,SPOA320-A320_0934-23,34.71308200000001,2023-11-05,False
D005153,A320_0934,FREA320-A320_0934-24,17.719147999999997,2023-11-05,False
D003114,A320_0934,SYSA320-A320_0934-25,26.793032000000007,2023-11-05,False
D003082,A320_0934,GOUA320-A320_0934-26,37.74883800000001,2023-11-05,False
D002150,A320_0934,SYSA320-A320_0934-27,1.9546650000000003,2023-11-05,False
D008378,A320_0934,SYSA320-A320_0934-28,32.1975,2023-11-05,False
D002109,A320_0934,SYSA320-A320_0934-29,62.800807999999996,2023-11-05,False
D002215,A320_0934,ECLA320-A320_0934-30,68.34429799999997,2023-11-05,False
D007335,A320_0934,SIEA320-A320_0934-31,28.837013999999982,2023-11-05,False
D004526,A320_0934,SIEA320-A320_0934-32,29.084984,2023-11-05,False
D005517,A320_0934,SYSA320-A320_0934-33,35.688384,2023-11-05,False
D004987,A320_0934,SYSA320-A320_0934-34,44.618179999999995,2023-11-05,False
D006388,A320_0934,TOIA320-A320_0934-35,60.63448200000001,2023-11-05,False
D003925,A320_0934,SYSA320-A320_0934-36,32.94749999999999,2023-11-05,False
D002698,A320_0934,DETA320-A320_0934-37,16.910896000000005,2023-11-05,False
D006260,A320_0934,ECLA320-A320_0934-38,66.865358,2023-11-05,False
D003741,A320_0934,PORA320-A320_0934-39,65.364216,2023-11-05,False
D005766,A320_0934,SYSA320-A320_0934-40,33.775564,2023-11-05,False
D006461,A320_0934,PORA320-A320_0934-41,41.040314000000016,2023-11-05,False
D009217,A320_0934,HUBA320-A320_0934-42,30.59726000000001,2023-11-05,False
D003989,A320_0934,ECLA320-A320_0934-43,69.61133399999997,2023-11-05,False
D001490,A320_0934,SYSA320-A320_0934-44,21.821634000000003,2023-11-05,False
D000394,A340_5804,REAA340-A340_5804-0,29.30540000000001,2023-11-07,False
D001576,A340_5804,REAA340-A340_5804-1,62.35440799999998,2023-11-07,False
D006731,A340_5804,SYSA340-A340_5804-2,29.222268000000007,2023-11-07,False
D003974,A340_5804,ORDA340-A340_5804-3,61.309264000000006,2023-11-07,False
D002994,A340_5804,AUTA340-A340_5804-4,65.83766,2023-11-07,False
D006577,A340_5804,SYSA340-A340_5804-5,67.365524,2023-11-07,False
D002855,A340_5804,RADA340-A340_5804-6,62.44142400000002,2023-11-07,False
D005128,A340_5804,SYSA340-A340_5804-7,44.767420000000016,2023-11-07,False
D003789,A340_5804,SYSA340-A340_5804-8,31.795176,2023-11-07,False
D008104,A340_5804,SYSA340-A340_5804-9,23.41552800000001,2023-11-07,False
D001472,A340_5804,SYSA340-A340_5804-10,19.918539999999997,2023-11-07,False
D005078,A340_5804,UNIA340-A340_5804-11,17.015252,2023-11-07,False
D001131,A340_5804,SYSA340-A340_5804-12,66.52666800000002,2023-11-07,False
D002047,A340_5804,SYSA340-A340_5804-13,58.21783200000001,2023-11-07,False
D009424,A340_5804,SYSA340-A340_5804-14,36.715544000000016,2023-11-07,False
D007543,A340_5804,SYSA340-A340_5804-15,19.003643999999998,2023-11-07,False
D000064,A340_5804,GENA340-A340_5804-16,71.246972,2023-11-07,False
D000690,A340_5804,TRAA340-A340_5804-17,26.691764000000006,2023-11-07,False
D000560,A340_5804,TRAA340-A340_5804-18,61.55872,2023-11-07,False
D009015,A340_5804,SYSA340-A340_5804-19,34.605956000000006,2023-11-07,False
D006092,A340_5804,AILA340-A340_5804-20,56.050472,2023-11-07,False
D000028,A340_5804,EMPA340-A340_5804-21,45.941028,2023-11-07,False
D003517,A340_5804,FLAA340-A340_5804-22,31.21558,2023-11-07,False
D002079,A340_5804,SPOA340-A340_5804-23,12.468572000000002,2023-11-07,False
D002067,A340_5804,FREA340-A340_5804-24,74.90600800000004,2023-11-07,False
D009147,A340_5804,SYSA340-A340_5804-25,45.83627200000001,2023-11-07,False
D007382,A340_5804,GOUA340-A340_5804-26,61.107748,2023-11-07,False
D001904,A340_5804,SYSA340-A340_5804-27,7.167105000000001,2023-11-07,False
D004897,A340_5804,SYSA340-A340_5804-28,62.084999999999994,2023-11-07,False
D000212,A340_5804,SYSA340-A340_5804-29,18.496368,2023-11-07,False
D001734,A340_5804,ECLA340-A340_5804-30,53.902908000000004,2023-11-07,False
D002146,A340_5804,SIEA340-A340_5804-31,33.646243999999996,2023-11-07,False
D003896,A340_5804,SIEA340-A340_5804-32,53.430864,2023-11-07,False
D008447,A340_5804,SYSA340-A340_5804-33,47.59726399999998,2023-11-07,False
D000463,A340_5804,SYSA340-A340_5804-34,54.75827999999999,2023-11-07,False
D004695,A340_5804,TOIA340-A340_5804-35,42.17297199999999,2023-11-07,False
D004501,A340_5804,SYSA340-A340_5804-36,30.635000000000005,2023-11-07,False
D003800,A340_5804,DETA340-A340_5804-37,55.28161599999999,2023-11-07,False
D005859,A340_5804,ECLA340-A340_5804-38,65.51566799999998,2023-11-07,False
D005908,A340_5804,PORA340-A340_5804-39,28.632336000000006,2023-11-07,False
D000591,A340_5804,SYSA340-A340_5804-40,26.229543999999997,2023-11-07,False
D002189,A340_5804,PORA340-A340_5804-41,69.79804400000002,2023-11-07,False
D006242,A340_5804,HUBA340-A340_5804-42,17.997960000000003,2023-11-07,False
D004387,A340_5804,ECLA340-A340_5804-43,29.032964000000003,2023-11-07,False
D001273,A340_5804,SYSA340-A340_5804-44,71.40676400000001,2023-11-07,False
D007546,B767_5913,REAB767-B767_5913-0,38.676,2023-11-07,False
D004049,B767_5913,REAB767-B767_5913-1,69.59512000000002,2023-11-07,False
D006938,B767_5913,SYSB767-B767_5913-2,32.01052,2023-11-07,False
D002833,B767_5913,ORDB767-B767_5913-3,48.80095999999999,2023-11-07,False
D002973,B767_5913,AUTB767-B767_5913-4,55.657399999999996,2023-11-07,False
D009902,B767_5913,SYSB767-B767_5913-5,28.74236,2023-11-07,False
D002730,B767_5913,RADB767-B767_5913-6,35.903360000000006,2023-11-07,False
D002002,B767_5913,SYSB767-B767_5913-7,56.183800000000026,2023-11-07,False
D001820,B767_5913,SYSB767-B767_5913-8,34.860640000000004,2023-11-07,False
D004017,B767_5913,SYSB767-B767_5913-9,22.541920000000005,2023-11-07,False
D008412,B767_5913,SYSB767-B767_5913-10,36.25059999999999,2023-11-07,False
D005668,B767_5913,UNIB767-B767_5913-11,37.95228,2023-11-07,False
D007905,B767_5913,SYSB767-B767_5913-12,51.986520000000006,2023-11-07,False
D006491,B767_5913,SYSB767-B767_5913-13,40.44848,2023-11-07,False
D007976,B767_5913,SYSB767-B767_5913-14,20.24016,2023-11-07,False
D009904,B767_5913,SYSB767-B767_5913-15,52.299159999999986,2023-11-07,False
D008916,B767_5913,GENB767-B767_5913-16,44.40308,2023-11-07,False
D004953,B767_5913,TRAB767-B767_5913-17,27.23596,2023-11-07,False
D003871,B767_5913,TRAB767-B767_5913-18,58.1308,2023-11-07,False
D004071,B767_5913,SYSB767-B767_5913-19,74.06484,2023-11-07,False
D009265,B767_5913,AILB767-B767_5913-20,59.508079999999985,2023-11-07,False
D004588,B767_5913,EMPB767-B767_5913-21,52.24692000000001,2023-11-07,False
D006525,B767_5913,FLAB767-B767_5913-22,74.53620000000001,2023-11-07,False
