ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D002919,CRJ700_6849,SYSCRJ700-CRJ700_6849-15,47.0,2024-06-06,0
D000363,CRJ700_6849,GENCRJ700-CRJ700_6849-16,45.0,2024-06-06,0
D006102,CRJ700_6849,TRACRJ700-CRJ700_6849-17,47.0,2024-06-06,0
D006701,CRJ700_6849,TRACRJ700-CRJ700_6849-18,46.0,2024-06-06,0
D000496,CRJ700_6849,SYSCRJ700-CRJ700_6849-19,8.0,2024-06-06,0
D006277,CRJ700_6849,AILCRJ700-CRJ700_6849-20,7.0,2024-06-06,0
D004060,CRJ700_6849,EMPCRJ700-CRJ700_6849-21,6.0,2024-06-06,0
D006065,CRJ700_6849,FLACRJ700-CRJ700_6849-22,22.0,2024-06-06,0
D005634,CRJ700_6849,SPOCRJ700-CRJ700_6849-23,24.0,2024-06-06,0
D003673,CRJ700_6849,FRECRJ700-CRJ700_6849-24,32.0,2024-06-06,0
D001295,CRJ700_6849,SYSCRJ700-CRJ700_6849-25,61.0,2024-06-06,0
D005093,CRJ700_6849,GOUCRJ700-CRJ700_6849-26,47.0,2024-06-06,0
D008009,CRJ700_6849,SYSCRJ700-CRJ700_6849-27,28.0,2024-06-06,0
D000753,CRJ700_6849,SYSCRJ700-CRJ700_6849-28,8.0,2024-06-06,0
D005317,CRJ700_6849,SYSCRJ700-CRJ700_6849-29,49.0,2024-06-06,0
D004659,CRJ700_6849,ECLCRJ700-CRJ700_6849-30,51.0,2024-06-06,0
D008739,CRJ700_6849,SIECRJ700-CRJ700_6849-31,25.0,2024-06-06,0
D007835,CRJ700_6849,SIECRJ700-CRJ700_6849-32,17.0,2024-06-06,0
D003136,CRJ700_6849,SYSCRJ700-CRJ700_6849-33,13.0,2024-06-06,0
D008151,CRJ700_6849,SYSCRJ700-CRJ700_6849-34,22.0,2024-06-06,0
D000986,CRJ700_6849,TOICRJ700-CRJ700_6849-35,16.0,2024-06-06,0
D004303,CRJ700_6849,SYSCRJ700-CRJ700_6849-36,5.0,2024-06-06,0
D002872,CRJ700_6849,DETCRJ700-CRJ700_6849-37,14.0,2024-06-06,0
D006545,CRJ700_6849,ECLCRJ700-CRJ700_6849-38,5.0,2024-06-06,0
D000477,CRJ700_6849,PORCRJ700-CRJ700_6849-39,5.0,2024-06-06,0
D009302,CRJ700_6849,SYSCRJ700-CRJ700_6849-40,39.0,2024-06-06,0
D003312,CRJ700_6849,PORCRJ700-CRJ700_6849-41,58.0,2024-06-06,0
D005165,CRJ700_6849,HUBCRJ700-CRJ700_6849-42,35.0,2024-06-06,0
D001589,CRJ700_6849,ECLCRJ700-CRJ700_6849-43,28.0,2024-06-06,0
D009879,CRJ700_6849,SYSCRJ700-CRJ700_6849-44,7.0,2024-06-06,0
D006737,A340_6943,REAA340-A340_6943-0,7.0,2024-06-05,0
D001132,A340_6943,REAA340-A340_6943-1,4.0,2024-06-05,0
D004933,A340_6943,SYSA340-A340_6943-2,36.0,2024-06-05,0
D008563,A340_6943,ORDA340-A340_6943-3,3.0,2024-06-05,0
D003705,A340_6943,AUTA340-A340_6943-4,11.0,2024-06-05,0
D007859,A340_6943,SYSA340-A340_6943-5,43.0,2024-06-05,0
D002815,A340_6943,RADA340-A340_6943-6,5.0,2024-06-05,0
D004848,A340_6943,SYSA340-A340_6943-7,34.0,2024-06-05,0
D008581,A340_6943,SYSA340-A340_6943-8,61.0,2024-06-05,0
D004805,A340_6943,SYSA340-A340_6943-9,53.0,2024-06-05,0
D004964,A340_6943,SYSA340-A340_6943-10,25.0,2024-06-05,0
D009583,A340_6943,UNIA340-A340_6943-11,19.0,2024-06-05,0
D007561,A340_6943,SYSA340-A340_6943-12,46.0,2024-06-05,0
D002313,A340_6943,SYSA340-A340_6943-13,25.0,2024-06-05,0
D000098,A340_6943,SYSA340-A340_6943-14,58.0,2024-06-05,0
D004024,A340_6943,SYSA340-A340_6943-15,15.0,2024-06-05,0
D008931,A340_6943,GENA340-A340_6943-16,23.0,2024-06-05,0
D001183,A340_6943,TRAA340-A340_6943-17,35.0,2024-06-05,0
D007777,A340_6943,TRAA340-A340_6943-18,8.0,2024-06-05,0
D002212,A340_6943,SYSA340-A340_6943-19,28.0,2024-06-05,0
D006373,A340_6943,AILA340-A340_6943-20,59.0,2024-06-05,0
D000319,A340_6943,EMPA340-A340_6943-21,14.0,2024-06-05,0
D000200,A340_6943,FLAA340-A340_6943-22,45.0,2024-06-05,0
D004257,A340_6943,SPOA340-A340_6943-23,7.0,2024-06-05,0
D006934,A340_6943,FREA340-A340_6943-24,30.0,2024-06-05,0
D006682,A340_6943,SYSA340-A340_6943-25,15.0,2024-06-05,0
D006734,A340_6943,GOUA340-A340_6943-26,35.0,2024-06-05,0
D009098,A340_6943,SYSA340-A340_6943-27,46.0,2024-06-05,0
D003211,A340_6943,SYSA340-A340_6943-28,31.0,2024-06-05,0
D002643,A340_6943,SYSA340-A340_6943-29,18.0,2024-06-05,0
D001250,A340_6943,ECLA340-A340_6943-30,29.0,2024-06-05,0
D001655,A340_6943,SIEA340-A340_6943-31,25.0,2024-06-05,0
D003264,A340_6943,SIEA340-A340_6943-32,37.0,2024-06-05,0
D006561,A340_6943,SYSA340-A340_6943-33,14.0,2024-06-05,0
D007353,A340_6943,SYSA340-A340_6943-34,43.0,2024-06-05,0
D002367,A340_6943,TOIA340-A340_6943-35,19.0,2024-06-05,0
D003600,A340_6943,SYSA340-A340_6943-36,10.0,2024-06-05,0
D005460,A340_6943,DETA340-A340_6943-37,46.0,2024-06-05,0
D003632,A340_6943,ECLA340-A340_6943-38,50.0,2024-06-05,0
D003323,A340_6943,PORA340-A340_6943-39,59.0,2024-06-05,0
D006798,A340_6943,SYSA340-A340_6943-40,26.0,2024-06-05,0
D008000,A340_6943,PORA340-A340_6943-41,16.0,2024-06-05,0
D007263,A340_6943,HUBA340-A340_6943-42,33.0,2024-06-05,0
D000424,A340_6943,ECLA340-A340_6943-43,26.0,2024-06-05,0
D008229,A340_6943,SYSA340-A340_6943-44,17.0,2024-06-05,0
D007103,B737_3924,REAB737-B737_3924-0,54.0,2024-06-01,0
D001299,B737_3924,REAB737-B737_3924-1,60.0,2024-06-01,0
D006332,B737_3924,SYSB737-B737_3924-2,57.0,2024-06-01,0
D007960,B737_3924,ORDB737-B737_3924-3,46.0,2024-06-01,0
D000520,B737_3924,AUTB737-B737_3924-4,34.0,2024-06-01,0
D004357,B737_3924,SYSB737-B737_3924-5,7.0,2024-06-01,0
D008356,B737_3924,RADB737-B737_3924-6,49.0,2024-06-01,0
D001395,B737_3924,SYSB737-B737_3924-7,32.0,2024-06-01,0
D004736,B737_3924,SYSB737-B737_3924-8,59.0,2024-06-01,0
D005941,B737_3924,SYSB737-B737_3924-9,25.0,2024-06-01,0
D007957,B737_3924,SYSB737-B737_3924-10,47.0,2024-06-01,0
D004088,B737_3924,UNIB737-B737_3924-11,45.0,2024-06-01,0
D007907,B737_3924,SYSB737-B737_3924-12,36.0,2024-06-01,0
D006096,B737_3924,SYSB737-B737_3924-13,4.0,2024-06-01,0
D000495,B737_3924,SYSB737-B737_3924-14,10.0,2024-06-01,0
D004544,B737_3924,SYSB737-B737_3924-15,33.0,2024-06-01,0
D000149,B737_3924,GENB737-B737_3924-16,54.0,2024-06-01,0
D006798,B737_3924,TRAB737-B737_3924-17,29.0,2024-06-01,0
D000731,B737_3924,TRAB737-B737_3924-18,7.0,2024-06-01,0
D002038,B737_3924,SYSB737-B737_3924-19,52.0,2024-06-01,0
D001652,B737_3924,AILB737-B737_3924-20,59.0,2024-06-01,0
D008347,B737_3924,EMPB737-B737_3924-21,15.0,2024-06-01,0
D001636,B737_3924,FLAB737-B737_3924-22,26.0,2024-06-01,0
D000298,B737_3924,SPOB737-B737_3924-23,1.0,2024-06-01,0
D002923,B737_3924,FREB737-B737_3924-24,4.0,2024-06-01,0
D001569,B737_3924,SYSB737-B737_3924-25,37.0,2024-06-01,0
D001509,B737_3924,GOUB737-B737_3924-26,39.0,2024-06-01,0
D001095,B737_3924,SYSB737-B737_3924-27,22.0,2024-06-01,0
D004563,B737_3924,SYSB737-B737_3924-28,36.0,2024-06-01,0
D008373,B737_3924,SYSB737-B737_3924-29,40.0,2024-06-01,0
D008775,B737_3924,ECLB737-B737_3924-30,1.0,2024-06-01,0
D005423,B737_3924,SIEB737-B737_3924-31,36.0,2024-06-01,0
D000141,B737_3924,SIEB737-B737_3924-32,38.0,2024-06-01,0
D008698,B737_3924,SYSB737-B737_3924-33,56.0,2024-06-01,0
D006249,B737_3924,SYSB737-B737_3924-34,26.0,2024-06-01,0
D009706,B737_3924,TOIB737-B737_3924-35,34.0,2024-06-01,0
D001684,B737_3924,SYSB737-B737_3924-36,54.0,2024-06-01,0
D000336,B737_3924,DETB737-B737_3924-37,12.0,2024-06-01,0
D002160,B737_3924,ECLB737-B737_3924-38,21.0,2024-06-01,0
D007393,B737_3924,PORB737-B737_3924-39,20.0,2024-06-01,0
D008703,B737_3924,SYSB737-B737_3924-40,16.0,2024-06-01,0
D006210,B737_3924,PORB737-B737_3924-41,51.0,2024-06-01,0
D000749,B737_3924,HUBB737-B737_3924-42,44.0,2024-06-01,0
D002414,B737_3924,ECLB737-B737_3924-43,20.0,2024-06-01,0
D004205,B737_3924,SYSB737-B737_3924-44,55.0,2024-06-01,0
D008432,B767_0906,REAB767-B767_0906-0,61.0,2024-06-03,0
D004222,B767_0906,REAB767-B767_0906-1,5.0,2024-06-03,0
D001027,B767_0906,SYSB767-B767_0906-2,7.0,2024-06-03,0
D000305,B767_0906,ORDB767-B767_0906-3,5.0,2024-06-03,0
D001383,B767_0906,AUTB767-B767_0906-4,38.0,2024-06-03,0
D006231,B767_0906,SYSB767-B767_0906-5,39.0,2024-06-03,0
D002595,B767_0906,RADB767-B767_0906-6,58.0,2024-06-03,0
D002950,B767_0906,SYSB767-B767_0906-7,59.0,2024-06-03,0
D006885,B767_0906,SYSB767-B767_0906-8,15.0,2024-06-03,0
D003454,B767_0906,SYSB767-B767_0906-9,60.0,2024-06-03,0
D008034,B767_0906,SYSB767-B767_0906-10,23.0,2024-06-03,0
D000909,B767_0906,UNIB767-B767_0906-11,40.0,2024-06-03,0
D002872,B767_0906,SYSB767-B767_0906-12,43.0,2024-06-03,0
D001301,B767_0906,SYSB767-B767_0906-13,4.0,2024-06-03,0
D008495,B767_0906,SYSB767-B767_0906-14,6.0,2024-06-03,0
D006671,B767_0906,SYSB767-B767_0906-15,25.0,2024-06-03,0
D004857,B767_0906,GENB767-B767_0906-16,53.0,2024-06-03,0
D005679,B767_0906,TRAB767-B767_0906-17,39.0,2024-06-03,0
D009111,B767_0906,TRAB767-B767_0906-18,36.0,2024-06-03,0
D001455,B767_0906,SYSB767-B767_0906-19,36.0,2024-06-03,0
D003616,B767_0906,AILB767-B767_0906-20,15.0,2024-06-03,0
D009736,B767_0906,EMPB767-B767_0906-21,39.0,2024-06-03,0
D002846,B767_0906,FLAB767-B767_0906-22,49.0,2024-06-03,0
D003014,B767_0906,SPOB767-B767_0906-23,56.0,2024-06-03,0
D005524,B767_0906,FREB767-B767_0906-24,29.0,2024-06-03,0
D003351,B767_0906,SYSB767-B767_0906-25,45.0,2024-06-03,0
D006863,B767_0906,GOUB767-B767_0906-26,51.0,2024-06-03,0
D004447,B767_0906,SYSB767-B767_0906-27,4.0,2024-06-03,0
D007248,B767_0906,SYSB767-B767_0906-28,32.0,2024-06-03,0
D001376,B767_0906,SYSB767-B767_0906-29,25.0,2024-06-03,0
D009896,B767_0906,ECLB767-B767_0906-30,4.0,2024-06-03,0
D007801,B767_0906,SIEB767-B767_0906-31,5.0,2024-06-03,0
D006348,B767_0906,SIEB767-B767_0906-32,16.0,2024-06-03,0
D004190,B767_0906,SYSB767-B767_0906-33,52.0,2024-06-03,0
D003154,B767_0906,SYSB767-B767_0906-34,11.0,2024-06-03,0
D001335,B767_0906,TOIB767-B767_0906-35,50.0,2024-06-03,0
D002776,B767_0906,SYSB767-B767_0906-36,52.0,2024-06-03,0
D003415,B767_0906,DETB767-B767_0906-37,20.0,2024-06-03,0
D003323,B767_0906,ECLB767-B767_0906-38,19.0,2024-06-03,0
D007964,B767_0906,PORB767-B767_0906-39,56.0,2024-06-03,0
D006010,B767_0906,SYSB767-B767_0906-40,28.0,2024-06-03,0
D008767,B767_0906,PORB767-B767_0906-41,40.0,2024-06-03,0
D000248,B767_0906,HUBB767-B767_0906-42,26.0,2024-06-03,0
D003445,B767_0906,ECLB767-B767_0906-43,8.0,2024-06-03,0
D002641,B767_0906,SYSB767-B767_0906-44,20.0,2024-06-03,0
D001015,A320_3521,REAA320-A320_3521-0,12.0,2024-06-05,0
D002281,A320_3521,REAA320-A320_3521-1,61.0,2024-06-05,0
D003543,A320_3521,SYSA320-A320_3521-2,15.0,2024-06-05,0
D000196,A320_3521,ORDA320-A320_3521-3,45.0,2024-06-05,0
D003980,A320_3521,AUTA320-A320_3521-4,54.0,2024-06-05,0
D009465,A320_3521,SYSA320-A320_3521-5,22.0,2024-06-05,0
D009986,A320_3521,RADA320-A320_3521-6,28.0,2024-06-05,0
D007628,A320_3521,SYSA320-A320_3521-7,16.0,2024-06-05,0
D008462,A320_3521,SYSA320-A320_3521-8,44.0,2024-06-05,0
D005041,A320_3521,SYSA320-A320_3521-9,60.0,2024-06-05,0
D000428,A320_3521,SYSA320-A320_3521-10,27.0,2024-06-05,0
D009379,A320_3521,UNIA320-A320_3521-11,38.0,2024-06-05,0
D006211,A320_3521,SYSA320-A320_3521-12,53.0,2024-06-05,0
D005132,A320_3521,SYSA320-A320_3521-13,48.0,2024-06-05,0
D004985,A320_3521,SYSA320-A320_3521-14,49.0,2024-06-05,0
D005313,A320_3521,SYSA320-A320_3521-15,55.0,2024-06-05,0
D004464,A320_3521,GENA320-A320_3521-16,43.0,2024-06-05,0
D001340,A320_3521,TRAA320-A320_3521-17,51.0,2024-06-05,0
D008049,A320_3521,TRAA320-A320_3521-18,55.0,2024-06-05,0
D005325,A320_3521,SYSA320-A320_3521-19,53.0,2024-06-05,0
D006878,A320_3521,AILA320-A320_3521-20,13.0,2024-06-05,0
D006387,A320_3521,EMPA320-A320_3521-21,10.0,2024-06-05,0
D000085,A320_3521,FLAA320-A320_3521-22,19.0,2024-06-05,0
D009928,A320_3521,SPOA320-A320_3521-23,55.0,2024-06-05,0
D002672,A320_3521,FREA320-A320_3521-24,49.0,2024-06-05,0
D004566,A320_3521,SYSA320-A320_3521-25,44.0,2024-06-05,0
D006662,A320_3521,GOUA320-A320_3521-26,56.0,2024-06-05,0
D003756,A320_3521,SYSA320-A320_3521-27,33.0,2024-06-05,0
D009946,A320_3521,SYSA320-A320_3521-28,13.0,2024-06-05,0
D003000,A320_3521,SYSA320-A320_3521-29,49.0,2024-06-05,0
D005155,A320_3521,ECLA320-A320_3521-30,21.0,2024-06-05,0
D005899,A320_3521,SIEA320-A320_3521-31,39.0,2024-06-05,0
D007570,A320_3521,SIEA320-A320_3521-32,30.0,2024-06-05,0
D004924,A320_3521,SYSA320-A320_3521-33,50.0,2024-06-05,0
D001168,A320_3521,SYSA320-A320_3521-34,48.0,2024-06-05,0
D001776,A320_3521,TOIA320-A320_3521-35,33.0,2024-06-05,0
D006991,A320_3521,SYSA320-A320_3521-36,4.0,2024-06-05,0
D000181,A320_3521,DETA320-A320_3521-37,37.0,2024-06-05,0
D002368,A320_3521,ECLA320-A320_3521-38,36.0,2024-06-05,0
D007321,A320_3521,PORA320-A320_3521-39,21.0,2024-06-05,0
D008434,A320_3521,SYSA320-A320_3521-40,35.0,2024-06-05,0
D003989,A320_3521,PORA320-A320_3521-41,57.0,2024-06-05,0
D009977,A320_3521,HUBA320-A320_3521-42,64.0,2024-06-05,0
D000783,A320_3521,ECLA320-A320_3521-43,25.0,2024-06-05,0
D002903,A320_3521,SYSA320-A320_3521-44,23.0,2024-06-05,0
D001611,A350_4039,REAA350-A350_4039-0,6.0,2024-06-06,0
D002745,A350_4039,REAA350-A350_4039-1,64.0,2024-06-06,0
D004351,A350_4039,SYSA350-A350_4039-2,34.0,2024-06-06,0
D001804,A350_4039,ORDA350-A350_4039-3,32.0,2024-06-06,0
D009576,A350_4039,AUTA350-A350_4039-4,36.0,2024-06-06,0
D001019,A350_4039,SYSA350-A350_4039-5,35.0,2024-06-06,0
D000209,A350_4039,RADA350-A350_4039-6,41.0,2024-06-06,0
D007262,A350_4039,SYSA350-A350_4039-7,36.0,2024-06-06,0
D004379,A350_4039,SYSA350-A350_4039-8,63.0,2024-06-06,0
D006260,A350_4039,SYSA350-A350_4039-9,62.0,2024-06-06,0
D008897,A350_4039,SYSA350-A350_4039-10,11.0,2024-06-06,0
D007169,A350_4039,UNIA350-A350_4039-11,48.0,2024-06-06,0
D006155,A350_4039,SYSA350-A350_4039-12,20.0,2024-06-06,0
D001963,A350_4039,SYSA350-A350_4039-13,40.0,2024-06-06,0
D002986,A350_4039,SYSA350-A350_4039-14,6.0,2024-06-06,0
D000052,A350_4039,SYSA350-A350_4039-15,26.0,2024-06-06,0
D007661,A350_4039,GENA350-A350_4039-16,62.0,2024-06-06,0
D000491,A350_4039,TRAA350-A350_4039-17,16.0,2024-06-06,0
D003595,A350_4039,TRAA350-A350_4039-18,28.0,2024-06-06,0
D002810,A350_4039,SYSA350-A350_4039-19,32.0,2024-06-06,0
D007817,A350_4039,AILA350-A350_4039-20,63.0,2024-06-06,0
D002916,A350_4039,EMPA350-A350_4039-21,16.0,2024-06-06,0
D009516,A350_4039,FLAA350-A350_4039-22,16.0,2024-06-06,0
D005374,A350_4039,SPOA350-A350_4039-23,43.0,2024-06-06,0
D004738,A350_4039,FREA350-A350_4039-24,45.0,2024-06-06,0
D006831,A350_4039,SYSA350-A350_4039-25,40.0,2024-06-06,0
D004383,A350_4039,GOUA350-A350_4039-26,34.0,2024-06-06,0
D007948,A350_4039,SYSA350-A350_4039-27,32.0,2024-06-06,0
D007916,A350_4039,SYSA350-A350_4039-28,36.0,2024-06-06,0
D003100,A350_4039,SYSA350-A350_4039-29,5.0,2024-06-06,0
D007638,A350_4039,ECLA350-A350_4039-30,5.0,2024-06-06,0
D004689,A350_4039,SIEA350-A350_4039-31,53.0,2024-06-06,0
D005546,A350_4039,SIEA350-A350_4039-32,15.0,2024-06-06,0
D004736,A350_4039,SYSA350-A350_4039-33,11.0,2024-06-06,0
D004890,A350_4039,SYSA350-A350_4039-34,34.0,2024-06-06,0
D005732,A350_4039,TOIA350-A350_4039-35,32.0,2024-06-06,0
D008878,A350_4039,SYSA350-A350_4039-36,58.0,2024-06-06,0
D001039,A350_4039,DETA350-A350_4039-37,18.0,2024-06-06,0
D003035,A350_4039,ECLA350-A350_4039-38,62.0,2024-06-06,0
D001727,A350_4039,PORA350-A350_4039-39,9.0,2024-06-06,0
D000390,A350_4039,SYSA350-A350_4039-40,36.0,2024-06-06,0
D008794,A350_4039,PORA350-A350_4039-41,38.0,2024-06-06,0
D008413,A350_4039,HUBA350-A350_4039-42,21.0,2024-06-06,0
D009570,A350_4039,ECLA350-A350_4039-43,9.0,2024-06-06,0
D006114,A350_4039,SYSA350-A350_4039-44,20.0,2024-06-06,0
D005816,B757_2518,REAB757-B757_2518-0,53.0,2024-06-02,0
D001310,B757_2518,REAB757-B757_2518-1,5.0,2024-06-02,0
D000477,B757_2518,SYSB757-B757_2518-2,19.0,2024-06-02,0
D001572,B757_2518,ORDB757-B757_2518-3,52.0,2024-06-02,0
D001971,B757_2518,AUTB757-B757_2518-4,61.0,2024-06-02,0
D009811,B757_2518,SYSB757-B757_2518-5,28.0,2024-06-02,0
D007821,B757_2518,RADB757-B757_2518-6,25.0,2024-06-02,0
D003863,B757_2518,SYSB757-B757_2518-7,21.0,2024-06-02,0
D007392,B757_2518,SYSB757-B757_2518-8,33.0,2024-06-02,0
D006136,B757_2518,SYSB757-B757_2518-9,34.0,2024-06-02,0
D001967,B757_2518,SYSB757-B757_2518-10,28.0,2024-06-02,0
D006820,B757_2518,UNIB757-B757_2518-11,56.0,2024-06-02,0
D007520,B757_2518,SYSB757-B757_2518-12,37.0,2024-06-02,0
D007001,B757_2518,SYSB757-B757_2518-13,26.0,2024-06-02,0
D001363,B757_2518,SYSB757-B757_2518-14,61.0,2024-06-02,0
D004291,B757_2518,SYSB757-B757_2518-15,7.0,2024-06-02,0
D007305,B757_2518,GENB757-B757_2518-16,39.0,2024-06-02,0
D007187,B757_2518,TRAB757-B757_2518-17,47.0,2024-06-02,0
D009403,B757_2518,TRAB757-B757_2518-18,8.0,2024-06-02,0
D003968,B757_2518,SYSB757-B757_2518-19,3.0,2024-06-02,0
D003973,B757_2518,AILB757-B757_2518-20,9.0,2024-06-02,0
D002435,B757_2518,EMPB757-B757_2518-21,42.0,2024-06-02,0
D009379,B757_2518,FLAB757-B757_2518-22,11.0,2024-06-02,0
D005994,B757_2518,SPOB757-B757_2518-23,46.0,2024-06-02,0
D001913,B757_2518,FREB757-B757_2518-24,6.0,2024-06-02,0
D001310,B757_2518,SYSB757-B757_2518-25,32.0,2024-06-02,0
D006234,B757_2518,GOUB757-B757_2518-26,17.0,2024-06-02,0
D007412,B757_2518,SYSB757-B757_2518-27,24.0,2024-06-02,0
D007354,B757_2518,SYSB757-B757_2518-28,46.0,2024-06-02,0
D002254,B757_2518,SYSB757-B757_2518-29,23.0,2024-06-02,0
D006575,B757_2518,ECLB757-B757_2518-30,30.0,2024-06-02,0
D009488,B757_2518,SIEB757-B757_2518-31,56.0,2024-06-02,0
D008256,B757_2518,SIEB757-B757_2518-32,12.0,2024-06-02,0
D005624,B757_2518,SYSB757-B757_2518-33,7.0,2024-06-02,0
D004164,B757_2518,SYSB757-B757_2518-34,56.0,2024-06-02,0
D003577,B757_2518,TOIB757-B757_2518-35,37.0,2024-06-02,0
D003137,B757_2518,SYSB757-B757_2518-36,38.0,2024-06-02,0
D006311,B757_2518,DETB757-B757_2518-37,52.0,2024-06-02,0
D005771,B757_2518,ECLB757-B757_2518-38,49.0,2024-06-02,0
D009979,B757_2518,PORB757-B757_2518-39,23.0,2024-06-02,0
D002822,B757_2518,SYSB757-B757_2518-40,5.0,2024-06-02,0
D000152,B757_2518,PORB757-B757_2518-41,21.0,2024-06-02,0
D002545,B757_2518,HUBB757-B757_2518-42,47.0,2024-06-02,0
D003649,B757_2518,ECLB757-B757_2518-43,5.0,2024-06-02,0
D008447,B757_2518,SYSB757-B757_2518-44,4.0,2024-06-02,0
D005864,E175_3843,REAE175-E175_3843-0,28.0,2024-06-06,0
D008638,E175_3843,REAE175-E175_3843-1,48.0,2024-06-06,0
D004849,E175_3843,SYSE175-E175_3843-2,53.0,2024-06-06,0
D005799,E175_3843,ORDE175-E175_3843-3,10.0,2024-06-06,0
D002063,E175_3843,AUTE175-E175_3843-4,36.0,2024-06-06,0
D005357,E175_3843,SYSE175-E175_3843-5,62.0,2024-06-06,0
D009167,E175_3843,RADE175-E175_3843-6,58.0,2024-06-06,0
D004891,E175_3843,SYSE175-E175_3843-7,15.0,2024-06-06,0
D005338,E175_3843,SYSE175-E175_3843-8,22.0,2024-06-06,0
D003875,E175_3843,SYSE175-E175_3843-9,18.0,2024-06-06,0
D000773,E175_3843,SYSE175-E175_3843-10,58.0,2024-06-06,0
D003369,E175_3843,UNIE175-E175_3843-11,8.0,2024-06-06,0
D004751,E175_3843,SYSE175-E175_3843-12,50.0,2024-06-06,0
D009506,E175_3843,SYSE175-E175_3843-13,62.0,2024-06-06,0
D009810,E175_3843,SYSE175-E175_3843-14,42.0,2024-06-06,0
D006979,E175_3843,SYSE175-E175_3843-15,26.0,2024-06-06,0
D001166,E175_3843,GENE175-E175_3843-16,35.0,2024-06-06,0
D009991,E175_3843,TRAE175-E175_3843-17,17.0,2024-06-06,0
D005165,E175_3843,TRAE175-E175_3843-18,14.0,2024-06-06,0
D006155,E175_3843,SYSE175-E175_3843-19,26.0,2024-06-06,0
D003450,E175_3843,AILE175-E175_3843-20,5.0,2024-06-06,0
D008967,E175_3843,EMPE175-E175_3843-21,48.0,2024-06-06,0
D006415,E175_3843,FLAE175-E175_3843-22,21.0,2024-06-06,0
D003852,E175_3843,SPOE175-E175_3843-23,15.0,2024-06-06,0
D009545,E175_3843,FREE175-E175_3843-24,58.0,2024-06-06,0
D002028,E175_3843,SYSE175-E175_3843-25,62.0,2024-06-06,0
D004960,E175_3843,GOUE175-E175_3843-26,11.0,2024-06-06,0
D000376,E175_3843,SYSE175-E175_3843-27,37.0,2024-06-06,0
D009047,E175_3843,SYSE175-E175_3843-28,13.0,2024-06-06,0
D007499,E175_3843,SYSE175-E175_3843-29,19.0,2024-06-06,0
D001916,E175_3843,ECLE175-E175_3843-30,34.0,2024-06-06,0
D007836,E175_3843,SIEE175-E175_3843-31,44.0,2024-06-06,0
D003836,E175_3843,SIEE175-E175_3843-32,12.0,2024-06-06,0
D002461,E175_3843,SYSE175-E175_3843-33,13.0,2024-06-06,0
D005475,E175_3843,SYSE175-E175_3843-34,11.0,2024-06-06,0
D008299,E175_3843,TOIE175-E175_3843-35,49.0,2024-06-06,0
D004444,E175_3843,SYSE175-E175_3843-36,36.0,2024-06-06,0
D003256,E175_3843,DETE175-E175_3843-37,27.0,2024-06-06,0
D002556,E175_3843,ECLE175-E175_3843-38,53.0,2024-06-06,0
D000304,E175_3843,PORE175-E175_3843-39,31.0,2024-06-06,0
D006494,E175_3843,SYSE175-E175_3843-40,16.0,2024-06-06,0
D008402,E175_3843,PORE175-E175_3843-41,59.0,2024-06-06,0
D007175,E175_3843,HUBE175-E175_3843-42,53.0,2024-06-06,0
D008928,E175_3843,ECLE175-E175_3843-43,32.0,2024-06-06,0
D004496,E175_3843,SYSE175-E175_3843-44,36.0,2024-06-06,0
D007657,A330_2982,REAA330-A330_2982-0,7.0,2024-06-06,0
D002353,A330_2982,REAA330-A330_2982-1,16.0,2024-06-06,0
D009462,A330_2982,SYSA330-A330_2982-2,12.0,2024-06-06,0
D008374,A330_2982,ORDA330-A330_2982-3,18.0,2024-06-06,0
D003756,A330_2982,AUTA330-A330_2982-4,29.0,2024-06-06,0
D000537,A330_2982,SYSA330-A330_2982-5,44.0,2024-06-06,0
D004648,A330_2982,RADA330-A330_2982-6,58.0,2024-06-06,0
D001111,A330_2982,SYSA330-A330_2982-7,52.0,2024-06-06,0
D001511,A330_2982,SYSA330-A330_2982-8,13.0,2024-06-06,0
D003463,A330_2982,SYSA330-A330_2982-9,39.0,2024-06-06,0
D004899,A330_2982,SYSA330-A330_2982-10,5.0,2024-06-06,0
D003021,A330_2982,UNIA330-A330_2982-11,25.0,2024-06-06,0
D000939,A330_2982,SYSA330-A330_2982-12,23.0,2024-06-06,0
D005124,A330_2982,SYSA330-A330_2982-13,45.0,2024-06-06,0
D007504,A330_2982,SYSA330-A330_2982-14,32.0,2024-06-06,0
D002747,A330_2982,SYSA330-A330_2982-15,42.0,2024-06-06,0
D001444,A330_2982,GENA330-A330_2982-16,17.0,2024-06-06,0
D003700,A330_2982,TRAA330-A330_2982-17,27.0,2024-06-06,0
D000954,A330_2982,TRAA330-A330_2982-18,6.0,2024-06-06,0
D009744,A330_2982,SYSA330-A330_2982-19,18.0,2024-06-06,0
D006174,A330_2982,AILA330-A330_2982-20,32.0,2024-06-06,0
D002182,A330_2982,EMPA330-A330_2982-21,48.0,2024-06-06,0
D000174,A330_2982,FLAA330-A330_2982-22,38.0,2024-06-06,0
D006417,A330_2982,SPOA330-A330_2982-23,57.0,2024-06-06,0
D000758,A330_2982,FREA330-A330_2982-24,6.0,2024-06-06,0
D001920,A330_2982,SYSA330-A330_2982-25,40.0,2024-06-06,0
D000381,A330_2982,GOUA330-A330_2982-26,39.0,2024-06-06,0
